"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain57-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 21:24:32 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 21:24:32
0,0,11-12 21:24:33
0,0,11-12 21:24:34
889,641,11-12 21:24:35
1353092,38414,11-12 21:24:36
1326596,36972,11-12 21:24:37
1353252,32730,11-12 21:24:38
1351970,28590,11-12 21:24:39
1352234,30978,11-12 21:24:40
1351706,27822,11-12 21:24:41
1351046,27018,11-12 21:24:42
1351442,26106,11-12 21:24:43
1351508,27600,11-12 21:24:44
1352791,32843,11-12 21:24:45
1350386,25410,11-12 21:24:46
1353030,34848,11-12 21:24:47
1351442,26688,11-12 21:24:48
1352894,33474,11-12 21:24:49
1352300,35112,11-12 21:24:50
1352234,33144,11-12 21:24:51
1351640,32088,11-12 21:24:52
1352234,31362,11-12 21:24:53
1352960,35772,11-12 21:24:54
1353055,34943,11-12 21:24:55
1352960,34782,11-12 21:24:56
1352960,35772,11-12 21:24:57
1352828,34386,11-12 21:24:58
1350324,24816,11-12 21:24:59
1352960,33462,11-12 21:25:00
1352828,32892,11-12 21:25:01
1352894,33276,11-12 21:25:02
1352960,34716,11-12 21:25:03
1352960,35508,11-12 21:25:04
1353055,32633,11-12 21:25:05
1352960,31284,11-12 21:25:06
1352234,32022,11-12 21:25:07
1352960,33000,11-12 21:25:08
1352630,32496,11-12 21:25:09
1352300,36048,11-12 21:25:10
1352960,38940,11-12 21:25:11
1352960,33540,11-12 21:25:12
1352960,34650,11-12 21:25:13
1352989,31061,11-12 21:25:14
1352234,27600,11-12 21:25:15
1352762,26160,11-12 21:25:16
1352960,33264,11-12 21:25:17
1352696,33012,11-12 21:25:18
1353002,35166,11-12 21:25:19
1352300,30756,11-12 21:25:20
1347284,10362,11-12 21:25:21
1351508,29844,11-12 21:25:22
1350848,26268,11-12 21:25:23
1352923,33965,11-12 21:25:24
1351640,28020,11-12 21:25:25
1352234,27654,11-12 21:25:26
1352960,32802,11-12 21:25:27
1352366,30108,11-12 21:25:28
1351442,28854,11-12 21:25:29
1349858,22584,11-12 21:25:30
1352894,36444,11-12 21:25:31
1352234,35046,11-12 21:25:32
1352894,37950,11-12 21:25:33
1352366,34596,11-12 21:25:34
1352989,33161,11-12 21:25:35
1352828,28602,11-12 21:25:36
1351772,28908,11-12 21:25:37
1346492,7458,11-12 21:25:38
1348670,14916,11-12 21:25:39
1351442,22386,11-12 21:25:40
1352894,33894,11-12 21:25:41
1352300,26598,11-12 21:25:42
1352960,34662,11-12 21:25:43
1351046,25752,11-12 21:25:44
1350721,21389,11-12 21:25:45
1350848,21276,11-12 21:25:46
1350188,19956,11-12 21:25:47
1351112,25620,11-12 21:25:48
1351244,22638,11-12 21:25:49
1351838,26346,11-12 21:25:50
1348142,13398,11-12 21:25:51
1352300,29778,11-12 21:25:52
1352960,31878,11-12 21:25:53
1351141,22997,11-12 21:25:54
1352366,33420,11-12 21:25:55
1352168,28116,11-12 21:25:56
1349990,20130,11-12 21:25:57
1352366,31374,11-12 21:25:58
1351046,22848,11-12 21:25:59
1351376,26400,11-12 21:26:00
1352960,32076,11-12 21:26:01
1352304,30096,11-12 21:26:02
1352894,33882,11-12 21:26:03
1352395,31313,11-12 21:26:04
1352894,32682,11-12 21:26:05
1352300,30096,11-12 21:26:06
1352036,27666,11-12 21:26:07
1352300,31968,11-12 21:26:08
1352828,32088,11-12 21:26:09
1352828,31926,11-12 21:26:10
1351706,24048,11-12 21:26:11
1351154,24552,11-12 21:26:12
1350518,22344,11-12 21:26:13
1352395,30071,11-12 21:26:14
1352960,33948,11-12 21:26:15
1352960,35772,11-12 21:26:16
1351310,26478,11-12 21:26:17
1351772,27888,11-12 21:26:18
1351904,27438,11-12 21:26:19
1352564,31152,11-12 21:26:20
1351706,26994,11-12 21:26:21
1352960,28392,11-12 21:26:22
1352366,30624,11-12 21:26:23
1352696,29040,11-12 21:26:24
1352403,28475,11-12 21:26:25
1350980,24618,11-12 21:26:26
1352828,32604,11-12 21:26:27
1351838,29514,11-12 21:26:28
1352894,33990,11-12 21:26:29
1351574,25344,11-12 21:26:30
1351640,26742,11-12 21:26:31
1352366,32010,11-12 21:26:32
1352828,32220,11-12 21:26:33
1352960,29898,11-12 21:26:34
1353055,32909,11-12 21:26:35
