"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain37-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 21:11:05 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 21:11:05
0,0,11-12 21:11:06
0,0,11-12 21:11:07
542275,15955,11-12 21:11:08
1352270,30240,11-12 21:11:09
1352960,35574,11-12 21:11:10
1352696,33132,11-12 21:11:11
1352960,31362,11-12 21:11:12
1352960,35784,11-12 21:11:13
1352960,35970,11-12 21:11:14
1352960,37290,11-12 21:11:15
1352960,35640,11-12 21:11:16
1353055,38148,11-12 21:11:17
1352960,36312,11-12 21:11:18
1352960,35825,11-12 21:11:19
1352960,34068,11-12 21:11:20
1352960,35016,11-12 21:11:21
1352960,34056,11-12 21:11:22
1352960,35772,11-12 21:11:23
1352960,35640,11-12 21:11:24
1352960,35640,11-12 21:11:25
1353466,32388,11-12 21:11:26
1352894,33264,11-12 21:11:27
1354073,34686,11-12 21:11:28
1352960,34031,11-12 21:11:29
1352828,34122,11-12 21:11:30
1352960,34254,11-12 21:11:31
1353002,35286,11-12 21:11:32
1352960,34992,11-12 21:11:33
1352960,35640,11-12 21:11:34
1352960,34650,11-12 21:11:35
1352960,35112,11-12 21:11:36
1352960,34716,11-12 21:11:37
1352857,33462,11-12 21:11:38
1352894,34283,11-12 21:11:39
1352960,35442,11-12 21:11:40
1352960,34254,11-12 21:11:41
1352828,33990,11-12 21:11:42
1352960,35256,11-12 21:11:43
1353030,35574,11-12 21:11:44
1352960,34914,11-12 21:11:45
1352960,34794,11-12 21:11:46
1352828,34542,11-12 21:11:47
1353055,39744,11-12 21:11:48
1352960,40326,11-12 21:11:49
1352960,35669,11-12 21:11:50
1352960,35124,11-12 21:11:51
1352960,34332,11-12 21:11:52
1352894,33540,11-12 21:11:53
1352630,33078,11-12 21:11:54
1352960,35574,11-12 21:11:55
1352960,35508,11-12 21:11:56
1352960,35772,11-12 21:11:57
1353097,36024,11-12 21:11:58
1352960,35376,11-12 21:11:59
1352960,35801,11-12 21:12:00
1352960,35574,11-12 21:12:01
1352894,33660,11-12 21:12:02
1352828,33672,11-12 21:12:03
1352498,28842,11-12 21:12:04
1352564,28050,11-12 21:12:05
1352762,30162,11-12 21:12:06
1353055,35376,11-12 21:12:07
1352960,36102,11-12 21:12:08
1352960,35867,11-12 21:12:09
1352828,34254,11-12 21:12:10
1352960,35640,11-12 21:12:11
1352960,35046,11-12 21:12:12
1352828,31548,11-12 21:12:13
1352960,33594,11-12 21:12:14
1352960,34914,11-12 21:12:15
1352960,35508,11-12 21:12:16
1353055,35718,11-12 21:12:17
1352960,35640,11-12 21:12:18
1352960,35178,11-12 21:12:19
1352828,31589,11-12 21:12:20
1352894,33990,11-12 21:12:21
1353002,36552,11-12 21:12:22
1352960,35640,11-12 21:12:23
1352960,35640,11-12 21:12:24
1352960,35442,11-12 21:12:25
1352960,35640,11-12 21:12:26
1352960,35982,11-12 21:12:27
1353055,35640,11-12 21:12:28
1352696,34320,11-12 21:12:29
1352960,35669,11-12 21:12:30
1352960,35640,11-12 21:12:31
1352960,35772,11-12 21:12:32
1352960,35772,11-12 21:12:33
1352960,35112,11-12 21:12:34
1352960,35574,11-12 21:12:35
1352762,33804,11-12 21:12:36
1352960,35574,11-12 21:12:37
1353055,35178,11-12 21:12:38
1352960,35178,11-12 21:12:39
1352960,35735,11-12 21:12:40
1352696,30702,11-12 21:12:41
1352960,35772,11-12 21:12:42
1352960,35772,11-12 21:12:43
1352960,35970,11-12 21:12:44
1352894,34452,11-12 21:12:45
1352960,35838,11-12 21:12:46
1353002,36540,11-12 21:12:47
1353055,35376,11-12 21:12:48
1352960,34518,11-12 21:12:49
1352960,35574,11-12 21:12:50
1352960,33425,11-12 21:12:51
1352960,34386,11-12 21:12:52
1352960,34782,11-12 21:12:53
1352828,34386,11-12 21:12:54
1352696,33528,11-12 21:12:55
1352960,35178,11-12 21:12:56
1352960,35640,11-12 21:12:57
1353125,35586,11-12 21:12:58
1352960,33792,11-12 21:12:59
1352762,33792,11-12 21:13:00
1353070,32825,11-12 21:13:01
1352828,34068,11-12 21:13:02
1352960,35574,11-12 21:13:03
1352960,35640,11-12 21:13:04
1352960,35046,11-12 21:13:05
1352960,34584,11-12 21:13:06
1352894,35046,11-12 21:13:07
1353055,35508,11-12 21:13:08
1352960,35508,11-12 21:13:09
1352960,33953,11-12 21:13:10
1352828,32232,11-12 21:13:11
1353002,35760,11-12 21:13:12
1352894,32034,11-12 21:13:13
1352960,32802,11-12 21:13:14
1352960,35640,11-12 21:13:15
1352894,34716,11-12 21:13:16
1352828,34386,11-12 21:13:17
1352960,35640,11-12 21:13:18
1353055,34188,11-12 21:13:19
1352894,34596,11-12 21:13:20
1352960,35801,11-12 21:13:21
1352960,34518,11-12 21:13:22
1352630,30120,11-12 21:13:23
1352960,34794,11-12 21:13:24
1352894,33792,11-12 21:13:25
1352828,31878,11-12 21:13:26
1352960,35244,11-12 21:13:27
1352960,35508,11-12 21:13:28
1353055,35574,11-12 21:13:29
1352960,34728,11-12 21:13:30
1352960,35537,11-12 21:13:31
1352828,34530,11-12 21:13:32
1352960,35310,11-12 21:13:33
1352828,33264,11-12 21:13:34
1352960,34188,11-12 21:13:35
1353002,34758,11-12 21:13:36
1352960,32748,11-12 21:13:37
1353532,27702,11-12 21:13:38
1352989,33750,11-12 21:13:39
1352696,32892,11-12 21:13:40
1352960,33173,11-12 21:13:41
1352894,32088,11-12 21:13:42
1354292,34182,11-12 21:13:43
1352762,30306,11-12 21:13:44
1352762,32616,11-12 21:13:45
1352960,35520,11-12 21:13:46
1352828,31878,11-12 21:13:47
1352828,31428,11-12 21:13:48
1352960,35640,11-12 21:13:49
1352923,34464,11-12 21:13:50
1352960,34085,11-12 21:13:51
1352960,34320,11-12 21:13:52
1352762,31560,11-12 21:13:53
1352960,33396,11-12 21:13:54
1352960,35784,11-12 21:13:55
1352828,33066,11-12 21:13:56
1352828,32340,11-12 21:13:57
1352960,35178,11-12 21:13:58
1352960,34320,11-12 21:13:59
1352923,33726,11-12 21:14:00
1353002,36713,11-12 21:14:01
1352828,34464,11-12 21:14:02
1352960,35442,11-12 21:14:03
1352960,35376,11-12 21:14:04
1352894,32472,11-12 21:14:05
1352960,35574,11-12 21:14:06
1352960,35640,11-12 21:14:07
1352960,33804,11-12 21:14:08
1352960,35178,11-12 21:14:09
1353055,35801,11-12 21:14:10
1352960,35310,11-12 21:14:11
1352630,33264,11-12 21:14:12
1352696,32736,11-12 21:14:13
1352960,35838,11-12 21:14:14
1352960,34650,11-12 21:14:15
1352960,35784,11-12 21:14:16
1352960,35520,11-12 21:14:17
1352960,35178,11-12 21:14:18
1352960,35574,11-12 21:14:19
1353055,35669,11-12 21:14:20
1352960,33552,11-12 21:14:21
1352960,33924,11-12 21:14:22
1352960,33000,11-12 21:14:23
1352960,35178,11-12 21:14:24
1353002,35892,11-12 21:14:25
1352960,34782,11-12 21:14:26
1352894,35664,11-12 21:14:27
1352762,33528,11-12 21:14:28
1353730,34368,11-12 21:14:29
1353055,35837,11-12 21:14:30
1352762,33990,11-12 21:14:31
1352960,35706,11-12 21:14:32
1352960,35376,11-12 21:14:33
1352960,35508,11-12 21:14:34
1352960,35508,11-12 21:14:35
1352960,34914,11-12 21:14:36
1352960,35574,11-12 21:14:37
1352960,34716,11-12 21:14:38
1352762,33264,11-12 21:14:39
1352960,34848,11-12 21:14:40
1353055,35231,11-12 21:14:41
1352960,35796,11-12 21:14:42
1352960,35772,11-12 21:14:43
1352960,37026,11-12 21:14:44
1352894,35124,11-12 21:14:45
1353664,35082,11-12 21:14:46
1352696,32484,11-12 21:14:47
1352762,34056,11-12 21:14:48
1352960,35640,11-12 21:14:49
1353542,34344,11-12 21:14:50
1353055,34757,11-12 21:14:51
1352960,34848,11-12 21:14:52
1352828,32934,11-12 21:14:53
1352828,33078,11-12 21:14:54
1352960,35574,11-12 21:14:55
1352960,35640,11-12 21:14:56
1352960,35640,11-12 21:14:57
1352960,34980,11-12 21:14:58
1352960,35256,11-12 21:14:59
1352960,34452,11-12 21:15:00
1352857,35021,11-12 21:15:01
1352960,34716,11-12 21:15:02
1352828,34320,11-12 21:15:03
1352960,35442,11-12 21:15:04
1352960,35640,11-12 21:15:05
1352828,35334,11-12 21:15:06
1352960,35508,11-12 21:15:07
1352894,33078,11-12 21:15:08
1352960,35178,11-12 21:15:09
1352894,34398,11-12 21:15:10
1352923,32501,11-12 21:15:11
1352894,33462,11-12 21:15:12
1352894,34320,11-12 21:15:13
1352366,29106,11-12 21:15:14
1352960,35376,11-12 21:15:15
1352960,32868,11-12 21:15:16
1352894,33354,11-12 21:15:17
1352696,30372,11-12 21:15:18
1352696,29964,11-12 21:15:19
1352828,34914,11-12 21:15:20
1353097,35051,11-12 21:15:21
1352960,35376,11-12 21:15:22
1352960,35244,11-12 21:15:23
1352960,35640,11-12 21:15:24
1352960,35202,11-12 21:15:25
1352960,35640,11-12 21:15:26
1352960,35442,11-12 21:15:27
1352960,35850,11-12 21:15:28
1352828,30690,11-12 21:15:29
1353030,34254,11-12 21:15:30
1352989,33491,11-12 21:15:31
1352960,35574,11-12 21:15:32
1352894,35178,11-12 21:15:33
1352960,35112,11-12 21:15:34
1352894,34794,11-12 21:15:35
1352960,35508,11-12 21:15:36
1352894,33330,11-12 21:15:37
1352960,35520,11-12 21:15:38
1352960,35772,11-12 21:15:39
1352762,35706,11-12 21:15:40
1353055,38903,11-12 21:15:41
1352894,36972,11-12 21:15:42
1352960,37050,11-12 21:15:43
1352630,31482,11-12 21:15:44
1352960,39270,11-12 21:15:45
1352960,39600,11-12 21:15:46
1352960,40668,11-12 21:15:47
1352762,34122,11-12 21:15:48
1352960,33132,11-12 21:15:49
1352960,34848,11-12 21:15:50
