"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain40-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 21:13:01 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 21:13:01
0,0,11-12 21:13:02
0,0,11-12 21:13:03
406909,12589,11-12 21:13:04
1309330,29712,11-12 21:13:05
1352960,34344,11-12 21:13:06
1352960,35046,11-12 21:13:07
1352960,35310,11-12 21:13:08
1352960,35508,11-12 21:13:09
1352696,30504,11-12 21:13:10
1353978,34884,11-12 21:13:11
1352960,32802,11-12 21:13:12
1352762,29316,11-12 21:13:13
1353055,34757,11-12 21:13:14
1352696,31902,11-12 21:13:15
1352828,35772,11-12 21:13:16
1352960,36258,11-12 21:13:17
1352960,35640,11-12 21:13:18
1352960,35640,11-12 21:13:19
1352960,35640,11-12 21:13:20
1352960,35640,11-12 21:13:21
1352960,35706,11-12 21:13:22
1352960,35322,11-12 21:13:23
1353055,34349,11-12 21:13:24
1352630,29634,11-12 21:13:25
1352960,39006,11-12 21:13:26
1352832,35124,11-12 21:13:27
1352828,33078,11-12 21:13:28
1352960,38544,11-12 21:13:29
1352762,31296,11-12 21:13:30
1352960,39504,11-12 21:13:31
1352960,38940,11-12 21:13:32
1352828,35640,11-12 21:13:33
1352989,37595,11-12 21:13:34
1352828,34782,11-12 21:13:35
1352630,33816,11-12 21:13:36
1352894,35508,11-12 21:13:37
1352894,33156,11-12 21:13:38
1352894,33528,11-12 21:13:39
1352804,33240,11-12 21:13:40
1352498,27468,11-12 21:13:41
1352894,31956,11-12 21:13:42
1352630,28986,11-12 21:13:43
1353055,33569,11-12 21:13:44
1352960,32814,11-12 21:13:45
1352828,32340,11-12 21:13:46
1352762,27930,11-12 21:13:47
1352762,32010,11-12 21:13:48
1352960,35508,11-12 21:13:49
1352696,31284,11-12 21:13:50
1352894,34650,11-12 21:13:51
1352960,35058,11-12 21:13:52
1352960,34782,11-12 21:13:53
1352593,31049,11-12 21:13:54
1352696,34056,11-12 21:13:55
1352564,31308,11-12 21:13:56
1352960,36630,11-12 21:13:57
1352960,35442,11-12 21:13:58
1352960,34716,11-12 21:13:59
1352960,34728,11-12 21:14:00
1352960,34662,11-12 21:14:01
1352960,34134,11-12 21:14:02
1352630,29844,11-12 21:14:03
1352762,32784,11-12 21:14:04
1353055,34427,11-12 21:14:05
1352960,34716,11-12 21:14:06
1352960,35586,11-12 21:14:07
1352894,32208,11-12 21:14:08
1352696,26490,11-12 21:14:09
1352960,32736,11-12 21:14:10
1352432,26544,11-12 21:14:11
1352432,26082,11-12 21:14:12
1352894,33012,11-12 21:14:13
1352894,33012,11-12 21:14:14
1353055,33161,11-12 21:14:15
1352828,34320,11-12 21:14:16
1353002,32646,11-12 21:14:17
1352894,34980,11-12 21:14:18
1352894,30690,11-12 21:14:19
1352564,30516,11-12 21:14:20
1352960,36444,11-12 21:14:21
1352960,35532,11-12 21:14:22
1353714,34026,11-12 21:14:23
1352960,35706,11-12 21:14:24
1353055,34943,11-12 21:14:25
1352960,35310,11-12 21:14:26
1352960,34122,11-12 21:14:27
1353780,31650,11-12 21:14:28
1352898,32496,11-12 21:14:29
1352762,32484,11-12 21:14:30
1352960,34254,11-12 21:14:31
1352828,32274,11-12 21:14:32
1352894,35112,11-12 21:14:33
1352960,35574,11-12 21:14:34
1353055,35735,11-12 21:14:35
1352960,35640,11-12 21:14:36
1352960,35640,11-12 21:14:37
1352960,33606,11-12 21:14:38
1352828,33276,11-12 21:14:39
1352894,30900,11-12 21:14:40
1352630,29448,11-12 21:14:41
1352960,32550,11-12 21:14:42
1352960,32616,11-12 21:14:43
1352960,33858,11-12 21:14:44
1353055,34559,11-12 21:14:45
1352828,31944,11-12 21:14:46
1352894,31758,11-12 21:14:47
1352960,35652,11-12 21:14:48
1352960,33408,11-12 21:14:49
1352960,35982,11-12 21:14:50
1352960,34188,11-12 21:14:51
1352696,34104,11-12 21:14:52
1352960,33936,11-12 21:14:53
1352804,29040,11-12 21:14:54
1352901,28457,11-12 21:14:55
1352960,34716,11-12 21:14:56
1352960,34650,11-12 21:14:57
1352960,35574,11-12 21:14:58
1352828,33408,11-12 21:14:59
1352894,34518,11-12 21:15:00
1352960,34794,11-12 21:15:01
1352828,32406,11-12 21:15:02
1352960,35784,11-12 21:15:03
1352960,35412,11-12 21:15:04
1352923,34319,11-12 21:15:05
1352828,35124,11-12 21:15:06
1352960,34938,11-12 21:15:07
1352960,34188,11-12 21:15:08
1352960,35520,11-12 21:15:09
1352960,34884,11-12 21:15:10
1353780,33378,11-12 21:15:11
1352960,35244,11-12 21:15:12
1352960,35508,11-12 21:15:13
1352828,34452,11-12 21:15:14
1353055,33911,11-12 21:15:15
1352828,33852,11-12 21:15:16
1352828,32868,11-12 21:15:17
1354292,35874,11-12 21:15:18
1352960,35244,11-12 21:15:19
1352960,34992,11-12 21:15:20
1352894,33264,11-12 21:15:21
1352960,32802,11-12 21:15:22
1352960,32670,11-12 21:15:23
1352960,33066,11-12 21:15:24
1352791,31775,11-12 21:15:25
1352960,35310,11-12 21:15:26
1352696,31020,11-12 21:15:27
1352960,35112,11-12 21:15:28
1352960,34476,11-12 21:15:29
1352696,31482,11-12 21:15:30
1352960,35640,11-12 21:15:31
1352894,33660,11-12 21:15:32
1352960,33936,11-12 21:15:33
1352960,33462,11-12 21:15:34
1353055,35999,11-12 21:15:35
1352960,35112,11-12 21:15:36
1352894,33948,11-12 21:15:37
1352828,34056,11-12 21:15:38
1352828,32838,11-12 21:15:39
1352894,33858,11-12 21:15:40
1352960,35112,11-12 21:15:41
1352762,32220,11-12 21:15:42
1352762,34386,11-12 21:15:43
1353002,35574,11-12 21:15:44
1353055,36065,11-12 21:15:45
1352894,34518,11-12 21:15:46
1352828,32100,11-12 21:15:47
1352828,30624,11-12 21:15:48
1352960,34806,11-12 21:15:49
1352762,32748,11-12 21:15:50
1352894,34002,11-12 21:15:51
1352960,35112,11-12 21:15:52
1352960,33990,11-12 21:15:53
1352960,34848,11-12 21:15:54
1352923,30797,11-12 21:15:55
1352960,34914,11-12 21:15:56
1352960,33264,11-12 21:15:57
1353912,34818,11-12 21:15:58
1352630,31308,11-12 21:15:59
1352894,35640,11-12 21:16:00
1352960,35244,11-12 21:16:01
1352894,35046,11-12 21:16:02
1352960,34650,11-12 21:16:03
1352960,34518,11-12 21:16:04
1352725,27785,11-12 21:16:05
1352960,34398,11-12 21:16:06
1352894,31020,11-12 21:16:07
1352828,31560,11-12 21:16:08
1352960,35244,11-12 21:16:09
1352828,34170,11-12 21:16:10
1352894,32088,11-12 21:16:11
1352696,28986,11-12 21:16:12
1352828,34752,11-12 21:16:13
1352828,34122,11-12 21:16:14
1352791,30983,11-12 21:16:15
1352696,31560,11-12 21:16:16
1352960,36324,11-12 21:16:17
1352762,31746,11-12 21:16:18
1352894,36960,11-12 21:16:19
1352696,30492,11-12 21:16:20
1352630,32286,11-12 21:16:21
1352960,35046,11-12 21:16:22
1352960,36300,11-12 21:16:23
1352960,35508,11-12 21:16:24
1353055,36065,11-12 21:16:25
1352696,30954,11-12 21:16:26
1352960,35442,11-12 21:16:27
1352762,32142,11-12 21:16:28
1352696,32142,11-12 21:16:29
1352762,32736,11-12 21:16:30
1352696,31416,11-12 21:16:31
1352960,35178,11-12 21:16:32
1352960,35772,11-12 21:16:33
1352960,33594,11-12 21:16:34
1352965,33071,11-12 21:16:35
1353030,34848,11-12 21:16:36
1352960,35574,11-12 21:16:37
1352960,35256,11-12 21:16:38
1352960,36576,11-12 21:16:39
1352960,34914,11-12 21:16:40
1352960,35970,11-12 21:16:41
1352960,34914,11-12 21:16:42
1352960,35112,11-12 21:16:43
1352960,35784,11-12 21:16:44
1352894,34122,11-12 21:16:45
1352659,26627,11-12 21:16:46
1352960,34848,11-12 21:16:47
1352960,37698,11-12 21:16:48
1352960,34794,11-12 21:16:49
1352498,27588,11-12 21:16:50
1352960,33738,11-12 21:16:51
1352960,32472,11-12 21:16:52
1352960,34122,11-12 21:16:53
1352828,31890,11-12 21:16:54
1352894,34992,11-12 21:16:55
1353055,34691,11-12 21:16:56
1352960,33396,11-12 21:16:57
1352960,36906,11-12 21:16:58
1352828,34848,11-12 21:16:59
1352696,33462,11-12 21:17:00
1352696,31680,11-12 21:17:01
1352696,33528,11-12 21:17:02
1352300,29118,11-12 21:17:03
1352696,31560,11-12 21:17:04
1352894,34344,11-12 21:17:05
1353055,35339,11-12 21:17:06
1352960,37620,11-12 21:17:07
1352696,33000,11-12 21:17:08
1352960,35058,11-12 21:17:09
1352828,32310,11-12 21:17:10
1352894,36036,11-12 21:17:11
1352960,35112,11-12 21:17:12
1352960,29844,11-12 21:17:13
1352762,29964,11-12 21:17:14
