"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain38-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 11:46:45 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 11:46:45
0,0,11-12 11:46:46
0,0,11-12 11:46:47
95,95,11-12 11:46:48
0,0,11-12 11:46:49
0,0,11-12 11:46:50
0,0,11-12 11:46:51
0,0,11-12 11:46:52
0,0,11-12 11:46:53
0,0,11-12 11:46:54
70,0,11-12 11:46:55
0,0,11-12 11:46:56
0,0,11-12 11:46:57
95,95,11-12 11:46:58
424165,0,11-12 11:46:59
1131359,0,11-12 11:47:00
1133787,0,11-12 11:47:01
1172284,0,11-12 11:47:02
1161505,42,11-12 11:47:03
1141067,0,11-12 11:47:04
1160039,0,11-12 11:47:05
1143564,0,11-12 11:47:06
1148570,95,11-12 11:47:07
1136054,0,11-12 11:47:08
1153371,0,11-12 11:47:09
1121252,0,11-12 11:47:10
1148104,0,11-12 11:47:11
1118246,0,11-12 11:47:12
1120221,0,11-12 11:47:13
1124429,0,11-12 11:47:14
1124643,0,11-12 11:47:15
1129746,0,11-12 11:47:16
1121355,95,11-12 11:47:17
1128297,0,11-12 11:47:18
1089768,0,11-12 11:47:19
1106604,1450,11-12 11:47:20
1093601,247,11-12 11:47:21
683771,255,11-12 11:47:22
1113492,0,11-12 11:47:23
1125720,0,11-12 11:47:24
1130466,42,11-12 11:47:25
1122586,0,11-12 11:47:26
1148044,0,11-12 11:47:27
1160620,0,11-12 11:47:28
1154090,749,11-12 11:47:29
1100532,42,11-12 11:47:30
1086974,1020,11-12 11:47:31
1169849,510,11-12 11:47:32
1170121,0,11-12 11:47:33
1171591,255,11-12 11:47:34
1130732,255,11-12 11:47:35
1131763,510,11-12 11:47:36
1111402,0,11-12 11:47:37
1077540,0,11-12 11:47:38
1136628,510,11-12 11:47:39
1067602,247,11-12 11:47:40
1113492,0,11-12 11:47:41
1101817,0,11-12 11:47:42
1104329,0,11-12 11:47:43
1096590,0,11-12 11:47:44
1112129,0,11-12 11:47:45
1094330,1530,11-12 11:47:46
1082405,255,11-12 11:47:47
971895,255,11-12 11:47:48
1095515,0,11-12 11:47:49
1133897,0,11-12 11:47:50
1129559,0,11-12 11:47:51
1151058,0,11-12 11:47:52
1020593,0,11-12 11:47:53
1152406,0,11-12 11:47:54
1124194,0,11-12 11:47:55
1130140,0,11-12 11:47:56
1129673,95,11-12 11:47:57
1126870,0,11-12 11:47:58
1120166,42,11-12 11:47:59
1132522,0,11-12 11:48:00
1131897,0,11-12 11:48:01
1105958,0,11-12 11:48:02
1163061,0,11-12 11:48:03
1153115,0,11-12 11:48:04
1132271,0,11-12 11:48:05
1154527,0,11-12 11:48:06
1125146,95,11-12 11:48:07
1134640,0,11-12 11:48:08
1127730,0,11-12 11:48:09
1142495,0,11-12 11:48:10
1132078,0,11-12 11:48:11
1122627,42,11-12 11:48:12
1124141,0,11-12 11:48:13
1118649,0,11-12 11:48:14
1135116,0,11-12 11:48:15
1115427,0,11-12 11:48:16
1123303,95,11-12 11:48:17
1116952,0,11-12 11:48:18
1100489,1434,11-12 11:48:19
1115670,247,11-12 11:48:20
671466,255,11-12 11:48:21
1152669,0,11-12 11:48:22
1181970,0,11-12 11:48:23
1167380,0,11-12 11:48:24
1180665,0,11-12 11:48:25
1155571,0,11-12 11:48:26
1135866,0,11-12 11:48:27
1117455,749,11-12 11:48:28
1125002,0,11-12 11:48:29
1123374,510,11-12 11:48:30
1117173,255,11-12 11:48:31
1125990,510,11-12 11:48:32
1171799,297,11-12 11:48:33
1087299,0,11-12 11:48:34
1148935,0,11-12 11:48:35
1146062,765,11-12 11:48:36
1113422,0,11-12 11:48:37
1098858,510,11-12 11:48:38
1061313,502,11-12 11:48:39
1113133,0,11-12 11:48:40
1110500,0,11-12 11:48:41
1108993,0,11-12 11:48:42
1109214,0,11-12 11:48:43
1107870,0,11-12 11:48:44
1117523,255,11-12 11:48:45
1083176,1514,11-12 11:48:46
1014685,255,11-12 11:48:47
999784,0,11-12 11:48:48
1120753,0,11-12 11:48:49
1124846,0,11-12 11:48:50
1104857,0,11-12 11:48:51
1132726,0,11-12 11:48:52
1038141,0,11-12 11:48:53
1132143,0,11-12 11:48:54
1117640,0,11-12 11:48:55
1151548,0,11-12 11:48:56
1127428,95,11-12 11:48:57
1134283,0,11-12 11:48:58
1123817,0,11-12 11:48:59
1101925,0,11-12 11:49:00
1153534,0,11-12 11:49:01
1130707,42,11-12 11:49:02
1138041,0,11-12 11:49:03
1139335,0,11-12 11:49:04
1148354,0,11-12 11:49:05
1187559,0,11-12 11:49:06
1136425,137,11-12 11:49:07
1128129,0,11-12 11:49:08
1133862,0,11-12 11:49:09
1131903,0,11-12 11:49:10
1128294,0,11-12 11:49:11
1132889,0,11-12 11:49:12
1127442,0,11-12 11:49:13
1125537,0,11-12 11:49:14
1133286,0,11-12 11:49:15
1109310,0,11-12 11:49:16
1110565,95,11-12 11:49:17
1095290,1434,11-12 11:49:18
1103800,247,11-12 11:49:19
743731,0,11-12 11:49:20
1063886,0,11-12 11:49:21
1130295,0,11-12 11:49:22
1122265,0,11-12 11:49:23
1148774,0,11-12 11:49:24
1164289,0,11-12 11:49:25
1125518,0,11-12 11:49:26
1140759,0,11-12 11:49:27
1086751,749,11-12 11:49:28
1089560,510,11-12 11:49:29
1112735,0,11-12 11:49:30
1136077,0,11-12 11:49:31
1125773,255,11-12 11:49:32
1161845,0,11-12 11:49:33
1137190,255,11-12 11:49:34
1116122,510,11-12 11:49:35
1120950,0,11-12 11:49:36
1127886,0,11-12 11:49:37
1058080,247,11-12 11:49:38
1178809,0,11-12 11:49:39
1104116,0,11-12 11:49:40
1114348,0,11-12 11:49:41
1116725,42,11-12 11:49:42
1135633,0,11-12 11:49:43
1132950,0,11-12 11:49:44
1083123,765,11-12 11:49:45
1028804,1020,11-12 11:49:46
1083801,255,11-12 11:49:47
1136416,0,11-12 11:49:48
1117109,0,11-12 11:49:49
1149199,42,11-12 11:49:50
1118518,0,11-12 11:49:51
1043996,0,11-12 11:49:52
1123125,0,11-12 11:49:53
1134768,0,11-12 11:49:54
1127575,0,11-12 11:49:55
1123201,95,11-12 11:49:56
1112558,0,11-12 11:49:57
1132209,0,11-12 11:49:58
1148562,0,11-12 11:49:59
1121451,0,11-12 11:50:00
1142237,0,11-12 11:50:01
1150442,0,11-12 11:50:02
1119057,0,11-12 11:50:03
1127774,0,11-12 11:50:04
1056562,0,11-12 11:50:05
1224591,95,11-12 11:50:06
1149272,0,11-12 11:50:07
1146579,0,11-12 11:50:08
1124665,0,11-12 11:50:09
1139202,0,11-12 11:50:10
1124699,0,11-12 11:50:11
1105478,0,11-12 11:50:12
1166734,0,11-12 11:50:13
1136175,0,11-12 11:50:14
1138366,0,11-12 11:50:15
1156870,137,11-12 11:50:16
1147807,1434,11-12 11:50:17
1111382,0,11-12 11:50:18
697440,0,11-12 11:50:19
1076081,0,11-12 11:50:20
1120872,0,11-12 11:50:21
1123737,0,11-12 11:50:22
1127646,0,11-12 11:50:23
1161672,0,11-12 11:50:24
1143298,0,11-12 11:50:25
1138365,95,11-12 11:50:26
1176691,749,11-12 11:50:27
