"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain73-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 12:16:11 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 12:16:11
0,0,11-12 12:16:12
0,0,11-12 12:16:13
0,0,11-12 12:16:14
0,0,11-12 12:16:15
0,0,11-12 12:16:16
1127472,0,11-12 12:16:17
1049355,0,11-12 12:16:18
610994,0,11-12 12:16:19
952804,95,11-12 12:16:20
1089682,0,11-12 12:16:21
687566,0,11-12 12:16:22
898517,0,11-12 12:16:23
1259975,0,11-12 12:16:24
1212589,0,11-12 12:16:25
1149102,0,11-12 12:16:26
1225748,0,11-12 12:16:27
1266390,0,11-12 12:16:28
1161168,0,11-12 12:16:29
1165734,95,11-12 12:16:30
1307732,0,11-12 12:16:31
1302255,0,11-12 12:16:32
1245991,0,11-12 12:16:33
1259566,0,11-12 12:16:34
1261510,42,11-12 12:16:35
1280743,0,11-12 12:16:36
1199466,0,11-12 12:16:37
1282336,0,11-12 12:16:38
1134931,0,11-12 12:16:39
1357338,95,11-12 12:16:40
1204941,0,11-12 12:16:41
1227963,0,11-12 12:16:42
1142497,42,11-12 12:16:43
1160388,0,11-12 12:16:44
1109303,239,11-12 12:16:45
955841,0,11-12 12:16:46
989791,0,11-12 12:16:47
745954,510,11-12 12:16:48
1065801,0,11-12 12:16:49
1171233,0,11-12 12:16:50
1253310,0,11-12 12:16:51
1195988,0,11-12 12:16:52
1172566,0,11-12 12:16:53
1210731,0,11-12 12:16:54
1226857,0,11-12 12:16:55
1167271,255,11-12 12:16:56
1258667,0,11-12 12:16:57
1068075,0,11-12 12:16:58
1260455,0,11-12 12:16:59
826897,0,11-12 12:17:00
1167663,255,11-12 12:17:01
1166917,510,11-12 12:17:02
1192227,0,11-12 12:17:03
1128684,0,11-12 12:17:04
710473,247,11-12 12:17:05
1168143,42,11-12 12:17:06
1168932,0,11-12 12:17:07
1202127,0,11-12 12:17:08
1170801,0,11-12 12:17:09
1238558,0,11-12 12:17:10
1242220,255,11-12 12:17:11
1151288,1275,11-12 12:17:12
1019703,255,11-12 12:17:13
558903,255,11-12 12:17:14
1173649,0,11-12 12:17:15
1186443,0,11-12 12:17:16
1252598,0,11-12 12:17:17
1279772,0,11-12 12:17:18
971871,0,11-12 12:17:19
1210194,0,11-12 12:17:20
1309424,0,11-12 12:17:21
1172158,0,11-12 12:17:22
1171929,95,11-12 12:17:23
1160079,0,11-12 12:17:24
1149888,0,11-12 12:17:25
1157686,0,11-12 12:17:26
1219022,0,11-12 12:17:27
1158314,0,11-12 12:17:28
1133699,0,11-12 12:17:29
1003340,0,11-12 12:17:30
1273109,0,11-12 12:17:31
1098976,0,11-12 12:17:32
1308972,137,11-12 12:17:33
1199452,0,11-12 12:17:34
1185893,0,11-12 12:17:35
1297509,0,11-12 12:17:36
1186556,0,11-12 12:17:37
1182455,42,11-12 12:17:38
1152211,0,11-12 12:17:39
1364238,0,11-12 12:17:40
1333782,0,11-12 12:17:41
1237657,0,11-12 12:17:42
1277727,956,11-12 12:17:43
1207882,0,11-12 12:17:44
847127,0,11-12 12:17:45
1304940,0,11-12 12:17:46
1243905,0,11-12 12:17:47
1154142,0,11-12 12:17:48
1205670,0,11-12 12:17:49
1301087,0,11-12 12:17:50
1269431,0,11-12 12:17:51
1298741,95,11-12 12:17:52
1264204,510,11-12 12:17:53
1157693,765,11-12 12:17:54
1267291,0,11-12 12:17:55
1269379,765,11-12 12:17:56
1265349,0,11-12 12:17:57
1272438,255,11-12 12:17:58
1164336,0,11-12 12:17:59
1177488,0,11-12 12:18:00
1111997,494,11-12 12:18:01
1256200,0,11-12 12:18:02
1360810,0,11-12 12:18:03
1231072,0,11-12 12:18:04
1257964,0,11-12 12:18:05
1171689,42,11-12 12:18:06
1054349,1514,11-12 12:18:07
1179540,255,11-12 12:18:08
760927,255,11-12 12:18:09
1002713,0,11-12 12:18:10
974352,0,11-12 12:18:11
1191985,0,11-12 12:18:12
1006286,0,11-12 12:18:13
1155326,0,11-12 12:18:14
1247575,0,11-12 12:18:15
1255491,0,11-12 12:18:16
1172062,0,11-12 12:18:17
1295803,95,11-12 12:18:18
1283807,0,11-12 12:18:19
1239173,0,11-12 12:18:20
1210555,0,11-12 12:18:21
1263828,42,11-12 12:18:22
1337122,0,11-12 12:18:23
1142955,0,11-12 12:18:24
1217299,0,11-12 12:18:25
937086,0,11-12 12:18:26
1222662,0,11-12 12:18:27
1187615,95,11-12 12:18:28
1255543,0,11-12 12:18:29
1251799,0,11-12 12:18:30
1294352,0,11-12 12:18:31
1247603,0,11-12 12:18:32
1243101,0,11-12 12:18:33
958176,0,11-12 12:18:34
1315407,0,11-12 12:18:35
1239724,0,11-12 12:18:36
1194011,0,11-12 12:18:37
1037053,334,11-12 12:18:38
1124316,0,11-12 12:18:39
598645,0,11-12 12:18:40
1077482,0,11-12 12:18:41
1279659,0,11-12 12:18:42
1252536,0,11-12 12:18:43
1266422,0,11-12 12:18:44
1255976,0,11-12 12:18:45
1265444,0,11-12 12:18:46
1285971,0,11-12 12:18:47
1158258,95,11-12 12:18:48
1252131,255,11-12 12:18:49
1063253,0,11-12 12:18:50
1292611,255,11-12 12:18:51
1159141,0,11-12 12:18:52
1247562,42,11-12 12:18:53
1226132,297,11-12 12:18:54
1175551,0,11-12 12:18:55
1206609,0,11-12 12:18:56
1049774,1004,11-12 12:18:57
1333453,0,11-12 12:18:58
1342774,0,11-12 12:18:59
1300135,0,11-12 12:19:00
1336929,0,11-12 12:19:01
1329637,765,11-12 12:19:02
1080878,1020,11-12 12:19:03
1117641,0,11-12 12:19:04
734922,255,11-12 12:19:05
