"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain44-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 17:22:33 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 17:22:33
1336048,36564,27-07 17:22:34
1361284,36324,27-07 17:22:35
1378370,37938,27-07 17:22:36
1341175,35867,27-07 17:22:37
1344438,35202,27-07 17:22:38
1385518,37380,27-07 17:22:39
1357188,35574,27-07 17:22:40
1351736,34824,27-07 17:22:41
1349520,33066,27-07 17:22:42
1337066,36312,27-07 17:22:43
1364378,37644,27-07 17:22:44
1365644,38964,27-07 17:22:45
1343238,37656,27-07 17:22:46
1337409,36365,27-07 17:22:47
1374100,37710,27-07 17:22:48
1323364,39000,27-07 17:22:49
