"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain41-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 17:22:33 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 17:22:33
1352960,35478,27-07 17:22:34
1352960,38292,27-07 17:22:35
1353055,34415,27-07 17:22:36
1352960,37038,27-07 17:22:37
1352960,38754,27-07 17:22:38
1352960,38148,27-07 17:22:39
1352960,37686,27-07 17:22:40
1352960,36786,27-07 17:22:41
1352960,38604,27-07 17:22:42
1352960,35508,27-07 17:22:43
1352960,36840,27-07 17:22:44
1352960,34914,27-07 17:22:45
1353055,35207,27-07 17:22:46
1352960,37158,27-07 17:22:47
1352960,36300,27-07 17:22:48
