"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain46-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 17:22:33 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 17:22:33
1352960,35424,27-07 17:22:34
1353002,36324,27-07 17:22:35
1353055,35207,27-07 17:22:36
1352960,35916,27-07 17:22:37
1352960,35916,27-07 17:22:38
1352960,35388,27-07 17:22:39
1353002,34770,27-07 17:22:40
1352960,35904,27-07 17:22:41
1352960,35784,27-07 17:22:42
1352960,36786,27-07 17:22:43
1352960,36192,27-07 17:22:44
1352894,34782,27-07 17:22:45
1352960,36510,27-07 17:22:46
1353055,35483,27-07 17:22:47
1352960,35466,27-07 17:22:48
1352960,35730,27-07 17:22:49
1352300,33990,27-07 17:22:50
