"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain29-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 17:22:33 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 17:22:33
1359968,37860,27-07 17:22:34
1353097,40313,27-07 17:22:35
1352960,37884,27-07 17:22:36
1352828,32670,27-07 17:22:37
1354226,35688,27-07 17:22:38
1352960,35874,27-07 17:22:39
1352894,34950,27-07 17:22:40
1340210,34398,27-07 17:22:41
1365578,37116,27-07 17:22:42
1352960,40560,27-07 17:22:43
