"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain37-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 17:22:33 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 17:22:33
1352960,38184,27-07 17:22:34
1352960,36036,27-07 17:22:35
1352960,37140,27-07 17:22:36
1352960,35586,27-07 17:22:37
1352960,35994,27-07 17:22:38
1352960,35838,27-07 17:22:39
1352960,34452,27-07 17:22:40
1352960,35310,27-07 17:22:41
1352960,35640,27-07 17:22:42
1352989,37739,27-07 17:22:43
1353002,40116,27-07 17:22:44
1352960,36498,27-07 17:22:45
1352960,37182,27-07 17:22:46
1352960,37470,27-07 17:22:47
