"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain30-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 17:22:33 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 17:22:33
1352960,35772,27-07 17:22:34
1352828,34938,27-07 17:22:35
1352960,35718,27-07 17:22:36
1352527,35219,27-07 17:22:37
1352894,35586,27-07 17:22:38
1353002,36738,27-07 17:22:39
1352960,35838,27-07 17:22:40
1352960,37104,27-07 17:22:41
1352960,35400,27-07 17:22:42
1352960,36600,27-07 17:22:43
1352960,36708,27-07 17:22:44
