"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain10-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 18:23:37 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 18:23:37
0,0,19-07 18:23:38
0,0,19-07 18:23:39
0,0,19-07 18:23:40
0,0,19-07 18:23:41
0,0,19-07 18:23:42
0,0,19-07 18:23:43
0,0,19-07 18:23:44
0,0,19-07 18:23:45
0,0,19-07 18:23:46
36040,0,19-07 18:23:47
2091544,0,19-07 18:23:48
2891900,0,19-07 18:23:49
2699927,0,19-07 18:23:50
2806354,0,19-07 18:23:51
2727584,0,19-07 18:23:52
2616072,0,19-07 18:23:53
2870215,0,19-07 18:23:54
2609131,0,19-07 18:23:55
2690236,0,19-07 18:23:56
3203289,0,19-07 18:23:57
2636335,0,19-07 18:23:58
2006447,1424,19-07 18:23:59
2440799,0,19-07 18:24:00
3075755,0,19-07 18:24:01
2969464,1068,19-07 18:24:02
2689404,712,19-07 18:24:03
2251993,712,19-07 18:24:04
3096933,356,19-07 18:24:05
2440493,356,19-07 18:24:06
4009525,0,19-07 18:24:07
2469952,0,19-07 18:24:08
523113,712,19-07 18:24:09
525257,712,19-07 18:24:10
686119,356,19-07 18:24:11
2424213,0,19-07 18:24:12
2286384,0,19-07 18:24:13
2530666,0,19-07 18:24:14
3102674,0,19-07 18:24:15
2692944,0,19-07 18:24:16
2929352,0,19-07 18:24:17
2375410,0,19-07 18:24:18
2805903,0,19-07 18:24:19
2694473,0,19-07 18:24:20
3113877,0,19-07 18:24:21
2763835,0,19-07 18:24:22
1263310,356,19-07 18:24:23
2087833,1068,19-07 18:24:24
2991328,0,19-07 18:24:25
2811830,0,19-07 18:24:26
2759516,1424,19-07 18:24:27
2715135,712,19-07 18:24:28
3095164,356,19-07 18:24:29
3124974,356,19-07 18:24:30
2563746,356,19-07 18:24:31
3918018,0,19-07 18:24:32
617018,0,19-07 18:24:33
468875,356,19-07 18:24:34
751348,356,19-07 18:24:35
1434187,0,19-07 18:24:36
2751894,0,19-07 18:24:37
1908525,0,19-07 18:24:38
3120300,0,19-07 18:24:39
2676606,0,19-07 18:24:40
2866996,0,19-07 18:24:41
2945596,0,19-07 18:24:42
2045465,0,19-07 18:24:43
2736028,0,19-07 18:24:44
2905063,0,19-07 18:24:45
3619887,0,19-07 18:24:46
1760203,0,19-07 18:24:47
2017325,1424,19-07 18:24:48
2671297,712,19-07 18:24:49
2717771,0,19-07 18:24:50
2629106,1068,19-07 18:24:51
2532890,356,19-07 18:24:52
2374736,0,19-07 18:24:53
3340721,0,19-07 18:24:54
1972001,1068,19-07 18:24:55
3447301,0,19-07 18:24:56
3047101,356,19-07 18:24:57
426596,0,19-07 18:24:58
452505,1068,19-07 18:24:59
727585,356,19-07 18:25:00
1331576,0,19-07 18:25:01
2785150,0,19-07 18:25:02
1865551,0,19-07 18:25:03
2618717,0,19-07 18:25:04
2714298,0,19-07 18:25:05
2900404,0,19-07 18:25:06
2896380,0,19-07 18:25:07
2472566,0,19-07 18:25:08
2781931,0,19-07 18:25:09
3337731,0,19-07 18:25:10
3308148,0,19-07 18:25:11
1717433,0,19-07 18:25:12
2014698,1780,19-07 18:25:13
2986979,356,19-07 18:25:14
2978161,0,19-07 18:25:15
3146550,1068,19-07 18:25:16
3053493,0,19-07 18:25:17
2716676,712,19-07 18:25:18
2787064,0,19-07 18:25:19
2495999,0,19-07 18:25:20
3749606,0,19-07 18:25:21
1155785,356,19-07 18:25:22
430610,712,19-07 18:25:23
738759,1068,19-07 18:25:24
717349,0,19-07 18:25:25
2567663,0,19-07 18:25:26
2560827,0,19-07 18:25:27
2159887,0,19-07 18:25:28
3105634,0,19-07 18:25:29
2360164,0,19-07 18:25:30
2855528,0,19-07 18:25:31
2657273,0,19-07 18:25:32
2680930,0,19-07 18:25:33
2305851,0,19-07 18:25:34
2723617,0,19-07 18:25:35
2704558,0,19-07 18:25:36
1746375,1424,19-07 18:25:37
1924389,712,19-07 18:25:38
2917192,0,19-07 18:25:39
2682030,0,19-07 18:25:40
3245548,1068,19-07 18:25:41
2855889,0,19-07 18:25:42
1985671,356,19-07 18:25:43
3162309,712,19-07 18:25:44
2175961,356,19-07 18:25:45
3946818,0,19-07 18:25:46
1808275,712,19-07 18:25:47
409771,356,19-07 18:25:48
610976,356,19-07 18:25:49
549063,356,19-07 18:25:50
2408787,0,19-07 18:25:51
3024037,0,19-07 18:25:52
