"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain16-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 18:23:36 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 18:23:36
0,0,19-07 18:23:37
0,0,19-07 18:23:38
0,0,19-07 18:23:39
0,0,19-07 18:23:40
0,0,19-07 18:23:42
0,0,19-07 18:23:42
0,0,19-07 18:23:43
0,0,19-07 18:23:44
0,0,19-07 18:23:45
0,0,19-07 18:23:47
49970,0,19-07 18:23:47
1262097,0,19-07 18:23:48
2262124,0,19-07 18:23:49
2801441,0,19-07 18:23:50
2759866,0,19-07 18:23:52
2864816,0,19-07 18:23:52
2639560,0,19-07 18:23:53
2535945,0,19-07 18:23:54
2795532,0,19-07 18:23:55
3330291,0,19-07 18:23:57
2828899,0,19-07 18:23:57
2008041,0,19-07 18:23:58
2192043,712,19-07 18:23:59
2655197,712,19-07 18:24:00
2623299,0,19-07 18:24:02
2451367,1068,19-07 18:24:02
2834459,1068,19-07 18:24:03
2713527,0,19-07 18:24:04
3521429,712,19-07 18:24:05
1832740,356,19-07 18:24:07
3333922,0,19-07 18:24:07
2815574,0,19-07 18:24:08
435714,1068,19-07 18:24:09
401709,356,19-07 18:24:10
698077,0,19-07 18:24:12
893218,356,19-07 18:24:12
2979350,0,19-07 18:24:13
2326038,0,19-07 18:24:14
2599800,0,19-07 18:24:15
2759454,0,19-07 18:24:17
2602728,0,19-07 18:24:17
2696180,0,19-07 18:24:18
2605316,0,19-07 18:24:19
2741537,0,19-07 18:24:20
3579011,0,19-07 18:24:22
2801503,0,19-07 18:24:22
2005590,0,19-07 18:24:23
2209685,1424,19-07 18:24:24
2522906,0,19-07 18:24:25
2860951,0,19-07 18:24:27
2041550,356,19-07 18:24:27
3090268,356,19-07 18:24:28
2585167,1068,19-07 18:24:29
3221304,356,19-07 18:24:30
1938348,1068,19-07 18:24:32
3304306,0,19-07 18:24:32
3221472,0,19-07 18:24:33
569791,712,19-07 18:24:34
647216,356,19-07 18:24:35
548139,712,19-07 18:24:37
1839491,0,19-07 18:24:37
2713580,0,19-07 18:24:38
2447630,0,19-07 18:24:39
3467506,0,19-07 18:24:40
2894604,0,19-07 18:24:42
2327372,0,19-07 18:24:42
2825269,0,19-07 18:24:43
2696918,0,19-07 18:24:44
2497075,0,19-07 18:24:45
2827209,0,19-07 18:24:47
2284305,0,19-07 18:24:47
1736029,2136,19-07 18:24:48
1890890,0,19-07 18:24:49
2651001,356,19-07 18:24:50
2858547,0,19-07 18:24:52
2279768,0,19-07 18:24:52
2758363,712,19-07 18:24:53
2675226,356,19-07 18:24:54
3537852,712,19-07 18:24:55
1737829,356,19-07 18:24:57
3543902,0,19-07 18:24:57
2696169,356,19-07 18:24:58
546996,356,19-07 18:24:59
536033,712,19-07 18:25:00
565149,356,19-07 18:25:02
1742090,0,19-07 18:25:02
2300092,0,19-07 18:25:03
2087139,0,19-07 18:25:04
2945912,0,19-07 18:25:05
2908886,0,19-07 18:25:07
2579596,0,19-07 18:25:07
2787376,0,19-07 18:25:08
2311054,0,19-07 18:25:09
3173968,0,19-07 18:25:10
3121529,0,19-07 18:25:12
2778888,0,19-07 18:25:12
1752239,0,19-07 18:25:13
2212082,2136,19-07 18:25:14
3029806,0,19-07 18:25:15
2716261,0,19-07 18:25:17
2614859,0,19-07 18:25:17
2365012,0,19-07 18:25:18
3691447,1068,19-07 18:25:19
2785465,356,19-07 18:25:20
2183055,0,19-07 18:25:22
3788198,0,19-07 18:25:22
1856389,356,19-07 18:25:23
423658,356,19-07 18:25:24
727146,356,19-07 18:25:25
552540,1068,19-07 18:25:27
2401419,0,19-07 18:25:27
2930717,0,19-07 18:25:28
2199787,0,19-07 18:25:29
3048894,0,19-07 18:25:30
3038264,0,19-07 18:25:32
2752760,0,19-07 18:25:32
2637032,0,19-07 18:25:33
2520265,0,19-07 18:25:34
2968787,0,19-07 18:25:35
2971975,0,19-07 18:25:37
2309781,0,19-07 18:25:37
1738658,1068,19-07 18:25:38
1967326,0,19-07 18:25:39
3311063,0,19-07 18:25:40
2622248,0,19-07 18:25:42
2758217,1068,19-07 18:25:42
2378310,1068,19-07 18:25:43
3117325,0,19-07 18:25:44
2701127,0,19-07 18:25:45
2863816,356,19-07 18:25:47
3795026,0,19-07 18:25:47
458565,1068,19-07 18:25:48
449927,712,19-07 18:25:49
726553,712,19-07 18:25:50
1415867,0,19-07 18:25:52
3136678,0,19-07 18:25:52
2543313,0,19-07 18:25:53
