"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain7-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 18:23:37 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 18:23:37
0,0,19-07 18:23:38
0,0,19-07 18:23:39
0,0,19-07 18:23:40
0,0,19-07 18:23:41
0,0,19-07 18:23:42
0,0,19-07 18:23:43
0,0,19-07 18:23:44
0,0,19-07 18:23:45
0,0,19-07 18:23:46
0,0,19-07 18:23:47
0,0,19-07 18:23:48
258284,0,19-07 18:23:49
2562498,0,19-07 18:23:50
1847715,0,19-07 18:23:51
2490380,0,19-07 18:23:52
2675306,0,19-07 18:23:53
2900256,0,19-07 18:23:54
2878756,0,19-07 18:23:55
2647281,0,19-07 18:23:56
2343160,0,19-07 18:23:57
3146879,0,19-07 18:23:58
3035703,0,19-07 18:23:59
1851271,0,19-07 18:24:00
1750082,2136,19-07 18:24:01
2199748,356,19-07 18:24:02
2919651,0,19-07 18:24:03
2449480,0,19-07 18:24:04
3238838,1068,19-07 18:24:05
2324615,0,19-07 18:24:06
2539043,0,19-07 18:24:07
2922098,712,19-07 18:24:08
3093909,356,19-07 18:24:09
3655860,0,19-07 18:24:10
559206,1068,19-07 18:24:11
483631,356,19-07 18:24:12
696647,356,19-07 18:24:13
1971528,0,19-07 18:24:14
2883193,0,19-07 18:24:15
2881556,0,19-07 18:24:16
2928554,0,19-07 18:24:17
2929324,0,19-07 18:24:18
2454044,0,19-07 18:24:19
2918156,0,19-07 18:24:20
2618409,0,19-07 18:24:21
2730805,0,19-07 18:24:22
3297745,0,19-07 18:24:23
2394066,0,19-07 18:24:24
2070981,712,19-07 18:24:25
2602458,712,19-07 18:24:26
2605291,0,19-07 18:24:27
2881657,0,19-07 18:24:28
2958362,356,19-07 18:24:29
3094878,712,19-07 18:24:30
3105189,1424,19-07 18:24:31
1637076,356,19-07 18:24:32
4083414,0,19-07 18:24:33
2397303,712,19-07 18:24:34
495504,356,19-07 18:24:35
737425,712,19-07 18:24:36
709279,0,19-07 18:24:37
2147745,0,19-07 18:24:38
2664249,0,19-07 18:24:39
2604463,0,19-07 18:24:40
3109638,0,19-07 18:24:41
2662284,0,19-07 18:24:42
3226040,0,19-07 18:24:43
2326896,0,19-07 18:24:44
2590093,0,19-07 18:24:45
3149323,0,19-07 18:24:46
2546791,0,19-07 18:24:47
2571632,0,19-07 18:24:48
1797583,2136,19-07 18:24:49
2390670,356,19-07 18:24:50
3625583,0,19-07 18:24:51
2382059,0,19-07 18:24:52
2920215,1068,19-07 18:24:53
2637755,356,19-07 18:24:54
3351396,0,19-07 18:24:55
1770577,0,19-07 18:24:56
3298537,0,19-07 18:24:57
3119397,356,19-07 18:24:58
551196,356,19-07 18:24:59
499292,1068,19-07 18:25:00
548718,712,19-07 18:25:01
1118966,0,19-07 18:25:02
2984825,0,19-07 18:25:03
2110183,0,19-07 18:25:04
2698052,0,19-07 18:25:05
2833206,0,19-07 18:25:06
2643596,0,19-07 18:25:07
2930956,0,19-07 18:25:08
2326958,0,19-07 18:25:09
2527411,0,19-07 18:25:10
3464875,0,19-07 18:25:11
3206435,0,19-07 18:25:12
1794462,0,19-07 18:25:13
2071056,2136,19-07 18:25:14
3008633,0,19-07 18:25:15
2629553,0,19-07 18:25:16
2628586,0,19-07 18:25:17
2686718,1068,19-07 18:25:18
2917620,0,19-07 18:25:19
2917083,712,19-07 18:25:20
1821495,356,19-07 18:25:21
3622762,0,19-07 18:25:22
2673595,356,19-07 18:25:23
502577,1068,19-07 18:25:24
769566,356,19-07 18:25:25
419094,356,19-07 18:25:26
2061029,0,19-07 18:25:27
2506193,0,19-07 18:25:28
2310178,0,19-07 18:25:29
2683506,0,19-07 18:25:30
2653788,0,19-07 18:25:31
2711848,0,19-07 18:25:32
2819741,0,19-07 18:25:33
2352041,0,19-07 18:25:34
2742816,0,19-07 18:25:35
3053373,0,19-07 18:25:36
2862713,0,19-07 18:25:37
1758787,356,19-07 18:25:38
1992367,712,19-07 18:25:39
2964050,356,19-07 18:25:40
2684379,0,19-07 18:25:41
2985605,0,19-07 18:25:42
2105697,0,19-07 18:25:43
3046322,712,19-07 18:25:44
2975633,356,19-07 18:25:45
1738316,356,19-07 18:25:46
3400262,0,19-07 18:25:47
2874593,1068,19-07 18:25:48
587587,712,19-07 18:25:49
631476,712,19-07 18:25:50
539922,356,19-07 18:25:51
