"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain21-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 18:23:37 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 18:23:37
0,0,19-07 18:23:38
0,0,19-07 18:23:39
0,0,19-07 18:23:40
0,0,19-07 18:23:41
0,0,19-07 18:23:42
0,0,19-07 18:23:43
0,0,19-07 18:23:44
0,0,19-07 18:23:45
0,0,19-07 18:23:46
0,0,19-07 18:23:47
166900,0,19-07 18:23:48
1312184,0,19-07 18:23:49
2431578,0,19-07 18:23:50
2929050,0,19-07 18:23:51
2827628,0,19-07 18:23:52
2867148,0,19-07 18:23:53
3052621,0,19-07 18:23:54
2872244,0,19-07 18:23:55
2875025,0,19-07 18:23:56
2953989,0,19-07 18:23:57
3313547,0,19-07 18:23:58
1749540,1780,19-07 18:23:59
2786250,356,19-07 18:24:00
2904067,0,19-07 18:24:01
2411908,0,19-07 18:24:02
3118153,1068,19-07 18:24:03
2110889,712,19-07 18:24:04
3473140,0,19-07 18:24:05
2393713,356,19-07 18:24:06
2614548,356,19-07 18:24:07
3882567,356,19-07 18:24:08
452556,356,19-07 18:24:09
456043,356,19-07 18:24:10
753853,712,19-07 18:24:11
1718948,0,19-07 18:24:12
2958981,0,19-07 18:24:13
2436324,0,19-07 18:24:14
3258426,0,19-07 18:24:15
2890224,0,19-07 18:24:16
2679992,0,19-07 18:24:17
2712576,0,19-07 18:24:18
2928871,0,19-07 18:24:19
3068553,0,19-07 18:24:20
3390863,0,19-07 18:24:21
2218960,0,19-07 18:24:22
2086923,1068,19-07 18:24:23
2422686,712,19-07 18:24:24
3232099,0,19-07 18:24:25
2779096,1068,19-07 18:24:26
2468698,712,19-07 18:24:27
2891622,356,19-07 18:24:28
3518433,0,19-07 18:24:29
2210229,712,19-07 18:24:30
4750154,0,19-07 18:24:31
1146287,712,19-07 18:24:32
507684,356,19-07 18:24:33
723615,356,19-07 18:24:34
1245370,0,19-07 18:24:35
2954575,0,19-07 18:24:36
1955905,0,19-07 18:24:37
2895880,0,19-07 18:24:38
2997266,0,19-07 18:24:39
2610136,0,19-07 18:24:40
2720576,0,19-07 18:24:41
2149900,0,19-07 18:24:42
2932109,0,19-07 18:24:43
3305599,0,19-07 18:24:44
3105059,0,19-07 18:24:45
1893472,0,19-07 18:24:46
2018732,1424,19-07 18:24:47
2918729,712,19-07 18:24:48
3046239,0,19-07 18:24:49
2973599,1068,19-07 18:24:50
2811068,356,19-07 18:24:51
2771887,356,19-07 18:24:52
2654497,356,19-07 18:24:53
2620723,356,19-07 18:24:54
4249575,0,19-07 18:24:55
1030015,712,19-07 18:24:56
423718,356,19-07 18:24:57
760581,356,19-07 18:24:58
1315175,356,19-07 18:24:59
3469947,0,19-07 18:25:00
2336563,0,19-07 18:25:01
2825914,0,19-07 18:25:02
3002108,0,19-07 18:25:03
3031368,0,19-07 18:25:04
2366063,0,19-07 18:25:05
2933881,0,19-07 18:25:06
2600974,0,19-07 18:25:07
3242405,0,19-07 18:25:08
2862584,0,19-07 18:25:09
1638429,2136,19-07 18:25:10
2615300,0,19-07 18:25:11
2913331,0,19-07 18:25:12
2645251,0,19-07 18:25:13
2436616,712,19-07 18:25:14
2818168,1068,19-07 18:25:15
3771517,0,19-07 18:25:16
2229935,712,19-07 18:25:17
3608544,0,19-07 18:25:18
2879979,712,19-07 18:25:19
463351,356,19-07 18:25:20
535579,0,19-07 18:25:21
642413,356,19-07 18:25:22
1677969,0,19-07 18:25:23
2878571,0,19-07 18:25:24
2527311,0,19-07 18:25:25
3020626,0,19-07 18:25:26
2663728,0,19-07 18:25:27
3159128,0,19-07 18:25:28
3134119,0,19-07 18:25:29
2900046,0,19-07 18:25:30
2881639,0,19-07 18:25:31
2776931,0,19-07 18:25:32
2551073,0,19-07 18:25:33
1890817,2136,19-07 18:25:34
2646047,0,19-07 18:25:35
2959931,0,19-07 18:25:36
2277200,0,19-07 18:25:37
3043406,1424,19-07 18:25:38
2575259,356,19-07 18:25:39
3298220,0,19-07 18:25:40
2377179,712,19-07 18:25:41
3618612,0,19-07 18:25:42
2672606,712,19-07 18:25:43
539056,0,19-07 18:25:44
499152,712,19-07 18:25:45
694172,356,19-07 18:25:46
1775182,0,19-07 18:25:47
2800315,0,19-07 18:25:48
2352509,0,19-07 18:25:49
3258706,0,19-07 18:25:50
3152964,0,19-07 18:25:51
2780660,0,19-07 18:25:52
3427855,0,19-07 18:25:53
3367039,0,19-07 18:25:54
3598293,0,19-07 18:25:55
