"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain2-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 18:23:37 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 18:23:37
0,0,19-07 18:23:38
0,0,19-07 18:23:39
0,0,19-07 18:23:40
0,0,19-07 18:23:41
0,0,19-07 18:23:42
0,0,19-07 18:23:43
0,0,19-07 18:23:44
0,0,19-07 18:23:45
0,0,19-07 18:23:46
0,0,19-07 18:23:47
167367,0,19-07 18:23:48
3210714,0,19-07 18:23:49
2630994,0,19-07 18:23:50
2976753,0,19-07 18:23:51
3009085,0,19-07 18:23:52
2759548,0,19-07 18:23:53
3163029,0,19-07 18:23:54
2772468,0,19-07 18:23:55
2965477,0,19-07 18:23:56
3184909,0,19-07 18:23:57
2336478,0,19-07 18:23:58
1562371,712,19-07 18:23:59
2362205,712,19-07 18:24:00
3329624,0,19-07 18:24:01
2256554,0,19-07 18:24:02
2349928,1068,19-07 18:24:03
2646074,1068,19-07 18:24:04
2704714,356,19-07 18:24:05
2954351,356,19-07 18:24:06
1870215,356,19-07 18:24:07
3376402,0,19-07 18:24:08
2767667,712,19-07 18:24:09
523472,356,19-07 18:24:10
514440,356,19-07 18:24:11
526598,356,19-07 18:24:12
1011721,0,19-07 18:24:13
2755348,0,19-07 18:24:14
2197007,0,19-07 18:24:15
2930227,0,19-07 18:24:16
3116466,0,19-07 18:24:17
2836528,0,19-07 18:24:18
2809204,0,19-07 18:24:19
2839947,0,19-07 18:24:20
3004359,0,19-07 18:24:21
3501093,0,19-07 18:24:22
2865396,0,19-07 18:24:23
2058743,1424,19-07 18:24:24
2426946,0,19-07 18:24:25
3183871,0,19-07 18:24:26
2528921,0,19-07 18:24:27
3077290,1068,19-07 18:24:28
2010779,1424,19-07 18:24:29
3175063,356,19-07 18:24:30
2394277,356,19-07 18:24:31
3226793,0,19-07 18:24:32
3438539,0,19-07 18:24:33
529260,1068,19-07 18:24:34
563594,356,19-07 18:24:35
614224,356,19-07 18:24:36
1867248,0,19-07 18:24:37
2446971,0,19-07 18:24:38
2118561,0,19-07 18:24:39
2990910,0,19-07 18:24:40
2967136,0,19-07 18:24:41
3198188,0,19-07 18:24:42
2735251,0,19-07 18:24:43
2580554,0,19-07 18:24:44
3103829,0,19-07 18:24:45
3148449,0,19-07 18:24:46
2922139,0,19-07 18:24:47
1608792,2136,19-07 18:24:48
2407386,0,19-07 18:24:49
3162035,0,19-07 18:24:50
2820866,1068,19-07 18:24:51
2909216,356,19-07 18:24:52
2160156,356,19-07 18:24:53
3138206,356,19-07 18:24:54
2403260,356,19-07 18:24:55
2894983,0,19-07 18:24:56
3785504,0,19-07 18:24:57
435962,1068,19-07 18:24:58
413749,356,19-07 18:24:59
713816,0,19-07 18:25:00
897298,356,19-07 18:25:01
2746138,0,19-07 18:25:02
2345950,0,19-07 18:25:03
2687940,0,19-07 18:25:04
2910930,0,19-07 18:25:05
2381532,0,19-07 18:25:06
2617620,0,19-07 18:25:07
2215888,0,19-07 18:25:08
2984905,0,19-07 18:25:09
3273795,0,19-07 18:25:10
2981967,0,19-07 18:25:11
2195725,0,19-07 18:25:12
1637902,2136,19-07 18:25:13
2618382,0,19-07 18:25:14
3116463,0,19-07 18:25:15
2337424,0,19-07 18:25:16
3162160,712,19-07 18:25:17
2014002,712,19-07 18:25:18
3113594,712,19-07 18:25:19
2592927,0,19-07 18:25:20
3024248,356,19-07 18:25:21
3677905,356,19-07 18:25:22
543210,356,19-07 18:25:23
568753,712,19-07 18:25:24
706378,356,19-07 18:25:25
2422197,0,19-07 18:25:26
2557154,0,19-07 18:25:27
2010648,0,19-07 18:25:28
2940526,0,19-07 18:25:29
2925024,0,19-07 18:25:30
2939932,0,19-07 18:25:31
3086299,0,19-07 18:25:32
2316698,0,19-07 18:25:33
2569837,0,19-07 18:25:34
3351801,0,19-07 18:25:35
2853592,0,19-07 18:25:36
1745332,2136,19-07 18:25:37
2413761,0,19-07 18:25:38
3136535,0,19-07 18:25:39
2518356,0,19-07 18:25:40
3009068,712,19-07 18:25:41
2532889,712,19-07 18:25:42
3237390,356,19-07 18:25:43
2147806,356,19-07 18:25:44
3235696,0,19-07 18:25:45
3222927,0,19-07 18:25:46
441833,356,19-07 18:25:47
445974,712,19-07 18:25:48
715699,712,19-07 18:25:49
665291,0,19-07 18:25:50
