"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain9-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 18:23:37 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 18:23:37
0,0,19-07 18:23:38
0,0,19-07 18:23:39
0,0,19-07 18:23:40
0,0,19-07 18:23:41
0,0,19-07 18:23:42
0,0,19-07 18:23:43
0,0,19-07 18:23:44
0,0,19-07 18:23:45
0,0,19-07 18:23:46
55979,0,19-07 18:23:47
103702,0,19-07 18:23:48
2511011,0,19-07 18:23:49
2542900,0,19-07 18:23:50
2676566,0,19-07 18:23:51
2711696,0,19-07 18:23:52
2638060,0,19-07 18:23:53
2469793,0,19-07 18:23:54
2962428,0,19-07 18:23:55
3434970,0,19-07 18:23:56
3483224,0,19-07 18:23:57
1482944,2136,19-07 18:23:58
2522562,0,19-07 18:23:59
3549783,0,19-07 18:24:00
2507547,0,19-07 18:24:01
2729972,1068,19-07 18:24:02
2645724,356,19-07 18:24:03
2845674,356,19-07 18:24:04
3025675,356,19-07 18:24:05
2816218,0,19-07 18:24:06
3858976,712,19-07 18:24:07
447218,356,19-07 18:24:08
461263,356,19-07 18:24:09
760654,356,19-07 18:24:10
1587588,0,19-07 18:24:11
2624049,0,19-07 18:24:12
1877229,0,19-07 18:24:13
3014720,0,19-07 18:24:14
2792606,0,19-07 18:24:15
2870284,0,19-07 18:24:16
2753708,0,19-07 18:24:17
2187611,0,19-07 18:24:18
3242211,0,19-07 18:24:19
3313169,0,19-07 18:24:20
2786572,0,19-07 18:24:21
1688199,0,19-07 18:24:22
2002915,2136,19-07 18:24:23
2730279,356,19-07 18:24:24
2978867,0,19-07 18:24:25
2868057,0,19-07 18:24:26
2386955,1068,19-07 18:24:27
2906260,356,19-07 18:24:28
3093984,356,19-07 18:24:29
2096986,356,19-07 18:24:30
3783586,0,19-07 18:24:31
2133542,712,19-07 18:24:32
440566,356,19-07 18:24:33
618111,356,19-07 18:24:34
634122,0,19-07 18:24:35
2666547,0,19-07 18:24:36
2850267,0,19-07 18:24:37
2944629,0,19-07 18:24:38
2953826,0,19-07 18:24:39
2871456,0,19-07 18:24:40
2992076,0,19-07 18:24:41
2980700,0,19-07 18:24:42
2656910,0,19-07 18:24:43
3741689,0,19-07 18:24:44
2915376,0,19-07 18:24:45
1049038,2136,19-07 18:24:46
2223128,0,19-07 18:24:47
2990756,0,19-07 18:24:48
2752630,0,19-07 18:24:49
2849834,1068,19-07 18:24:50
2286830,356,19-07 18:24:51
3225230,356,19-07 18:24:52
2525589,356,19-07 18:24:53
2751183,356,19-07 18:24:54
4261055,0,19-07 18:24:55
1000100,712,19-07 18:24:56
473780,356,19-07 18:24:57
696140,0,19-07 18:24:58
716619,712,19-07 18:24:59
2905168,0,19-07 18:25:00
2415264,0,19-07 18:25:01
2784116,0,19-07 18:25:02
2901666,0,19-07 18:25:03
2917616,0,19-07 18:25:04
2871656,0,19-07 18:25:05
2587612,0,19-07 18:25:06
3014706,0,19-07 18:25:07
2840926,0,19-07 18:25:08
2506859,0,19-07 18:25:09
1961511,0,19-07 18:25:10
1933066,2136,19-07 18:25:11
2620452,0,19-07 18:25:12
2818067,0,19-07 18:25:13
2603991,0,19-07 18:25:14
2978685,356,19-07 18:25:15
2175657,712,19-07 18:25:16
3295319,1068,19-07 18:25:17
2253137,356,19-07 18:25:18
3724167,0,19-07 18:25:19
2819284,0,19-07 18:25:20
531614,356,19-07 18:25:21
525493,356,19-07 18:25:22
553843,712,19-07 18:25:23
2129061,0,19-07 18:25:24
2771797,0,19-07 18:25:25
2656472,0,19-07 18:25:26
2947254,0,19-07 18:25:27
2822084,0,19-07 18:25:28
2902620,0,19-07 18:25:29
2618821,0,19-07 18:25:30
2725666,0,19-07 18:25:31
2687503,0,19-07 18:25:32
2818885,0,19-07 18:25:33
2927281,0,19-07 18:25:34
1572466,1424,19-07 18:25:35
2236467,1068,19-07 18:25:36
3193146,0,19-07 18:25:37
2268604,0,19-07 18:25:38
2597534,712,19-07 18:25:39
2952675,356,19-07 18:25:40
2802950,0,19-07 18:25:41
3076000,712,19-07 18:25:42
2397107,356,19-07 18:25:43
4074999,0,19-07 18:25:44
674369,356,19-07 18:25:45
417004,1068,19-07 18:25:46
754513,0,19-07 18:25:47
666616,0,19-07 18:25:48
2960719,0,19-07 18:25:49
2296527,0,19-07 18:25:50
3183719,0,19-07 18:25:51
3435706,0,19-07 18:25:52
