"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain14-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 18:23:36 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 18:23:36
0,0,19-07 18:23:37
0,0,19-07 18:23:38
0,0,19-07 18:23:39
0,0,19-07 18:23:40
0,0,19-07 18:23:41
0,0,19-07 18:23:42
0,0,19-07 18:23:43
0,0,19-07 18:23:44
0,0,19-07 18:23:45
0,0,19-07 18:23:46
442757,0,19-07 18:23:47
3113060,0,19-07 18:23:48
2727286,0,19-07 18:23:49
3172840,0,19-07 18:23:50
2971788,0,19-07 18:23:51
2572221,0,19-07 18:23:52
2588498,0,19-07 18:23:53
2684975,0,19-07 18:23:54
3819009,0,19-07 18:23:55
2820395,0,19-07 18:23:56
1078105,2136,19-07 18:23:57
2374090,0,19-07 18:23:58
3418272,0,19-07 18:23:59
2727098,0,19-07 18:24:00
2707800,1424,19-07 18:24:01
2642131,0,19-07 18:24:02
2859527,356,19-07 18:24:03
3051424,0,19-07 18:24:04
2273804,712,19-07 18:24:05
4228263,0,19-07 18:24:06
612894,712,19-07 18:24:07
447197,356,19-07 18:24:08
719262,356,19-07 18:24:09
1313636,0,19-07 18:24:10
2866416,0,19-07 18:24:11
2033554,0,19-07 18:24:12
2984268,0,19-07 18:24:13
3257086,0,19-07 18:24:14
3224548,0,19-07 18:24:15
2689991,0,19-07 18:24:16
2494117,0,19-07 18:24:17
2455626,0,19-07 18:24:18
3492329,0,19-07 18:24:19
2808138,0,19-07 18:24:20
1559507,1424,19-07 18:24:21
1967085,356,19-07 18:24:22
3123824,0,19-07 18:24:23
2989630,0,19-07 18:24:24
3049624,1068,19-07 18:24:25
2676059,1068,19-07 18:24:26
2777934,0,19-07 18:24:27
3064413,356,19-07 18:24:28
3155641,356,19-07 18:24:29
3551150,356,19-07 18:24:30
564240,356,19-07 18:24:31
485268,356,19-07 18:24:32
616657,356,19-07 18:24:33
1657096,0,19-07 18:24:34
3008239,0,19-07 18:24:35
2179031,0,19-07 18:24:36
2782370,0,19-07 18:24:37
3154096,0,19-07 18:24:38
3189508,0,19-07 18:24:39
2987351,0,19-07 18:24:40
2656426,0,19-07 18:24:41
2522981,0,19-07 18:24:42
3165501,0,19-07 18:24:43
2731278,0,19-07 18:24:44
1947163,1068,19-07 18:24:45
2727944,0,19-07 18:24:46
2986767,0,19-07 18:24:47
3161296,1068,19-07 18:24:48
2540227,1424,19-07 18:24:49
3275369,356,19-07 18:24:50
2950693,0,19-07 18:24:51
1556383,356,19-07 18:24:52
3881560,0,19-07 18:24:53
2448910,712,19-07 18:24:54
563215,712,19-07 18:24:55
478593,0,19-07 18:24:56
544313,356,19-07 18:24:57
1831293,0,19-07 18:24:58
3019874,0,19-07 18:24:59
2619526,0,19-07 18:25:00
2960394,0,19-07 18:25:01
2796004,0,19-07 18:25:02
3206900,0,19-07 18:25:03
2996256,0,19-07 18:25:04
2882633,0,19-07 18:25:05
3008023,0,19-07 18:25:06
2682775,0,19-07 18:25:07
2283380,0,19-07 18:25:08
1807965,2136,19-07 18:25:09
2931672,0,19-07 18:25:10
3148423,0,19-07 18:25:11
2510634,1068,19-07 18:25:12
2908186,356,19-07 18:25:13
3171642,356,19-07 18:25:14
2890228,356,19-07 18:25:15
1988043,356,19-07 18:25:16
3897110,0,19-07 18:25:17
2034222,712,19-07 18:25:18
452434,356,19-07 18:25:19
725300,0,19-07 18:25:20
391013,712,19-07 18:25:21
2394337,0,19-07 18:25:22
2484466,0,19-07 18:25:23
2677692,0,19-07 18:25:24
2690234,0,19-07 18:25:25
2742104,0,19-07 18:25:26
2564112,0,19-07 18:25:27
2996893,0,19-07 18:25:28
2802571,0,19-07 18:25:29
2794646,0,19-07 18:25:30
3253049,0,19-07 18:25:31
2543959,0,19-07 18:25:32
1913865,2136,19-07 18:25:33
2714485,0,19-07 18:25:34
3242507,0,19-07 18:25:35
2517080,356,19-07 18:25:36
2726478,1068,19-07 18:25:37
2564567,0,19-07 18:25:38
3684062,356,19-07 18:25:39
1793144,712,19-07 18:25:40
3896245,0,19-07 18:25:41
2397897,712,19-07 18:25:42
529172,356,19-07 18:25:43
615217,356,19-07 18:25:44
566467,356,19-07 18:25:45
2405958,0,19-07 18:25:46
2538551,0,19-07 18:25:47
2690874,0,19-07 18:25:48
3224554,0,19-07 18:25:49
2861184,0,19-07 18:25:50
2869000,0,19-07 18:25:51
2883279,0,19-07 18:25:52
3088673,0,19-07 18:25:53
