"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain6-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 18:23:37 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 18:23:37
0,0,19-07 18:23:38
0,0,19-07 18:23:39
0,0,19-07 18:23:40
0,0,19-07 18:23:41
0,0,19-07 18:23:42
0,0,19-07 18:23:43
0,0,19-07 18:23:44
0,0,19-07 18:23:45
0,0,19-07 18:23:46
0,0,19-07 18:23:47
371752,0,19-07 18:23:48
2771143,0,19-07 18:23:49
2628764,0,19-07 18:23:50
2784694,0,19-07 18:23:51
2564004,0,19-07 18:23:52
2914792,0,19-07 18:23:53
2637470,0,19-07 18:23:54
2830787,0,19-07 18:23:55
2468657,0,19-07 18:23:56
3035329,0,19-07 18:23:57
2891803,0,19-07 18:23:58
1471541,1068,19-07 18:23:59
2006646,1068,19-07 18:24:00
2668756,0,19-07 18:24:01
2493458,0,19-07 18:24:02
2606274,1068,19-07 18:24:03
2335316,712,19-07 18:24:04
2716031,0,19-07 18:24:05
3444514,356,19-07 18:24:06
1459888,356,19-07 18:24:07
3474736,356,19-07 18:24:08
3035316,0,19-07 18:24:09
434686,712,19-07 18:24:10
446818,356,19-07 18:24:11
682387,356,19-07 18:24:12
1006856,356,19-07 18:24:13
2833776,0,19-07 18:24:14
2126597,0,19-07 18:24:15
2269197,0,19-07 18:24:16
2827658,0,19-07 18:24:17
2981604,0,19-07 18:24:18
2717960,0,19-07 18:24:19
2452886,0,19-07 18:24:20
2438278,0,19-07 18:24:21
2584334,0,19-07 18:24:22
3056417,0,19-07 18:24:23
2604635,0,19-07 18:24:24
1296994,2136,19-07 18:24:25
1837181,0,19-07 18:24:26
2669607,0,19-07 18:24:27
2670147,0,19-07 18:24:28
2892636,0,19-07 18:24:29
2820516,712,19-07 18:24:30
2778878,1068,19-07 18:24:31
2699315,356,19-07 18:24:32
2095556,356,19-07 18:24:33
4660055,0,19-07 18:24:34
1494949,356,19-07 18:24:35
431402,712,19-07 18:24:36
729580,356,19-07 18:24:37
546952,356,19-07 18:24:38
2290795,0,19-07 18:24:39
2434681,0,19-07 18:24:40
2722559,0,19-07 18:24:41
2568434,0,19-07 18:24:42
3107864,0,19-07 18:24:43
2980660,0,19-07 18:24:44
2678066,0,19-07 18:24:45
2443326,0,19-07 18:24:46
2700878,0,19-07 18:24:47
3204501,0,19-07 18:24:48
2645930,0,19-07 18:24:49
1834427,2136,19-07 18:24:50
2072168,356,19-07 18:24:51
2961839,0,19-07 18:24:52
2336304,0,19-07 18:24:53
2748302,1068,19-07 18:24:54
2800595,356,19-07 18:24:55
3471824,0,19-07 18:24:56
2458247,712,19-07 18:24:57
3243163,0,19-07 18:24:58
3373898,0,19-07 18:24:59
450369,1068,19-07 18:25:00
448942,356,19-07 18:25:01
669177,356,19-07 18:25:02
673640,0,19-07 18:25:03
2455910,0,19-07 18:25:04
2511142,0,19-07 18:25:05
2857643,0,19-07 18:25:06
2685258,0,19-07 18:25:07
2718944,0,19-07 18:25:08
2681500,0,19-07 18:25:09
2708792,0,19-07 18:25:10
2332396,0,19-07 18:25:11
2587062,0,19-07 18:25:12
3265457,0,19-07 18:25:13
2701388,0,19-07 18:25:14
1574367,2136,19-07 18:25:15
2088819,0,19-07 18:25:16
3206392,0,19-07 18:25:17
2364286,0,19-07 18:25:18
2611496,356,19-07 18:25:19
2934582,0,19-07 18:25:20
2808810,0,19-07 18:25:21
2410682,356,19-07 18:25:22
2705648,712,19-07 18:25:23
4142219,0,19-07 18:25:24
895227,1780,19-07 18:25:25
449133,356,19-07 18:25:26
665107,712,19-07 18:25:27
891132,0,19-07 18:25:28
2706646,0,19-07 18:25:29
2431245,0,19-07 18:25:30
2558441,0,19-07 18:25:31
2633018,0,19-07 18:25:32
2775484,0,19-07 18:25:33
2588660,0,19-07 18:25:34
2674946,0,19-07 18:25:35
2407909,0,19-07 18:25:36
2477227,0,19-07 18:25:37
3088053,0,19-07 18:25:38
2826813,0,19-07 18:25:39
1176042,1780,19-07 18:25:40
2097459,356,19-07 18:25:41
2580212,0,19-07 18:25:42
2793814,0,19-07 18:25:43
2876331,0,19-07 18:25:44
2380055,1068,19-07 18:25:45
2925228,0,19-07 18:25:46
2695476,356,19-07 18:25:47
1834324,356,19-07 18:25:48
3861750,0,19-07 18:25:49
2310770,356,19-07 18:25:50
