"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain25-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 18:23:37 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 18:23:37
0,0,19-07 18:23:38
0,0,19-07 18:23:39
0,0,19-07 18:23:40
0,0,19-07 18:23:41
0,0,19-07 18:23:42
0,0,19-07 18:23:43
0,0,19-07 18:23:44
0,0,19-07 18:23:45
0,0,19-07 18:23:46
0,0,19-07 18:23:47
160849,0,19-07 18:23:48
1936609,0,19-07 18:23:49
2525159,0,19-07 18:23:50
2700454,0,19-07 18:23:51
2496868,0,19-07 18:23:52
3324568,0,19-07 18:23:53
2851229,0,19-07 18:23:54
2830407,0,19-07 18:23:55
3266664,0,19-07 18:23:56
2906619,0,19-07 18:23:57
2372076,0,19-07 18:23:58
1743880,356,19-07 18:23:59
2130945,712,19-07 18:24:00
3428699,0,19-07 18:24:01
2474148,0,19-07 18:24:02
2888719,0,19-07 18:24:03
2379507,712,19-07 18:24:04
3364108,356,19-07 18:24:05
2398614,712,19-07 18:24:06
3483931,356,19-07 18:24:07
3080563,0,19-07 18:24:08
579050,712,19-07 18:24:09
715535,0,19-07 18:24:10
608000,0,19-07 18:24:11
2244678,0,19-07 18:24:12
2244343,0,19-07 18:24:13
2514456,0,19-07 18:24:14
2875186,0,19-07 18:24:15
3075904,0,19-07 18:24:16
2581392,0,19-07 18:24:17
2620110,0,19-07 18:24:18
2880560,0,19-07 18:24:19
2994676,0,19-07 18:24:20
3285789,0,19-07 18:24:21
2400239,0,19-07 18:24:22
1775379,356,19-07 18:24:23
2686595,0,19-07 18:24:24
3260503,0,19-07 18:24:25
2821645,1068,19-07 18:24:26
2626668,712,19-07 18:24:27
2938151,712,19-07 18:24:28
3133293,0,19-07 18:24:29
1863169,712,19-07 18:24:30
3859402,0,19-07 18:24:31
2455281,356,19-07 18:24:32
537670,712,19-07 18:24:33
652209,356,19-07 18:24:34
561878,356,19-07 18:24:35
1897297,0,19-07 18:24:36
2507211,0,19-07 18:24:37
2223134,0,19-07 18:24:38
2671750,0,19-07 18:24:39
2729216,0,19-07 18:24:40
2901988,0,19-07 18:24:41
2498404,0,19-07 18:24:42
2314040,0,19-07 18:24:43
2658201,0,19-07 18:24:44
3003627,0,19-07 18:24:45
3105007,0,19-07 18:24:46
1603008,0,19-07 18:24:47
1883793,1068,19-07 18:24:48
2453896,0,19-07 18:24:49
2851443,0,19-07 18:24:50
2428556,0,19-07 18:24:51
2356436,0,19-07 18:24:52
2647797,1424,19-07 18:24:53
3294743,712,19-07 18:24:54
2531449,712,19-07 18:24:55
2430181,0,19-07 18:24:56
3720711,0,19-07 18:24:57
893696,1068,19-07 18:24:58
414635,0,19-07 18:24:59
709416,356,19-07 18:25:00
394296,0,19-07 18:25:01
2327410,0,19-07 18:25:02
2568768,0,19-07 18:25:03
2256106,0,19-07 18:25:04
2696278,0,19-07 18:25:05
2793028,0,19-07 18:25:06
2571148,0,19-07 18:25:07
2524097,0,19-07 18:25:08
2707567,0,19-07 18:25:09
2814618,0,19-07 18:25:10
3065593,0,19-07 18:25:11
2501217,0,19-07 18:25:12
1884978,712,19-07 18:25:13
2047319,1068,19-07 18:25:14
3221996,0,19-07 18:25:15
2574450,0,19-07 18:25:16
2492665,1068,19-07 18:25:17
2499192,712,19-07 18:25:18
3243759,356,19-07 18:25:19
2723085,0,19-07 18:25:20
1629333,0,19-07 18:25:21
3621502,0,19-07 18:25:22
2550814,356,19-07 18:25:23
514944,356,19-07 18:25:24
518282,1424,19-07 18:25:25
562875,356,19-07 18:25:26
1471487,0,19-07 18:25:27
2507691,0,19-07 18:25:28
2280175,0,19-07 18:25:29
2654892,0,19-07 18:25:30
3046666,0,19-07 18:25:31
2701792,0,19-07 18:25:32
3032515,0,19-07 18:25:33
2757372,0,19-07 18:25:34
2595843,0,19-07 18:25:35
3295653,0,19-07 18:25:36
2883722,0,19-07 18:25:37
1501527,2136,19-07 18:25:38
1952110,0,19-07 18:25:39
2826646,356,19-07 18:25:40
2677511,0,19-07 18:25:41
2204579,356,19-07 18:25:42
2812064,0,19-07 18:25:43
2653752,0,19-07 18:25:44
3579833,356,19-07 18:25:45
1761409,356,19-07 18:25:46
3809339,0,19-07 18:25:47
2603681,356,19-07 18:25:48
435717,712,19-07 18:25:49
637020,1068,19-07 18:25:50
548215,712,19-07 18:25:51
2312978,0,19-07 18:25:52
2607637,0,19-07 18:25:53
2927112,0,19-07 18:25:54
3758066,0,19-07 18:25:55
3844248,0,19-07 18:25:56
