"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain27-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 06:46:34 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 06:46:34
0,0,11-12 06:46:35
95,95,11-12 06:46:36
70,0,11-12 06:46:37
193754,0,11-12 06:46:38
1286125,0,11-12 06:46:39
1130859,0,11-12 06:46:40
1119557,0,11-12 06:46:41
1019860,0,11-12 06:46:42
1127655,0,11-12 06:46:43
1118385,0,11-12 06:46:44
1137092,95,11-12 06:46:45
1127704,0,11-12 06:46:46
1133888,0,11-12 06:46:47
1127758,0,11-12 06:46:48
1132165,0,11-12 06:46:49
1129204,0,11-12 06:46:50
1135511,0,11-12 06:46:51
1130427,0,11-12 06:46:52
1128432,0,11-12 06:46:53
1135335,0,11-12 06:46:54
1137081,95,11-12 06:46:55
1144806,0,11-12 06:46:56
1118655,0,11-12 06:46:57
1126210,42,11-12 06:46:58
1136520,0,11-12 06:46:59
1129501,0,11-12 06:47:00
1111914,0,11-12 06:47:01
1128245,0,11-12 06:47:02
1127613,0,11-12 06:47:03
1124466,0,11-12 06:47:04
1120254,95,11-12 06:47:05
1136177,0,11-12 06:47:06
1077544,0,11-12 06:47:07
1120051,494,11-12 06:47:08
1097956,0,11-12 06:47:09
679588,510,11-12 06:47:10
1126918,0,11-12 06:47:11
1124118,0,11-12 06:47:12
1143030,42,11-12 06:47:13
1132803,0,11-12 06:47:14
1135099,0,11-12 06:47:15
1139367,0,11-12 06:47:16
1123861,749,11-12 06:47:17
1108650,0,11-12 06:47:18
1096844,510,11-12 06:47:19
1137981,255,11-12 06:47:20
1127012,0,11-12 06:47:21
1139695,510,11-12 06:47:22
1108118,0,11-12 06:47:23
1105435,0,11-12 06:47:24
1115196,0,11-12 06:47:25
1086399,0,11-12 06:47:26
1130039,1020,11-12 06:47:27
1081209,494,11-12 06:47:28
1114995,0,11-12 06:47:29
1108305,0,11-12 06:47:30
1107687,0,11-12 06:47:31
1134294,0,11-12 06:47:32
1110383,0,11-12 06:47:33
1085312,1020,11-12 06:47:34
1077261,765,11-12 06:47:35
1003311,255,11-12 06:47:36
966689,42,11-12 06:47:37
1263742,0,11-12 06:47:38
1111038,0,11-12 06:47:39
1057981,0,11-12 06:47:40
1006669,0,11-12 06:47:41
1139752,0,11-12 06:47:42
1114946,0,11-12 06:47:43
1137104,0,11-12 06:47:44
1121087,95,11-12 06:47:45
1128492,0,11-12 06:47:46
1109246,0,11-12 06:47:47
1132046,0,11-12 06:47:48
1143846,0,11-12 06:47:49
1119723,0,11-12 06:47:50
1129356,0,11-12 06:47:51
1135868,0,11-12 06:47:52
1125664,0,11-12 06:47:53
1122109,0,11-12 06:47:54
1150740,95,11-12 06:47:55
1134733,0,11-12 06:47:56
1115034,0,11-12 06:47:57
1169049,0,11-12 06:47:58
1146505,0,11-12 06:47:59
1120541,0,11-12 06:48:00
1134704,42,11-12 06:48:01
1125066,0,11-12 06:48:02
1129257,0,11-12 06:48:03
1127028,0,11-12 06:48:04
1130198,95,11-12 06:48:05
1118956,0,11-12 06:48:06
1082302,972,11-12 06:48:07
1134403,0,11-12 06:48:08
670944,510,11-12 06:48:09
1118888,0,11-12 06:48:10
1125585,0,11-12 06:48:11
1122387,0,11-12 06:48:12
1125339,0,11-12 06:48:13
1127955,0,11-12 06:48:14
1124060,0,11-12 06:48:15
1149361,42,11-12 06:48:16
1117195,749,11-12 06:48:17
1099934,1020,11-12 06:48:18
1107058,0,11-12 06:48:19
1149630,510,11-12 06:48:20
1129457,255,11-12 06:48:21
1116260,0,11-12 06:48:22
1102943,0,11-12 06:48:23
1123088,255,11-12 06:48:24
1107414,0,11-12 06:48:25
1118782,1020,11-12 06:48:26
1072664,255,11-12 06:48:27
1114442,247,11-12 06:48:28
1115992,0,11-12 06:48:29
1102795,0,11-12 06:48:30
1108857,0,11-12 06:48:31
1122290,0,11-12 06:48:32
1113659,0,11-12 06:48:33
1090659,1530,11-12 06:48:34
1020215,255,11-12 06:48:35
1110198,255,11-12 06:48:36
1125299,0,11-12 06:48:37
1114206,0,11-12 06:48:38
1138289,0,11-12 06:48:39
1122911,0,11-12 06:48:40
1033718,0,11-12 06:48:41
1101724,0,11-12 06:48:42
1117640,0,11-12 06:48:43
1127813,0,11-12 06:48:44
1149942,95,11-12 06:48:45
1127632,0,11-12 06:48:46
1129040,0,11-12 06:48:47
1116236,0,11-12 06:48:48
1130945,0,11-12 06:48:49
1137770,42,11-12 06:48:50
1147198,0,11-12 06:48:51
1133417,0,11-12 06:48:52
1137497,0,11-12 06:48:53
1131614,0,11-12 06:48:54
