"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain28-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:44:03 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:44:03
0,0,23-07 04:44:04
0,0,23-07 04:44:05
0,0,23-07 04:44:06
0,0,23-07 04:44:07
0,0,23-07 04:44:08
0,0,23-07 04:44:09
0,0,23-07 04:44:10
0,0,23-07 04:44:11
0,0,23-07 04:44:12
0,0,23-07 04:44:13
0,0,23-07 04:44:14
0,0,23-07 04:44:15
0,0,23-07 04:44:16
2294912,0,23-07 04:44:17
1936958,0,23-07 04:44:18
4355861,0,23-07 04:44:19
2497128,0,23-07 04:44:20
3249553,0,23-07 04:44:21
2361819,0,23-07 04:44:22
2185452,2136,23-07 04:44:23
2550435,0,23-07 04:44:24
2341024,356,23-07 04:44:25
2944630,0,23-07 04:44:26
1593546,0,23-07 04:44:27
2011729,0,23-07 04:44:28
542504,1780,23-07 04:44:29
568890,356,23-07 04:44:30
1477232,0,23-07 04:44:31
1962302,0,23-07 04:44:32
1811092,0,23-07 04:44:33
2437733,0,23-07 04:44:34
1940300,0,23-07 04:44:35
2577573,0,23-07 04:44:36
2050322,712,23-07 04:44:37
1347787,712,23-07 04:44:38
2614389,0,23-07 04:44:39
2351924,0,23-07 04:44:40
3059643,0,23-07 04:44:41
3216130,712,23-07 04:44:42
832118,356,23-07 04:44:43
617733,1068,23-07 04:44:44
473176,712,23-07 04:44:45
2384224,0,23-07 04:44:46
2240377,0,23-07 04:44:47
3767988,0,23-07 04:44:48
2501628,0,23-07 04:44:49
2672436,0,23-07 04:44:50
2707360,0,23-07 04:44:51
1921807,0,23-07 04:44:52
1670375,0,23-07 04:44:53
3039037,0,23-07 04:44:54
3009783,1068,23-07 04:44:55
2086604,712,23-07 04:44:56
2539665,0,23-07 04:44:57
1952698,0,23-07 04:44:58
2466240,712,23-07 04:44:59
421244,1068,23-07 04:45:00
518918,356,23-07 04:45:01
1389087,356,23-07 04:45:02
2045449,0,23-07 04:45:03
2631942,0,23-07 04:45:04
2091881,0,23-07 04:45:05
2289398,0,23-07 04:45:06
2311119,0,23-07 04:45:07
884444,0,23-07 04:45:08
1343146,712,23-07 04:45:09
1380949,0,23-07 04:45:10
2296900,712,23-07 04:45:11
1548569,356,23-07 04:45:12
614001,0,23-07 04:45:13
246578,712,23-07 04:45:14
411762,0,23-07 04:45:15
459648,1424,23-07 04:45:16
1632209,0,23-07 04:45:17
2380253,0,23-07 04:45:18
2587788,0,23-07 04:45:19
1602349,0,23-07 04:45:20
2550368,0,23-07 04:45:21
1893014,356,23-07 04:45:22
2799673,0,23-07 04:45:23
2249924,0,23-07 04:45:24
2045176,1424,23-07 04:45:25
2236182,356,23-07 04:45:26
2316306,0,23-07 04:45:27
1806996,1424,23-07 04:45:28
513660,356,23-07 04:45:29
1441904,0,23-07 04:45:30
2058358,0,23-07 04:45:31
2787213,0,23-07 04:45:32
2412669,0,23-07 04:45:33
2379351,0,23-07 04:45:34
2479412,0,23-07 04:45:35
1650763,712,23-07 04:45:36
2505425,0,23-07 04:45:37
1901394,0,23-07 04:45:38
3993065,356,23-07 04:45:39
3025882,0,23-07 04:45:40
416743,2136,23-07 04:45:41
618743,356,23-07 04:45:42
710959,356,23-07 04:45:43
2639558,0,23-07 04:45:44
2706618,0,23-07 04:45:45
2726152,0,23-07 04:45:46
3644584,0,23-07 04:45:47
2888870,0,23-07 04:45:48
1782821,0,23-07 04:45:49
2878398,1068,23-07 04:45:50
2590790,0,23-07 04:45:51
3747471,356,23-07 04:45:52
2083152,0,23-07 04:45:53
3687619,712,23-07 04:45:54
484348,1780,23-07 04:45:55
514234,356,23-07 04:45:56
947265,0,23-07 04:45:57
2500880,0,23-07 04:45:58
3166548,0,23-07 04:45:59
2503712,0,23-07 04:46:00
3149217,0,23-07 04:46:01
2279161,0,23-07 04:46:02
3281709,0,23-07 04:46:03
3126330,712,23-07 04:46:04
1984912,356,23-07 04:46:05
861328,1068,23-07 04:46:06
706954,1068,23-07 04:46:07
852610,0,23-07 04:46:08
2450088,0,23-07 04:46:09
2230315,0,23-07 04:46:10
2089486,0,23-07 04:46:11
2732976,0,23-07 04:46:12
2705981,0,23-07 04:46:13
3607527,0,23-07 04:46:14
1898338,0,23-07 04:46:15
2220104,0,23-07 04:46:16
4124495,0,23-07 04:46:17
3063766,0,23-07 04:46:18
3205213,0,23-07 04:46:19
4561537,1068,23-07 04:46:20
461415,356,23-07 04:46:21
809818,1424,23-07 04:46:22
2597074,0,23-07 04:46:23
3619052,0,23-07 04:46:24
5802100,0,23-07 04:46:25
4683895,0,23-07 04:46:26
4882978,0,23-07 04:46:27
5628150,1068,23-07 04:46:28
6167863,356,23-07 04:46:29
7033133,712,23-07 04:46:30
5166431,1068,23-07 04:46:31
1391247,356,23-07 04:46:32
