"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain9-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:44:02 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:44:02
0,0,23-07 04:44:03
0,0,23-07 04:44:04
0,0,23-07 04:44:05
0,0,23-07 04:44:06
0,0,23-07 04:44:07
0,0,23-07 04:44:08
0,0,23-07 04:44:09
0,0,23-07 04:44:10
0,0,23-07 04:44:11
0,0,23-07 04:44:12
0,0,23-07 04:44:13
0,0,23-07 04:44:14
0,0,23-07 04:44:15
0,0,23-07 04:44:16
323347,0,23-07 04:44:17
1058024,0,23-07 04:44:18
1967996,0,23-07 04:44:19
2546552,0,23-07 04:44:20
1823741,0,23-07 04:44:21
1512111,0,23-07 04:44:22
952162,0,23-07 04:44:23
1103436,356,23-07 04:44:24
1878402,0,23-07 04:44:25
1236999,0,23-07 04:44:26
1458517,0,23-07 04:44:27
1399339,356,23-07 04:44:28
1403332,1424,23-07 04:44:29
359043,712,23-07 04:44:30
506248,356,23-07 04:44:31
1013226,0,23-07 04:44:32
1935397,0,23-07 04:44:33
2496972,0,23-07 04:44:34
2210287,0,23-07 04:44:35
1927205,0,23-07 04:44:36
822884,712,23-07 04:44:37
804361,356,23-07 04:44:38
1061582,1780,23-07 04:44:39
901350,0,23-07 04:44:40
1176507,0,23-07 04:44:41
712261,0,23-07 04:44:42
246610,1068,23-07 04:44:43
649341,356,23-07 04:44:44
2029874,0,23-07 04:44:45
2121024,0,23-07 04:44:46
1748591,0,23-07 04:44:47
1497892,0,23-07 04:44:48
336320,0,23-07 04:44:49
1000273,0,23-07 04:44:50
1502122,0,23-07 04:44:51
2233597,1068,23-07 04:44:52
584942,1424,23-07 04:44:53
313094,356,23-07 04:44:54
501933,356,23-07 04:44:55
1031367,0,23-07 04:44:56
2406838,0,23-07 04:44:57
1342006,0,23-07 04:44:58
2083110,0,23-07 04:44:59
1191624,356,23-07 04:45:00
2621120,0,23-07 04:45:01
1287251,356,23-07 04:45:02
1709842,0,23-07 04:45:03
272330,712,23-07 04:45:04
622891,1068,23-07 04:45:05
1036429,0,23-07 04:45:06
1765132,0,23-07 04:45:07
2265696,0,23-07 04:45:08
2500332,0,23-07 04:45:09
1488850,356,23-07 04:45:10
2100737,0,23-07 04:45:11
1178756,1424,23-07 04:45:12
1813394,712,23-07 04:45:13
333620,0,23-07 04:45:14
83942,0,23-07 04:45:15
769566,0,23-07 04:45:16
1288212,0,23-07 04:45:17
1230068,0,23-07 04:45:18
1402549,0,23-07 04:45:19
2131665,0,23-07 04:45:20
934072,0,23-07 04:45:21
949914,0,23-07 04:45:22
1572802,0,23-07 04:45:23
1967346,1068,23-07 04:45:24
2219975,356,23-07 04:45:25
1147962,1068,23-07 04:45:26
216117,0,23-07 04:45:27
1225038,0,23-07 04:45:28
1594460,0,23-07 04:45:29
1470294,0,23-07 04:45:30
1579157,0,23-07 04:45:31
2136665,0,23-07 04:45:32
1097010,0,23-07 04:45:33
1450685,712,23-07 04:45:34
1957757,0,23-07 04:45:35
1539921,0,23-07 04:45:36
1092567,1068,23-07 04:45:37
1350763,356,23-07 04:45:38
297358,712,23-07 04:45:39
317518,356,23-07 04:45:40
1486163,0,23-07 04:45:41
1533677,0,23-07 04:45:42
1532708,0,23-07 04:45:43
1658125,0,23-07 04:45:44
1730396,0,23-07 04:45:45
2025385,0,23-07 04:45:46
538088,0,23-07 04:45:47
1143718,0,23-07 04:45:48
1399885,712,23-07 04:45:49
2163875,356,23-07 04:45:50
1711510,712,23-07 04:45:51
325934,1068,23-07 04:45:52
767700,356,23-07 04:45:53
1543476,0,23-07 04:45:54
2043916,0,23-07 04:45:55
1635184,0,23-07 04:45:56
1676521,0,23-07 04:45:57
2046860,0,23-07 04:45:58
902495,356,23-07 04:45:59
2006235,0,23-07 04:46:00
1781654,0,23-07 04:46:01
1376317,1068,23-07 04:46:02
1666554,356,23-07 04:46:03
870858,1424,23-07 04:46:04
401357,356,23-07 04:46:05
312245,356,23-07 04:46:06
615639,0,23-07 04:46:07
962596,0,23-07 04:46:08
878263,0,23-07 04:46:09
1514267,0,23-07 04:46:10
1166406,0,23-07 04:46:11
1316790,712,23-07 04:46:12
1867532,0,23-07 04:46:13
1382539,712,23-07 04:46:14
1018860,356,23-07 04:46:15
1915680,0,23-07 04:46:16
312852,712,23-07 04:46:17
375499,1424,23-07 04:46:18
1399127,0,23-07 04:46:19
2374181,0,23-07 04:46:20
