"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain12-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:44:02 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:44:02
0,0,23-07 04:44:03
0,0,23-07 04:44:04
0,0,23-07 04:44:05
0,0,23-07 04:44:06
0,0,23-07 04:44:07
0,0,23-07 04:44:08
0,0,23-07 04:44:09
0,0,23-07 04:44:10
0,0,23-07 04:44:11
0,0,23-07 04:44:12
0,0,23-07 04:44:13
170111,0,23-07 04:44:14
1569276,0,23-07 04:44:15
5685452,0,23-07 04:44:16
2110812,0,23-07 04:44:17
2767652,0,23-07 04:44:18
2434992,0,23-07 04:44:19
1912398,2136,23-07 04:44:20
2960362,356,23-07 04:44:21
3003003,356,23-07 04:44:22
3478108,356,23-07 04:44:23
1882973,356,23-07 04:44:24
4012619,0,23-07 04:44:25
537665,712,23-07 04:44:26
345034,356,23-07 04:44:27
529998,0,23-07 04:44:28
2240792,0,23-07 04:44:29
1655783,0,23-07 04:44:30
2009808,0,23-07 04:44:31
2854156,0,23-07 04:44:32
2856170,0,23-07 04:44:33
1904165,0,23-07 04:44:34
1954287,0,23-07 04:44:35
2160042,0,23-07 04:44:36
2141916,0,23-07 04:44:37
1045776,0,23-07 04:44:38
1724997,356,23-07 04:44:39
2880452,0,23-07 04:44:40
3982096,1068,23-07 04:44:41
2181389,0,23-07 04:44:42
3038800,356,23-07 04:44:43
1921065,0,23-07 04:44:44
1520431,0,23-07 04:44:45
461181,1068,23-07 04:44:46
706625,0,23-07 04:44:47
2355654,0,23-07 04:44:48
2054341,0,23-07 04:44:49
2288717,0,23-07 04:44:50
2606352,0,23-07 04:44:51
1733876,0,23-07 04:44:52
2680803,0,23-07 04:44:53
3296217,0,23-07 04:44:54
2307891,0,23-07 04:44:55
1778611,0,23-07 04:44:56
1840951,0,23-07 04:44:57
1908278,0,23-07 04:44:58
2439059,712,23-07 04:44:59
2279350,0,23-07 04:45:00
1848029,356,23-07 04:45:01
1272695,712,23-07 04:45:02
2234289,0,23-07 04:45:03
1907262,0,23-07 04:45:04
418460,1424,23-07 04:45:05
531814,356,23-07 04:45:06
1529776,712,23-07 04:45:07
1578377,0,23-07 04:45:08
2222251,0,23-07 04:45:09
3271408,0,23-07 04:45:10
2055476,0,23-07 04:45:11
1587342,0,23-07 04:45:12
1186752,0,23-07 04:45:13
2591859,0,23-07 04:45:14
1986542,0,23-07 04:45:15
2416824,712,23-07 04:45:16
2236416,0,23-07 04:45:17
3798136,0,23-07 04:45:18
999095,712,23-07 04:45:19
751514,1780,23-07 04:45:20
988381,0,23-07 04:45:21
2243269,0,23-07 04:45:22
2455964,0,23-07 04:45:23
2455280,0,23-07 04:45:24
2345586,0,23-07 04:45:25
1892786,0,23-07 04:45:26
1999533,0,23-07 04:45:27
1937568,0,23-07 04:45:28
1952496,0,23-07 04:45:29
2067047,356,23-07 04:45:30
2738856,0,23-07 04:45:31
2176378,0,23-07 04:45:32
2365953,0,23-07 04:45:33
1726218,0,23-07 04:45:34
1838860,356,23-07 04:45:35
2411725,0,23-07 04:45:36
1248208,356,23-07 04:45:37
1474839,1068,23-07 04:45:38
2663902,0,23-07 04:45:39
1503464,356,23-07 04:45:40
295817,1424,23-07 04:45:41
661320,712,23-07 04:45:42
2438866,0,23-07 04:45:43
2339327,0,23-07 04:45:44
2425646,0,23-07 04:45:45
2293188,0,23-07 04:45:46
1749702,0,23-07 04:45:47
2087444,0,23-07 04:45:48
2286788,0,23-07 04:45:49
2639747,0,23-07 04:45:50
1193013,712,23-07 04:45:51
2880766,0,23-07 04:45:52
4576935,356,23-07 04:45:53
3696254,0,23-07 04:45:54
2715543,0,23-07 04:45:55
1698088,1068,23-07 04:45:56
605464,1424,23-07 04:45:57
615571,356,23-07 04:45:58
2270866,0,23-07 04:45:59
2405010,0,23-07 04:46:00
2836134,0,23-07 04:46:01
2621248,0,23-07 04:46:02
2708148,0,23-07 04:46:03
3160514,0,23-07 04:46:04
2121139,0,23-07 04:46:05
3513222,0,23-07 04:46:06
4615674,0,23-07 04:46:07
2549580,0,23-07 04:46:08
2212440,0,23-07 04:46:09
3986200,712,23-07 04:46:10
858428,0,23-07 04:46:11
439739,712,23-07 04:46:12
998616,1780,23-07 04:46:13
2309581,0,23-07 04:46:14
3139468,0,23-07 04:46:15
2573808,0,23-07 04:46:16
2627211,0,23-07 04:46:17
2657418,0,23-07 04:46:18
3489950,0,23-07 04:46:19
3618471,0,23-07 04:46:20
3345236,0,23-07 04:46:21
3590188,0,23-07 04:46:22
