"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain15-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:44:03 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:44:03
0,0,23-07 04:44:04
0,0,23-07 04:44:05
0,0,23-07 04:44:06
0,0,23-07 04:44:07
0,0,23-07 04:44:08
0,0,23-07 04:44:09
0,0,23-07 04:44:10
0,0,23-07 04:44:11
0,0,23-07 04:44:12
0,0,23-07 04:44:13
0,0,23-07 04:44:14
3442456,0,23-07 04:44:15
4197436,0,23-07 04:44:16
4427894,0,23-07 04:44:17
2455170,0,23-07 04:44:18
2448440,0,23-07 04:44:19
1257167,1780,23-07 04:44:20
1757280,356,23-07 04:44:21
2160997,0,23-07 04:44:22
2324545,356,23-07 04:44:23
1981570,0,23-07 04:44:24
3383985,1068,23-07 04:44:25
1517649,356,23-07 04:44:26
303093,356,23-07 04:44:27
558174,712,23-07 04:44:28
596114,0,23-07 04:44:29
2177865,0,23-07 04:44:30
1848022,0,23-07 04:44:31
3174546,0,23-07 04:44:32
2172084,0,23-07 04:44:33
1631016,0,23-07 04:44:34
3609723,0,23-07 04:44:35
2915720,0,23-07 04:44:36
1560261,0,23-07 04:44:37
971982,712,23-07 04:44:38
1516664,0,23-07 04:44:39
1774423,0,23-07 04:44:40
2154344,1068,23-07 04:44:41
1895205,0,23-07 04:44:42
1706841,356,23-07 04:44:43
1725469,356,23-07 04:44:44
3564551,0,23-07 04:44:45
631732,712,23-07 04:44:46
466670,712,23-07 04:44:47
1736468,712,23-07 04:44:48
2217658,0,23-07 04:44:49
2592690,0,23-07 04:44:50
2282056,0,23-07 04:44:51
2225364,0,23-07 04:44:52
2025670,0,23-07 04:44:53
2895027,0,23-07 04:44:54
2502858,0,23-07 04:44:55
1060380,712,23-07 04:44:56
1138647,0,23-07 04:44:57
2308449,0,23-07 04:44:58
2731188,0,23-07 04:44:59
2891371,1424,23-07 04:45:00
3419593,356,23-07 04:45:01
2886686,0,23-07 04:45:02
2767062,0,23-07 04:45:03
438661,1068,23-07 04:45:04
290994,0,23-07 04:45:05
555691,356,23-07 04:45:06
2117295,0,23-07 04:45:07
1914459,0,23-07 04:45:08
2001240,0,23-07 04:45:09
2469148,0,23-07 04:45:10
2571508,0,23-07 04:45:11
1921767,0,23-07 04:45:12
2291151,0,23-07 04:45:13
2598523,0,23-07 04:45:14
1283178,0,23-07 04:45:15
788731,0,23-07 04:45:16
1994433,712,23-07 04:45:17
2267273,0,23-07 04:45:18
2931533,0,23-07 04:45:19
1909943,712,23-07 04:45:20
2126889,356,23-07 04:45:21
2590520,356,23-07 04:45:22
431965,1068,23-07 04:45:23
274101,1068,23-07 04:45:24
544244,0,23-07 04:45:25
948176,0,23-07 04:45:26
2058207,0,23-07 04:45:27
1965164,0,23-07 04:45:28
2785088,0,23-07 04:45:29
2551491,0,23-07 04:45:30
2646419,0,23-07 04:45:31
2579573,0,23-07 04:45:32
1640223,0,23-07 04:45:33
1276132,356,23-07 04:45:34
2124082,0,23-07 04:45:35
3028247,0,23-07 04:45:36
1740322,356,23-07 04:45:37
1345309,356,23-07 04:45:38
1791388,0,23-07 04:45:39
3123701,0,23-07 04:45:40
1049883,1780,23-07 04:45:41
712606,356,23-07 04:45:42
841386,0,23-07 04:45:43
1548607,0,23-07 04:45:44
2756841,0,23-07 04:45:45
3128132,0,23-07 04:45:46
2020406,0,23-07 04:45:47
2106200,0,23-07 04:45:48
3041214,0,23-07 04:45:49
1791434,0,23-07 04:45:50
1382752,0,23-07 04:45:51
2544679,0,23-07 04:45:52
2306347,0,23-07 04:45:53
1841268,0,23-07 04:45:54
2513122,0,23-07 04:45:55
2528797,356,23-07 04:45:56
1351170,1424,23-07 04:45:57
3714153,0,23-07 04:45:58
469560,356,23-07 04:45:59
489826,1068,23-07 04:46:00
703982,0,23-07 04:46:01
2160142,0,23-07 04:46:02
1862730,0,23-07 04:46:03
2249772,0,23-07 04:46:04
2086296,0,23-07 04:46:05
1669074,0,23-07 04:46:06
2032539,0,23-07 04:46:07
1873512,0,23-07 04:46:08
1980466,0,23-07 04:46:09
1347877,1780,23-07 04:46:10
1895715,0,23-07 04:46:11
2322101,0,23-07 04:46:12
2230488,0,23-07 04:46:13
2149475,712,23-07 04:46:14
2029394,0,23-07 04:46:15
2926819,0,23-07 04:46:16
2651242,356,23-07 04:46:17
472704,712,23-07 04:46:18
624558,712,23-07 04:46:19
620639,712,23-07 04:46:20
2825950,0,23-07 04:46:21
2881589,0,23-07 04:46:22
4239516,0,23-07 04:46:23
3610149,0,23-07 04:46:24
4120176,0,23-07 04:46:25
