"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain18-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:44:03 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:44:03
0,0,23-07 04:44:04
0,0,23-07 04:44:05
0,0,23-07 04:44:06
0,0,23-07 04:44:07
0,0,23-07 04:44:08
0,0,23-07 04:44:09
0,0,23-07 04:44:10
0,0,23-07 04:44:11
0,0,23-07 04:44:12
0,0,23-07 04:44:13
4920067,0,23-07 04:44:14
7504803,0,23-07 04:44:15
4161106,0,23-07 04:44:16
4047782,0,23-07 04:44:17
2225327,0,23-07 04:44:18
1376978,2136,23-07 04:44:19
2613124,0,23-07 04:44:20
2363161,0,23-07 04:44:21
2040988,356,23-07 04:44:22
3253270,1068,23-07 04:44:23
2641145,0,23-07 04:44:24
1462765,712,23-07 04:44:25
423991,356,23-07 04:44:26
830494,356,23-07 04:44:27
1832829,0,23-07 04:44:28
2122620,0,23-07 04:44:29
2218321,0,23-07 04:44:30
2334768,0,23-07 04:44:31
1897748,0,23-07 04:44:32
2221993,0,23-07 04:44:33
2844043,0,23-07 04:44:34
2701349,0,23-07 04:44:35
1451235,712,23-07 04:44:36
2857126,0,23-07 04:44:37
1617838,0,23-07 04:44:38
1299567,1068,23-07 04:44:39
2125141,356,23-07 04:44:40
1317808,356,23-07 04:44:41
2375813,0,23-07 04:44:42
317183,712,23-07 04:44:43
361450,712,23-07 04:44:44
595547,0,23-07 04:44:45
1522960,0,23-07 04:44:46
1805707,0,23-07 04:44:47
2304073,0,23-07 04:44:48
2482348,0,23-07 04:44:49
2706547,0,23-07 04:44:50
1937776,0,23-07 04:44:51
2191972,0,23-07 04:44:52
1991863,0,23-07 04:44:53
1698406,0,23-07 04:44:54
1445919,2136,23-07 04:44:55
1732581,0,23-07 04:44:56
2173832,0,23-07 04:44:57
1788616,0,23-07 04:44:58
2106457,356,23-07 04:44:59
1950246,712,23-07 04:45:00
2055101,712,23-07 04:45:01
2749539,0,23-07 04:45:02
289118,1068,23-07 04:45:03
454989,0,23-07 04:45:04
389661,712,23-07 04:45:05
1458402,0,23-07 04:45:06
1850190,0,23-07 04:45:07
1578288,0,23-07 04:45:08
2640348,0,23-07 04:45:09
2343940,0,23-07 04:45:10
1985417,0,23-07 04:45:11
1548178,0,23-07 04:45:12
2240828,0,23-07 04:45:13
2751051,0,23-07 04:45:14
1271223,0,23-07 04:45:15
2991121,0,23-07 04:45:16
2662056,356,23-07 04:45:17
2672193,712,23-07 04:45:18
2028510,356,23-07 04:45:19
2719953,0,23-07 04:45:20
2213698,0,23-07 04:45:21
507758,356,23-07 04:45:22
501481,712,23-07 04:45:23
441633,1068,23-07 04:45:24
1351400,0,23-07 04:45:25
2100366,0,23-07 04:45:26
2755001,0,23-07 04:45:27
2291584,0,23-07 04:45:28
2140328,0,23-07 04:45:29
3460747,0,23-07 04:45:30
1382863,0,23-07 04:45:31
1955945,0,23-07 04:45:32
2509353,0,23-07 04:45:33
2756881,0,23-07 04:45:34
2223051,356,23-07 04:45:35
2915213,356,23-07 04:45:36
1918440,0,23-07 04:45:37
3092311,0,23-07 04:45:38
412079,1780,23-07 04:45:39
303218,712,23-07 04:45:40
470941,0,23-07 04:45:41
444280,712,23-07 04:45:42
3381411,0,23-07 04:45:43
2333400,0,23-07 04:45:44
2029004,0,23-07 04:45:45
1851272,0,23-07 04:45:46
1525338,0,23-07 04:45:47
1668440,0,23-07 04:45:48
2219120,0,23-07 04:45:49
2141650,0,23-07 04:45:50
1732447,712,23-07 04:45:51
2601350,0,23-07 04:45:52
2356783,0,23-07 04:45:53
1902040,712,23-07 04:45:54
2382991,356,23-07 04:45:55
2070411,0,23-07 04:45:56
3198174,0,23-07 04:45:57
995342,356,23-07 04:45:58
515284,1068,23-07 04:45:59
707440,712,23-07 04:46:00
1611511,0,23-07 04:46:01
1688238,0,23-07 04:46:02
2297218,0,23-07 04:46:03
3087584,0,23-07 04:46:04
2159836,0,23-07 04:46:05
1929547,0,23-07 04:46:06
2192103,0,23-07 04:46:07
1916186,0,23-07 04:46:08
2878242,0,23-07 04:46:09
1418961,0,23-07 04:46:10
980925,1424,23-07 04:46:11
1495016,0,23-07 04:46:12
2205482,0,23-07 04:46:13
1386780,0,23-07 04:46:14
1817153,356,23-07 04:46:15
2628389,0,23-07 04:46:16
3220566,356,23-07 04:46:17
932588,1424,23-07 04:46:18
420794,356,23-07 04:46:19
511472,1068,23-07 04:46:20
1754368,0,23-07 04:46:21
3151635,0,23-07 04:46:22
3519138,0,23-07 04:46:23
3834601,0,23-07 04:46:24
4000148,0,23-07 04:46:25
3793494,0,23-07 04:46:26
2448539,1780,23-07 04:46:27
