"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain36-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:44:02 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:44:02
0,0,23-07 04:44:03
0,0,23-07 04:44:04
0,0,23-07 04:44:05
0,0,23-07 04:44:06
0,0,23-07 04:44:07
0,0,23-07 04:44:08
0,0,23-07 04:44:09
0,0,23-07 04:44:10
0,0,23-07 04:44:11
0,0,23-07 04:44:12
0,0,23-07 04:44:13
0,0,23-07 04:44:14
0,0,23-07 04:44:15
0,0,23-07 04:44:16
748589,0,23-07 04:44:17
2023612,0,23-07 04:44:18
2584872,0,23-07 04:44:19
2681136,0,23-07 04:44:20
2514097,0,23-07 04:44:21
2610085,0,23-07 04:44:22
1413510,0,23-07 04:44:23
2031121,0,23-07 04:44:24
1840893,0,23-07 04:44:25
2211401,0,23-07 04:44:26
2419749,0,23-07 04:44:27
2413312,0,23-07 04:44:28
3263296,0,23-07 04:44:29
626729,712,23-07 04:44:30
515513,1424,23-07 04:44:31
761870,356,23-07 04:44:32
2432882,0,23-07 04:44:33
2507195,0,23-07 04:44:34
2852816,0,23-07 04:44:35
2583125,0,23-07 04:44:36
2053586,0,23-07 04:44:37
1894593,0,23-07 04:44:38
2649249,0,23-07 04:44:39
1866642,0,23-07 04:44:40
2257526,0,23-07 04:44:41
2261052,0,23-07 04:44:42
2003018,712,23-07 04:44:43
3281037,356,23-07 04:44:44
2724353,0,23-07 04:44:45
2241709,1068,23-07 04:44:46
406574,1068,23-07 04:44:47
728004,0,23-07 04:44:48
2755596,0,23-07 04:44:49
2559496,0,23-07 04:44:50
2648636,0,23-07 04:44:51
2498742,0,23-07 04:44:52
2627646,0,23-07 04:44:53
2144329,0,23-07 04:44:54
872319,1068,23-07 04:44:55
1530514,356,23-07 04:44:56
1546476,0,23-07 04:44:57
1820972,356,23-07 04:44:58
2110054,0,23-07 04:44:59
3244063,0,23-07 04:45:00
561420,1424,23-07 04:45:01
467894,712,23-07 04:45:02
1796281,0,23-07 04:45:03
2494698,0,23-07 04:45:04
3559500,0,23-07 04:45:05
2983553,0,23-07 04:45:06
2682595,0,23-07 04:45:07
1472370,0,23-07 04:45:08
3184369,0,23-07 04:45:09
2281314,0,23-07 04:45:10
2469162,0,23-07 04:45:11
2191436,0,23-07 04:45:12
3124275,0,23-07 04:45:13
696295,1068,23-07 04:45:14
502694,356,23-07 04:45:15
567777,712,23-07 04:45:16
2285291,0,23-07 04:45:17
2599754,0,23-07 04:45:18
2434050,0,23-07 04:45:19
2285020,0,23-07 04:45:20
2839614,0,23-07 04:45:21
1566035,0,23-07 04:45:22
3101004,0,23-07 04:45:23
3001754,0,23-07 04:45:24
2174268,0,23-07 04:45:25
3436415,0,23-07 04:45:26
3036936,0,23-07 04:45:27
696810,1424,23-07 04:45:28
509355,1068,23-07 04:45:29
1097374,0,23-07 04:45:30
3233156,0,23-07 04:45:31
2811086,0,23-07 04:45:32
2601989,0,23-07 04:45:33
3515095,0,23-07 04:45:34
2391842,0,23-07 04:45:35
2163213,1068,23-07 04:45:36
1592268,0,23-07 04:45:37
2073956,712,23-07 04:45:38
2428151,712,23-07 04:45:39
1753055,712,23-07 04:45:40
3122876,0,23-07 04:45:41
466059,356,23-07 04:45:42
672936,1068,23-07 04:45:43
612408,0,23-07 04:45:44
2888800,0,23-07 04:45:45
1846126,0,23-07 04:45:46
2514352,0,23-07 04:45:47
2297135,0,23-07 04:45:48
2702795,0,23-07 04:45:49
2046067,712,23-07 04:45:50
2832497,712,23-07 04:45:51
2316707,356,23-07 04:45:52
1768420,0,23-07 04:45:53
1364925,1424,23-07 04:45:54
767418,712,23-07 04:45:55
555393,356,23-07 04:45:56
1893078,0,23-07 04:45:57
1802894,0,23-07 04:45:58
2444938,0,23-07 04:45:59
2108840,0,23-07 04:46:00
2057538,0,23-07 04:46:01
2327189,0,23-07 04:46:02
1565454,0,23-07 04:46:03
1623173,712,23-07 04:46:04
1670840,0,23-07 04:46:05
2088626,356,23-07 04:46:06
2343838,0,23-07 04:46:07
1456284,356,23-07 04:46:08
3025006,0,23-07 04:46:09
1195363,2136,23-07 04:46:10
678977,356,23-07 04:46:11
430261,0,23-07 04:46:12
2848774,0,23-07 04:46:13
3424237,0,23-07 04:46:14
3023744,0,23-07 04:46:15
2215526,0,23-07 04:46:16
2022110,0,23-07 04:46:17
2127055,0,23-07 04:46:18
3977410,0,23-07 04:46:19
3297670,0,23-07 04:46:20
4390190,0,23-07 04:46:21
748848,1780,23-07 04:46:22
1633701,712,23-07 04:46:23
3181695,0,23-07 04:46:24
4769172,0,23-07 04:46:25
5779180,0,23-07 04:46:26
4288284,0,23-07 04:46:27
4361483,1068,23-07 04:46:28
6908645,356,23-07 04:46:29
7161791,1068,23-07 04:46:30
6319773,0,23-07 04:46:31
2029491,712,23-07 04:46:32
8012025,0,23-07 04:46:33
8470952,0,23-07 04:46:34
9206729,0,23-07 04:46:35
