"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain30-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:44:10 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:44:10
0,0,23-07 04:44:11
0,0,23-07 04:44:12
0,0,23-07 04:44:13
0,0,23-07 04:44:14
0,0,23-07 04:44:15
0,0,23-07 04:44:16
159919,0,23-07 04:44:17
1970116,0,23-07 04:44:18
1351824,0,23-07 04:44:19
2098837,0,23-07 04:44:20
2330527,0,23-07 04:44:21
2089786,0,23-07 04:44:22
2361830,0,23-07 04:44:23
2560097,0,23-07 04:44:24
1144022,356,23-07 04:44:25
2705893,0,23-07 04:44:26
2068436,0,23-07 04:44:27
2087642,0,23-07 04:44:28
2579200,356,23-07 04:44:29
3787668,0,23-07 04:44:30
379160,0,23-07 04:44:31
261697,2136,23-07 04:44:32
494841,356,23-07 04:44:33
1454640,0,23-07 04:44:34
1482542,0,23-07 04:44:35
1526158,0,23-07 04:44:36
2751392,0,23-07 04:44:37
1870920,0,23-07 04:44:38
1979875,0,23-07 04:44:39
1504204,0,23-07 04:44:40
2256617,0,23-07 04:44:41
1512279,0,23-07 04:44:42
2580417,0,23-07 04:44:43
1952868,0,23-07 04:44:44
2321353,356,23-07 04:44:45
2332571,356,23-07 04:44:46
2206968,0,23-07 04:44:47
2694151,356,23-07 04:44:48
1606143,1068,23-07 04:44:49
335920,356,23-07 04:44:50
889385,1424,23-07 04:44:51
1322256,0,23-07 04:44:52
1670864,0,23-07 04:44:53
1825877,0,23-07 04:44:54
1478044,0,23-07 04:44:55
1808436,0,23-07 04:44:56
1593695,0,23-07 04:44:57
2551819,0,23-07 04:44:58
2012875,0,23-07 04:44:59
1042752,0,23-07 04:45:00
2159291,0,23-07 04:45:01
3305674,0,23-07 04:45:02
1757165,0,23-07 04:45:03
2452688,0,23-07 04:45:04
2346915,0,23-07 04:45:05
2758313,0,23-07 04:45:06
440815,2136,23-07 04:45:07
407472,356,23-07 04:45:08
1815547,0,23-07 04:45:09
1398491,0,23-07 04:45:10
2109104,0,23-07 04:45:11
1686372,0,23-07 04:45:12
2364180,0,23-07 04:45:13
1843635,0,23-07 04:45:14
3562795,0,23-07 04:45:15
2479517,0,23-07 04:45:16
1270807,356,23-07 04:45:17
1552583,0,23-07 04:45:18
2192799,0,23-07 04:45:19
2465586,1068,23-07 04:45:20
1994987,1068,23-07 04:45:21
2341475,0,23-07 04:45:22
2478571,0,23-07 04:45:23
805970,712,23-07 04:45:24
484896,0,23-07 04:45:25
622517,712,23-07 04:45:26
1895289,0,23-07 04:45:27
1385453,0,23-07 04:45:28
2150664,0,23-07 04:45:29
2355564,0,23-07 04:45:30
2532085,0,23-07 04:45:31
2066687,0,23-07 04:45:32
1713809,0,23-07 04:45:33
1879248,0,23-07 04:45:34
999157,0,23-07 04:45:35
1247903,1068,23-07 04:45:36
2223781,0,23-07 04:45:37
1713293,0,23-07 04:45:38
1486504,0,23-07 04:45:39
2258962,0,23-07 04:45:40
1908194,0,23-07 04:45:41
2238747,0,23-07 04:45:42
3127588,356,23-07 04:45:43
1619104,356,23-07 04:45:44
325158,1068,23-07 04:45:45
411029,1068,23-07 04:45:46
434366,356,23-07 04:45:47
755050,356,23-07 04:45:48
2340090,0,23-07 04:45:49
1359890,0,23-07 04:45:50
1627733,0,23-07 04:45:51
2469810,0,23-07 04:45:52
1954229,0,23-07 04:45:53
2376103,0,23-07 04:45:54
2213256,0,23-07 04:45:55
1725026,712,23-07 04:45:56
1645321,0,23-07 04:45:57
2459378,0,23-07 04:45:58
2404934,0,23-07 04:45:59
1792482,0,23-07 04:46:00
2812155,0,23-07 04:46:01
1665390,0,23-07 04:46:02
1542518,356,23-07 04:46:03
244685,1068,23-07 04:46:04
422161,1068,23-07 04:46:05
383841,356,23-07 04:46:06
1155261,356,23-07 04:46:07
2227813,0,23-07 04:46:08
2463627,0,23-07 04:46:09
3071530,0,23-07 04:46:10
2394355,0,23-07 04:46:11
2734282,0,23-07 04:46:12
2914325,0,23-07 04:46:13
1651035,0,23-07 04:46:14
1222220,356,23-07 04:46:15
3880436,0,23-07 04:46:16
2468532,0,23-07 04:46:17
1955362,0,23-07 04:46:18
2909361,0,23-07 04:46:19
3621273,0,23-07 04:46:20
1481202,356,23-07 04:46:21
725182,2136,23-07 04:46:22
1688723,0,23-07 04:46:23
3314099,0,23-07 04:46:24
4147296,0,23-07 04:46:25
5199833,0,23-07 04:46:26
4591415,0,23-07 04:46:27
2617918,0,23-07 04:46:28
5270386,0,23-07 04:46:29
6764361,1068,23-07 04:46:30
7796666,1068,23-07 04:46:31
1724164,356,23-07 04:46:32
