"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain33-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:44:04 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:44:04
0,0,23-07 04:44:05
0,0,23-07 04:44:06
0,0,23-07 04:44:07
0,0,23-07 04:44:08
0,0,23-07 04:44:09
0,0,23-07 04:44:10
0,0,23-07 04:44:11
0,0,23-07 04:44:12
0,0,23-07 04:44:13
0,0,23-07 04:44:14
0,0,23-07 04:44:15
0,0,23-07 04:44:16
0,0,23-07 04:44:17
842318,0,23-07 04:44:18
2413227,0,23-07 04:44:19
2637307,0,23-07 04:44:20
2774784,0,23-07 04:44:21
2344740,0,23-07 04:44:22
2011006,0,23-07 04:44:23
2546584,0,23-07 04:44:24
2243579,0,23-07 04:44:25
1679865,712,23-07 04:44:26
2122053,0,23-07 04:44:27
1661288,0,23-07 04:44:28
2168494,0,23-07 04:44:29
2783083,0,23-07 04:44:30
2845430,0,23-07 04:44:31
1410754,0,23-07 04:44:32
2418493,356,23-07 04:44:33
2349020,2136,23-07 04:44:34
384673,0,23-07 04:44:35
211604,712,23-07 04:44:36
444788,356,23-07 04:44:37
1336542,0,23-07 04:44:38
1875411,0,23-07 04:44:39
1589603,0,23-07 04:44:40
2412606,0,23-07 04:44:41
2465564,0,23-07 04:44:42
2347316,0,23-07 04:44:43
1775929,0,23-07 04:44:44
2425256,0,23-07 04:44:45
1702993,0,23-07 04:44:46
3569496,0,23-07 04:44:47
2630535,0,23-07 04:44:48
1598279,356,23-07 04:44:49
3715779,356,23-07 04:44:50
2787694,356,23-07 04:44:51
2701324,0,23-07 04:44:52
480505,2136,23-07 04:44:53
665184,356,23-07 04:44:54
1171005,0,23-07 04:44:55
2086092,0,23-07 04:44:56
1492592,0,23-07 04:44:57
2635404,0,23-07 04:44:58
2359048,0,23-07 04:44:59
2299496,0,23-07 04:45:00
1933479,0,23-07 04:45:01
1674512,0,23-07 04:45:02
1644423,0,23-07 04:45:03
1813643,356,23-07 04:45:04
2727763,0,23-07 04:45:05
2687904,0,23-07 04:45:06
2299837,356,23-07 04:45:07
1526742,0,23-07 04:45:08
3223103,0,23-07 04:45:09
1174989,1068,23-07 04:45:10
525184,712,23-07 04:45:11
303696,356,23-07 04:45:12
1599737,0,23-07 04:45:13
2146645,0,23-07 04:45:14
2596186,0,23-07 04:45:15
2416244,0,23-07 04:45:16
2599116,0,23-07 04:45:17
1930164,0,23-07 04:45:18
2250936,0,23-07 04:45:19
2766739,0,23-07 04:45:20
2247491,0,23-07 04:45:21
1796988,0,23-07 04:45:22
2291627,0,23-07 04:45:23
2129207,1068,23-07 04:45:24
1896082,0,23-07 04:45:25
2021330,0,23-07 04:45:26
1675264,356,23-07 04:45:27
2229895,0,23-07 04:45:28
2461627,1424,23-07 04:45:29
370836,1068,23-07 04:45:30
693351,0,23-07 04:45:31
777847,0,23-07 04:45:32
2089333,0,23-07 04:45:33
1296179,0,23-07 04:45:34
1407796,0,23-07 04:45:35
2490606,0,23-07 04:45:36
2678836,0,23-07 04:45:37
1938044,0,23-07 04:45:38
2583055,0,23-07 04:45:39
1908995,0,23-07 04:45:40
1901010,0,23-07 04:45:41
2329868,0,23-07 04:45:42
2540516,0,23-07 04:45:43
2544996,0,23-07 04:45:44
2282330,0,23-07 04:45:45
2180389,0,23-07 04:45:46
2864885,0,23-07 04:45:47
2237099,1068,23-07 04:45:48
548963,1424,23-07 04:45:49
719057,0,23-07 04:45:50
2425556,0,23-07 04:45:51
3051881,0,23-07 04:45:52
1825680,0,23-07 04:45:53
1726940,0,23-07 04:45:54
3276554,0,23-07 04:45:55
1308824,356,23-07 04:45:56
1676755,712,23-07 04:45:57
2190443,0,23-07 04:45:58
2372030,0,23-07 04:45:59
2246999,1068,23-07 04:46:00
1801091,0,23-07 04:46:01
1956754,356,23-07 04:46:02
2520858,356,23-07 04:46:03
841131,712,23-07 04:46:04
439438,1424,23-07 04:46:05
530187,356,23-07 04:46:06
557101,356,23-07 04:46:07
1254827,0,23-07 04:46:08
1715633,0,23-07 04:46:09
2646610,0,23-07 04:46:10
2063284,0,23-07 04:46:11
2129031,0,23-07 04:46:12
1434548,0,23-07 04:46:13
1553874,0,23-07 04:46:14
2886423,0,23-07 04:46:15
2117708,0,23-07 04:46:16
2236104,0,23-07 04:46:17
2817848,0,23-07 04:46:18
2026069,1068,23-07 04:46:19
2388909,0,23-07 04:46:20
2486071,0,23-07 04:46:21
3898345,0,23-07 04:46:22
862278,1424,23-07 04:46:23
830836,1068,23-07 04:46:24
2731556,0,23-07 04:46:25
4032811,0,23-07 04:46:26
4215052,0,23-07 04:46:27
4355355,0,23-07 04:46:28
4923695,356,23-07 04:46:29
5459762,0,23-07 04:46:30
6184121,2136,23-07 04:46:31
7006130,0,23-07 04:46:32
4621164,712,23-07 04:46:33
4226879,0,23-07 04:46:34
