"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain38-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:44:04 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:44:04
0,0,23-07 04:44:05
0,0,23-07 04:44:06
0,0,23-07 04:44:07
0,0,23-07 04:44:08
0,0,23-07 04:44:09
0,0,23-07 04:44:10
0,0,23-07 04:44:11
0,0,23-07 04:44:12
0,0,23-07 04:44:13
0,0,23-07 04:44:14
0,0,23-07 04:44:15
0,0,23-07 04:44:16
266622,0,23-07 04:44:17
734687,0,23-07 04:44:18
2080610,0,23-07 04:44:19
2490732,0,23-07 04:44:20
2330862,0,23-07 04:44:21
1986388,0,23-07 04:44:22
2570350,0,23-07 04:44:23
1459747,0,23-07 04:44:24
1443110,0,23-07 04:44:25
3079460,0,23-07 04:44:26
2109548,0,23-07 04:44:27
2358413,0,23-07 04:44:28
2067837,0,23-07 04:44:29
3249134,0,23-07 04:44:30
530982,1424,23-07 04:44:31
521245,1068,23-07 04:44:32
584953,356,23-07 04:44:33
2074250,0,23-07 04:44:34
2838237,0,23-07 04:44:35
2387356,0,23-07 04:44:36
2154204,0,23-07 04:44:37
1695783,0,23-07 04:44:38
1514098,0,23-07 04:44:39
2751969,0,23-07 04:44:40
1394712,0,23-07 04:44:41
1349755,712,23-07 04:44:42
2264100,0,23-07 04:44:43
1818372,0,23-07 04:44:44
2019506,0,23-07 04:44:45
1954750,0,23-07 04:44:46
2352670,712,23-07 04:44:47
2161895,0,23-07 04:44:48
2064355,356,23-07 04:44:49
3128809,0,23-07 04:44:50
360697,1424,23-07 04:44:51
380599,712,23-07 04:44:52
351350,712,23-07 04:44:53
2126895,0,23-07 04:44:54
2766379,0,23-07 04:44:55
2450572,0,23-07 04:44:56
2589580,0,23-07 04:44:57
2549398,0,23-07 04:44:58
2130321,0,23-07 04:44:59
2664813,0,23-07 04:45:00
2183843,0,23-07 04:45:01
1815858,1068,23-07 04:45:02
2047697,0,23-07 04:45:03
1946118,0,23-07 04:45:04
1751578,0,23-07 04:45:05
1784885,0,23-07 04:45:06
2229977,356,23-07 04:45:07
1479346,712,23-07 04:45:08
2632594,712,23-07 04:45:09
487152,1068,23-07 04:45:10
380454,0,23-07 04:45:11
1934247,0,23-07 04:45:12
1440484,0,23-07 04:45:13
764158,0,23-07 04:45:14
1863904,0,23-07 04:45:15
2942125,0,23-07 04:45:16
2366712,0,23-07 04:45:17
1695363,0,23-07 04:45:18
2306331,0,23-07 04:45:19
2307136,0,23-07 04:45:20
1996217,0,23-07 04:45:21
1315057,0,23-07 04:45:22
3351845,0,23-07 04:45:23
2668399,0,23-07 04:45:24
2025559,712,23-07 04:45:25
2229258,356,23-07 04:45:26
1995055,712,23-07 04:45:27
1069381,712,23-07 04:45:28
416691,1068,23-07 04:45:29
470132,356,23-07 04:45:30
283023,356,23-07 04:45:31
434573,356,23-07 04:45:32
2614982,0,23-07 04:45:33
2181155,0,23-07 04:45:34
2841872,0,23-07 04:45:35
2174384,0,23-07 04:45:36
1451234,0,23-07 04:45:37
2041557,0,23-07 04:45:38
2008494,0,23-07 04:45:39
2191723,0,23-07 04:45:40
1420095,0,23-07 04:45:41
2407485,0,23-07 04:45:42
1969903,356,23-07 04:45:43
1719609,0,23-07 04:45:44
2792107,0,23-07 04:45:45
1663802,712,23-07 04:45:46
3274874,0,23-07 04:45:47
815812,1068,23-07 04:45:48
345480,1424,23-07 04:45:49
757361,356,23-07 04:45:50
216163,356,23-07 04:45:51
1062059,0,23-07 04:45:52
2306602,0,23-07 04:45:53
2314422,0,23-07 04:45:54
2687257,0,23-07 04:45:55
2575275,0,23-07 04:45:56
2522507,0,23-07 04:45:57
2256262,0,23-07 04:45:58
1055940,0,23-07 04:45:59
2835252,0,23-07 04:46:00
1889805,0,23-07 04:46:01
2763332,0,23-07 04:46:02
1817393,0,23-07 04:46:03
2140403,356,23-07 04:46:04
2287611,0,23-07 04:46:05
2117451,0,23-07 04:46:06
3334092,1068,23-07 04:46:07
491735,1068,23-07 04:46:08
484789,356,23-07 04:46:09
453042,712,23-07 04:46:10
1356646,0,23-07 04:46:11
2440545,0,23-07 04:46:12
1830540,0,23-07 04:46:13
2193412,0,23-07 04:46:14
2162995,0,23-07 04:46:15
1801685,0,23-07 04:46:16
2196455,0,23-07 04:46:17
2982129,0,23-07 04:46:18
1512065,0,23-07 04:46:19
2905761,0,23-07 04:46:20
3246164,1068,23-07 04:46:21
3862804,0,23-07 04:46:22
3635615,712,23-07 04:46:23
2620076,1424,23-07 04:46:24
750407,356,23-07 04:46:25
2370906,0,23-07 04:46:26
4767200,0,23-07 04:46:27
5592016,0,23-07 04:46:28
5321334,0,23-07 04:46:29
5409408,356,23-07 04:46:30
6265783,0,23-07 04:46:31
7027595,1424,23-07 04:46:32
8116793,712,23-07 04:46:33
2547223,712,23-07 04:46:34
6621528,0,23-07 04:46:35
8831254,0,23-07 04:46:36
8544380,0,23-07 04:46:37
