"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain5-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:44:03 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:44:03
0,0,23-07 04:44:04
0,0,23-07 04:44:05
0,0,23-07 04:44:06
0,0,23-07 04:44:07
0,0,23-07 04:44:08
0,0,23-07 04:44:09
0,0,23-07 04:44:10
0,0,23-07 04:44:11
0,0,23-07 04:44:12
0,0,23-07 04:44:13
0,0,23-07 04:44:14
173612,0,23-07 04:44:15
2306920,0,23-07 04:44:16
3401901,0,23-07 04:44:17
2381309,0,23-07 04:44:18
2477825,0,23-07 04:44:19
2061844,0,23-07 04:44:20
886019,1780,23-07 04:44:21
1486765,0,23-07 04:44:22
1259261,0,23-07 04:44:23
49480,0,23-07 04:44:24
280627,0,23-07 04:44:25
1249594,0,23-07 04:44:26
1668903,0,23-07 04:44:27
301381,712,23-07 04:44:28
205209,356,23-07 04:44:29
589327,356,23-07 04:44:30
807282,0,23-07 04:44:31
1222356,0,23-07 04:44:32
2619476,0,23-07 04:44:33
1334895,0,23-07 04:44:34
2254954,0,23-07 04:44:35
984730,712,23-07 04:44:36
956451,0,23-07 04:44:37
1169521,0,23-07 04:44:38
2069377,0,23-07 04:44:39
993833,1780,23-07 04:44:40
890036,356,23-07 04:44:41
2047141,0,23-07 04:44:42
263819,712,23-07 04:44:43
461566,356,23-07 04:44:44
1024600,0,23-07 04:44:45
1997681,0,23-07 04:44:46
2034036,0,23-07 04:44:47
1535898,0,23-07 04:44:48
1509067,0,23-07 04:44:49
896360,0,23-07 04:44:50
1166758,712,23-07 04:44:51
1746594,0,23-07 04:44:52
465540,0,23-07 04:44:53
0,0,23-07 04:44:54
0,0,23-07 04:44:55
0,0,23-07 04:44:56
72206,0,23-07 04:44:57
823997,0,23-07 04:44:58
1830172,0,23-07 04:44:59
2079388,0,23-07 04:45:00
2149941,0,23-07 04:45:01
1102819,0,23-07 04:45:02
1655649,356,23-07 04:45:03
1949839,356,23-07 04:45:04
3268409,1068,23-07 04:45:05
449602,1424,23-07 04:45:06
454171,0,23-07 04:45:07
1843295,0,23-07 04:45:08
2643564,0,23-07 04:45:09
3034510,0,23-07 04:45:10
2324782,0,23-07 04:45:11
1641836,0,23-07 04:45:12
2682086,356,23-07 04:45:13
1325901,1068,23-07 04:45:14
1392947,356,23-07 04:45:15
162606,0,23-07 04:45:16
588489,1068,23-07 04:45:17
839041,0,23-07 04:45:18
1741936,0,23-07 04:45:19
1441040,0,23-07 04:45:20
1370514,0,23-07 04:45:21
920174,356,23-07 04:45:22
1864404,356,23-07 04:45:23
1861666,0,23-07 04:45:24
2316511,2136,23-07 04:45:25
1840040,0,23-07 04:45:26
276947,712,23-07 04:45:27
402750,356,23-07 04:45:28
986365,0,23-07 04:45:29
1440928,0,23-07 04:45:30
2336650,0,23-07 04:45:31
1822216,0,23-07 04:45:32
1894851,0,23-07 04:45:33
1532596,0,23-07 04:45:34
1003398,0,23-07 04:45:35
1381145,712,23-07 04:45:36
1460824,0,23-07 04:45:37
1491957,0,23-07 04:45:38
1696266,0,23-07 04:45:39
1622793,356,23-07 04:45:40
0,0,23-07 04:45:41
1248634,0,23-07 04:45:42
1335427,0,23-07 04:45:43
1439791,0,23-07 04:45:44
1865864,0,23-07 04:45:45
868007,0,23-07 04:45:46
1286370,0,23-07 04:45:47
1182421,0,23-07 04:45:48
985329,0,23-07 04:45:49
1441481,356,23-07 04:45:50
1219555,356,23-07 04:45:51
1171696,712,23-07 04:45:52
1510471,356,23-07 04:45:53
225696,356,23-07 04:45:54
310627,1424,23-07 04:45:55
1352786,0,23-07 04:45:56
1660546,0,23-07 04:45:57
2381408,0,23-07 04:45:58
1427317,0,23-07 04:45:59
1758741,0,23-07 04:46:00
915117,0,23-07 04:46:01
1535525,0,23-07 04:46:02
1060919,356,23-07 04:46:03
1457529,356,23-07 04:46:04
3583569,1068,23-07 04:46:05
391525,1068,23-07 04:46:06
711841,356,23-07 04:46:07
1107265,0,23-07 04:46:08
1391768,0,23-07 04:46:09
1635957,0,23-07 04:46:10
1304369,0,23-07 04:46:11
954017,356,23-07 04:46:12
1417373,0,23-07 04:46:13
1844601,0,23-07 04:46:14
2099320,356,23-07 04:46:15
725541,356,23-07 04:46:16
439409,1780,23-07 04:46:17
417786,356,23-07 04:46:18
