"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain7-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:44:02 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:44:02
0,0,23-07 04:44:03
0,0,23-07 04:44:04
0,0,23-07 04:44:05
0,0,23-07 04:44:06
0,0,23-07 04:44:07
0,0,23-07 04:44:08
0,0,23-07 04:44:09
0,0,23-07 04:44:10
0,0,23-07 04:44:11
0,0,23-07 04:44:12
0,0,23-07 04:44:13
1499444,0,23-07 04:44:14
4035117,0,23-07 04:44:15
3608084,0,23-07 04:44:16
1932863,0,23-07 04:44:17
1631286,0,23-07 04:44:18
770383,1424,23-07 04:44:19
1936903,0,23-07 04:44:20
1937628,712,23-07 04:44:21
1354702,356,23-07 04:44:22
1593303,356,23-07 04:44:23
1184177,0,23-07 04:44:24
1507410,356,23-07 04:44:25
340199,1068,23-07 04:44:26
245444,356,23-07 04:44:27
857250,0,23-07 04:44:28
1182746,0,23-07 04:44:29
1875470,0,23-07 04:44:30
2023200,0,23-07 04:44:31
1218544,0,23-07 04:44:32
1169260,0,23-07 04:44:33
1500076,0,23-07 04:44:34
1082122,0,23-07 04:44:35
984207,0,23-07 04:44:36
1451910,0,23-07 04:44:37
1124298,0,23-07 04:44:38
850705,0,23-07 04:44:39
1193800,0,23-07 04:44:40
2747320,0,23-07 04:44:41
1223152,356,23-07 04:44:42
338728,2136,23-07 04:44:43
445407,356,23-07 04:44:44
260618,356,23-07 04:44:45
1182048,0,23-07 04:44:46
1689010,0,23-07 04:44:47
1959172,0,23-07 04:44:48
1858289,0,23-07 04:44:49
1599221,0,23-07 04:44:50
2242135,0,23-07 04:44:51
1461291,0,23-07 04:44:52
902979,712,23-07 04:44:53
2134563,0,23-07 04:44:54
2646507,712,23-07 04:44:55
1364330,712,23-07 04:44:56
1541975,0,23-07 04:44:57
1315560,356,23-07 04:44:58
1705332,1424,23-07 04:44:59
466065,356,23-07 04:45:00
619936,356,23-07 04:45:01
1725065,0,23-07 04:45:02
1763103,0,23-07 04:45:03
1420932,0,23-07 04:45:04
1884074,0,23-07 04:45:05
1503351,0,23-07 04:45:06
1357216,0,23-07 04:45:07
694691,356,23-07 04:45:08
1780205,712,23-07 04:45:09
1191922,712,23-07 04:45:10
1421368,356,23-07 04:45:11
2270873,0,23-07 04:45:12
1493631,0,23-07 04:45:13
1057595,356,23-07 04:45:14
370007,356,23-07 04:45:15
205829,1068,23-07 04:45:16
484236,1068,23-07 04:45:17
2258108,0,23-07 04:45:18
2038132,0,23-07 04:45:19
2921220,0,23-07 04:45:20
1450363,0,23-07 04:45:21
1646648,0,23-07 04:45:22
2370473,0,23-07 04:45:23
1883619,0,23-07 04:45:24
667445,0,23-07 04:45:25
2203376,0,23-07 04:45:26
2749299,1068,23-07 04:45:27
1868182,0,23-07 04:45:28
1302191,0,23-07 04:45:29
1952911,0,23-07 04:45:30
527350,2136,23-07 04:45:31
301877,356,23-07 04:45:32
470222,356,23-07 04:45:33
229537,356,23-07 04:45:34
774133,0,23-07 04:45:35
1314402,0,23-07 04:45:36
1280633,0,23-07 04:45:37
1470588,0,23-07 04:45:38
1756340,0,23-07 04:45:39
1583580,0,23-07 04:45:40
1220202,0,23-07 04:45:41
1703823,0,23-07 04:45:42
877056,356,23-07 04:45:43
1257653,0,23-07 04:45:44
1948577,0,23-07 04:45:45
2147706,356,23-07 04:45:46
1327422,1424,23-07 04:45:47
1795044,0,23-07 04:45:48
1863615,0,23-07 04:45:49
1627810,0,23-07 04:45:50
1414797,1068,23-07 04:45:51
172377,1068,23-07 04:45:52
214366,712,23-07 04:45:53
406020,0,23-07 04:45:54
2001404,0,23-07 04:45:55
1581922,0,23-07 04:45:56
2687428,0,23-07 04:45:57
2150472,0,23-07 04:45:58
2000349,0,23-07 04:45:59
2767246,0,23-07 04:46:00
567482,0,23-07 04:46:01
1294806,0,23-07 04:46:02
1814577,0,23-07 04:46:03
1288152,0,23-07 04:46:04
2404207,712,23-07 04:46:05
3236692,0,23-07 04:46:06
1086762,1068,23-07 04:46:07
329508,1068,23-07 04:46:08
460135,712,23-07 04:46:09
1306679,0,23-07 04:46:10
1180955,0,23-07 04:46:11
1683535,0,23-07 04:46:12
1647676,0,23-07 04:46:13
1244937,0,23-07 04:46:14
2128651,0,23-07 04:46:15
1438343,712,23-07 04:46:16
1480018,0,23-07 04:46:17
2523118,0,23-07 04:46:18
1879626,712,23-07 04:46:19
