"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain45-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","10 Dec 2017 00:55:30 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,10-12 00:55:30
0,0,10-12 00:55:31
0,0,10-12 00:55:32
0,0,10-12 00:55:33
0,0,10-12 00:55:34
4250184,0,10-12 00:55:35
8484994,0,10-12 00:55:36
6650659,0,10-12 00:55:37
6755313,0,10-12 00:55:38
6835004,95,10-12 00:55:39
6141681,0,10-12 00:55:40
7826708,0,10-12 00:55:41
9360326,749,10-12 00:55:42
6706185,510,10-12 00:55:43
6547324,0,10-12 00:55:44
5881330,0,10-12 00:55:45
5818696,0,10-12 00:55:46
7123266,0,10-12 00:55:47
5876406,0,10-12 00:55:48
8285360,0,10-12 00:55:49
8975365,552,10-12 00:55:50
7984210,0,10-12 00:55:51
1310278,765,10-12 00:55:52
1579716,510,10-12 00:55:53
4331481,0,10-12 00:55:54
7924848,42,10-12 00:55:55
6257832,0,10-12 00:55:56
7497533,0,10-12 00:55:57
9430005,0,10-12 00:55:58
8199041,749,10-12 00:55:59
7777653,0,10-12 00:56:00
9727518,494,10-12 00:56:01
3843322,255,10-12 00:56:02
6857039,0,10-12 00:56:03
8736039,0,10-12 00:56:04
9412069,0,10-12 00:56:05
7465586,0,10-12 00:56:06
4095958,0,10-12 00:56:07
6624277,0,10-12 00:56:08
10340559,0,10-12 00:56:09
10023377,510,10-12 00:56:10
4599206,1020,10-12 00:56:11
7982741,0,10-12 00:56:12
8791124,0,10-12 00:56:13
9686693,0,10-12 00:56:14
9084477,757,10-12 00:56:15
10568980,0,10-12 00:56:16
8990754,0,10-12 00:56:17
5756913,255,10-12 00:56:18
3208226,510,10-12 00:56:19
5284485,0,10-12 00:56:20
7031150,0,10-12 00:56:21
5450116,0,10-12 00:56:22
5089855,0,10-12 00:56:23
5847931,0,10-12 00:56:24
3498981,0,10-12 00:56:25
6458437,0,10-12 00:56:26
9557534,42,10-12 00:56:27
9530865,255,10-12 00:56:28
6204917,1020,10-12 00:56:29
6693287,502,10-12 00:56:30
7627849,0,10-12 00:56:31
8203217,0,10-12 00:56:32
9466046,42,10-12 00:56:33
9276659,494,10-12 00:56:34
11016078,255,10-12 00:56:35
10929867,255,10-12 00:56:36
3174416,510,10-12 00:56:37
4011352,0,10-12 00:56:38
4537169,0,10-12 00:56:39
6303244,0,10-12 00:56:40
4755772,0,10-12 00:56:41
4022009,0,10-12 00:56:42
8303136,0,10-12 00:56:43
7241339,247,10-12 00:56:44
7652558,0,10-12 00:56:45
7898346,0,10-12 00:56:46
7708944,749,10-12 00:56:47
2203855,765,10-12 00:56:48
