"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain25-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","10 Dec 2017 00:39:25 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,10-12 00:39:25
0,0,10-12 00:39:26
95,95,10-12 00:39:27
0,0,10-12 00:39:28
0,0,10-12 00:39:29
0,0,10-12 00:39:30
0,0,10-12 00:39:31
70,0,10-12 00:39:32
0,0,10-12 00:39:33
0,0,10-12 00:39:34
9938767,0,10-12 00:39:35
11533854,0,10-12 00:39:36
9603758,95,10-12 00:39:37
8647093,0,10-12 00:39:38
8324066,0,10-12 00:39:39
9295113,0,10-12 00:39:40
6838591,510,10-12 00:39:41
8657737,0,10-12 00:39:42
10538530,0,10-12 00:39:43
8732127,42,10-12 00:39:44
9183514,478,10-12 00:39:45
11289320,255,10-12 00:39:46
10803713,255,10-12 00:39:47
7157488,1275,10-12 00:39:48
10667096,0,10-12 00:39:49
10560819,0,10-12 00:39:50
10882955,0,10-12 00:39:51
11613285,0,10-12 00:39:52
11562400,1012,10-12 00:39:53
7315951,510,10-12 00:39:54
11552133,0,10-12 00:39:55
11385889,0,10-12 00:39:56
10720586,247,10-12 00:39:57
11337470,0,10-12 00:39:58
11564079,765,10-12 00:39:59
7288297,510,10-12 00:40:00
8227840,0,10-12 00:40:01
9521523,0,10-12 00:40:02
11170566,0,10-12 00:40:03
10275942,0,10-12 00:40:04
11576192,552,10-12 00:40:05
10818864,0,10-12 00:40:06
6132996,1267,10-12 00:40:07
9403177,0,10-12 00:40:08
11618735,0,10-12 00:40:09
11420282,0,10-12 00:40:10
11070235,510,10-12 00:40:11
10521156,255,10-12 00:40:12
8420511,510,10-12 00:40:13
4004386,255,10-12 00:40:14
10820240,0,10-12 00:40:15
11354380,42,10-12 00:40:16
11402281,247,10-12 00:40:17
10343526,0,10-12 00:40:18
10946933,1275,10-12 00:40:19
