"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain26-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 21:02:31 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 21:02:31
0,0,27-07 21:02:32
0,0,27-07 21:02:33
0,0,27-07 21:02:34
0,0,27-07 21:02:35
0,0,27-07 21:02:36
0,0,27-07 21:02:37
0,0,27-07 21:02:38
0,0,27-07 21:02:39
0,0,27-07 21:02:40
95,95,27-07 21:02:41
0,0,27-07 21:02:42
0,0,27-07 21:02:43
381446,12164,27-07 21:02:44
1919512,49974,27-07 21:02:45
1353002,35436,27-07 21:02:46
1356644,35190,27-07 21:02:47
1352960,35850,27-07 21:02:48
1319588,34686,27-07 21:02:49
1352960,35718,27-07 21:02:50
1352395,34823,27-07 21:02:51
1352168,32538,27-07 21:02:52
1352564,35766,27-07 21:02:53
1352960,37296,27-07 21:02:54
1352564,34488,27-07 21:02:55
1352894,36336,27-07 21:02:56
1352828,35478,27-07 21:02:57
1352828,34938,27-07 21:02:58
1352960,36630,27-07 21:02:59
1351574,31782,27-07 21:03:00
1353055,36395,27-07 21:03:01
1352960,37026,27-07 21:03:02
1352960,39666,27-07 21:03:03
1352102,33618,27-07 21:03:04
1352960,37008,27-07 21:03:05
1353978,37440,27-07 21:03:06
1352960,38040,27-07 21:03:07
1352168,35172,27-07 21:03:08
1352960,35916,27-07 21:03:09
1352960,35904,27-07 21:03:10
1353055,36473,27-07 21:03:11
1352894,35268,27-07 21:03:12
1352960,35874,27-07 21:03:13
1354268,36918,27-07 21:03:14
1352960,36810,27-07 21:03:15
1352960,36744,27-07 21:03:16
1352960,37164,27-07 21:03:17
1352960,36558,27-07 21:03:18
1352960,37038,27-07 21:03:19
1352960,36480,27-07 21:03:20
1353055,37145,27-07 21:03:21
1352960,36828,27-07 21:03:22
1352960,37158,27-07 21:03:23
1352960,34980,27-07 21:03:24
1352960,36534,27-07 21:03:25
1352894,35598,27-07 21:03:26
1352960,36564,27-07 21:03:27
1352168,34980,27-07 21:03:28
1354226,37824,27-07 21:03:29
1352936,35694,27-07 21:03:30
1352960,36522,27-07 21:03:31
1353055,35957,27-07 21:03:32
1352894,37974,27-07 21:03:33
1352960,36324,27-07 21:03:34
1352828,35424,27-07 21:03:35
1352960,36720,27-07 21:03:36
1352894,35544,27-07 21:03:37
1352036,32826,27-07 21:03:38
1352630,34476,27-07 21:03:39
1352960,36138,27-07 21:03:40
1352936,38610,27-07 21:03:41
1352989,37289,27-07 21:03:42
1352960,37116,27-07 21:03:43
1352960,35940,27-07 21:03:44
1352960,36546,27-07 21:03:45
1352960,36036,27-07 21:03:46
1352168,33132,27-07 21:03:47
1352960,37578,27-07 21:03:48
1352960,37512,27-07 21:03:49
1352894,34806,27-07 21:03:50
1352894,36774,27-07 21:03:51
1352263,33965,27-07 21:03:52
1352894,36444,27-07 21:03:53
1352960,37590,27-07 21:03:54
1352960,36060,27-07 21:03:55
1352960,35784,27-07 21:03:56
1352960,36906,27-07 21:03:57
1352960,36378,27-07 21:03:58
1352894,35994,27-07 21:03:59
1352894,36654,27-07 21:04:00
1352989,35231,27-07 21:04:01
1352960,36906,27-07 21:04:02
1352960,37404,27-07 21:04:03
1352960,33792,27-07 21:04:04
