"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain25-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 21:02:31 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 21:02:31
0,0,27-07 21:02:32
0,0,27-07 21:02:33
0,0,27-07 21:02:34
42,42,27-07 21:02:35
0,0,27-07 21:02:36
0,0,27-07 21:02:37
0,0,27-07 21:02:38
0,0,27-07 21:02:39
95,95,27-07 21:02:40
1083294,30074,27-07 21:02:41
1352960,36456,27-07 21:02:42
1352960,37554,27-07 21:02:43
1352960,36150,27-07 21:02:44
1352828,35832,27-07 21:02:45
1335300,33894,27-07 21:02:46
1352960,38130,27-07 21:02:47
1331386,33930,27-07 21:02:48
1352894,35982,27-07 21:02:49
1353055,36629,27-07 21:02:50
1352960,36324,27-07 21:02:51
1352894,35148,27-07 21:02:52
1352960,35322,27-07 21:02:53
1352696,32406,27-07 21:02:54
1352936,34758,27-07 21:02:55
1352828,32628,27-07 21:02:56
1352168,33588,27-07 21:02:57
1352828,33684,27-07 21:02:58
1352960,36030,27-07 21:02:59
1352989,36155,27-07 21:03:00
1352960,37818,27-07 21:03:01
1352960,39336,27-07 21:03:02
1352960,35520,27-07 21:03:03
1352234,34344,27-07 21:03:04
1352960,36666,27-07 21:03:05
1352960,36774,27-07 21:03:06
1352960,36822,27-07 21:03:07
1352960,36666,27-07 21:03:08
1353002,36750,27-07 21:03:09
1354321,37259,27-07 21:03:10
1352960,36834,27-07 21:03:11
1352894,36894,27-07 21:03:12
1352960,36246,27-07 21:03:13
1398838,34994,27-07 21:03:14
1352960,36564,27-07 21:03:15
1352960,36258,27-07 21:03:16
1352960,35268,27-07 21:03:17
1352234,33738,27-07 21:03:18
1352828,35622,27-07 21:03:19
1353055,35429,27-07 21:03:20
1355492,37596,27-07 21:03:21
1352960,35334,27-07 21:03:22
1352960,37248,27-07 21:03:23
1352366,34080,27-07 21:03:24
1352960,36270,27-07 21:03:25
1352960,36126,27-07 21:03:26
1352960,35796,27-07 21:03:27
1352366,33474,27-07 21:03:28
1352960,35640,27-07 21:03:29
1352659,37253,27-07 21:03:30
1352960,35652,27-07 21:03:31
1352234,36378,27-07 21:03:32
1352234,32880,27-07 21:03:33
1352960,36006,27-07 21:03:34
1353002,37092,27-07 21:03:35
1352960,37788,27-07 21:03:36
1352960,36642,27-07 21:03:37
1352894,35268,27-07 21:03:38
1352960,36444,27-07 21:03:39
1353031,34217,27-07 21:03:40
1353912,36012,27-07 21:03:41
1352960,40524,27-07 21:03:42
1352234,33090,27-07 21:03:43
1352960,39216,27-07 21:03:44
1352960,37236,27-07 21:03:45
1352300,34212,27-07 21:03:46
1352960,35838,27-07 21:03:47
1352894,35652,27-07 21:03:48
1352960,37020,27-07 21:03:49
1353055,36035,27-07 21:03:50
1352894,36246,27-07 21:03:51
1352894,35226,27-07 21:03:52
1352960,36366,27-07 21:03:53
1352960,36786,27-07 21:03:54
1352894,35178,27-07 21:03:55
1352960,38502,27-07 21:03:56
1352960,37248,27-07 21:03:57
1352894,35754,27-07 21:03:58
1353055,37271,27-07 21:03:59
1352894,34794,27-07 21:04:00
1352894,35916,27-07 21:04:01
1352366,34158,27-07 21:04:02
1352960,36828,27-07 21:04:03
