"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain38-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 21:02:32 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 21:02:32
0,0,27-07 21:02:33
0,0,27-07 21:02:34
0,0,27-07 21:02:35
0,0,27-07 21:02:36
95,95,27-07 21:02:37
0,0,27-07 21:02:38
0,0,27-07 21:02:39
0,0,27-07 21:02:40
0,0,27-07 21:02:41
1066430,23738,27-07 21:02:42
1360018,36642,27-07 21:02:43
1352960,35400,27-07 21:02:44
1343238,36168,27-07 21:02:45
1359720,37722,27-07 21:02:46
1361511,37817,27-07 21:02:47
1339258,35610,27-07 21:02:48
1358206,36228,27-07 21:02:49
1346200,35178,27-07 21:02:50
1351264,36006,27-07 21:02:51
1355922,36774,27-07 21:02:52
1365644,35994,27-07 21:02:53
1340276,35478,27-07 21:02:54
1352960,35928,27-07 21:02:55
1361482,36426,27-07 21:02:56
1344599,34649,27-07 21:02:57
1366910,35334,27-07 21:02:58
1343486,36072,27-07 21:02:59
1356940,36300,27-07 21:03:00
1357188,35454,27-07 21:03:01
1345770,34950,27-07 21:03:02
1361416,37962,27-07 21:03:03
1334782,35928,27-07 21:03:04
1362682,37026,27-07 21:03:05
1351694,35454,27-07 21:03:06
1349075,36011,27-07 21:03:07
1345522,35838,27-07 21:03:08
1347466,36642,27-07 21:03:09
1379594,36168,27-07 21:03:10
1334782,37092,27-07 21:03:11
1361664,38016,27-07 21:03:12
1348418,36786,27-07 21:03:13
1366910,35916,27-07 21:03:14
1344546,36060,27-07 21:03:15
1358884,36192,27-07 21:03:16
1357151,35573,27-07 21:03:17
1348732,34662,27-07 21:03:18
1354226,35610,27-07 21:03:19
1340276,36258,27-07 21:03:20
1369872,36642,27-07 21:03:21
1348980,36864,27-07 21:03:22
1348484,35886,27-07 21:03:23
1358454,36732,27-07 21:03:24
1350428,35676,27-07 21:03:25
1355492,37578,27-07 21:03:26
1353055,35285,27-07 21:03:27
1349998,37032,27-07 21:03:28
1354226,36672,27-07 21:03:29
1345812,35562,27-07 21:03:30
1355922,36312,27-07 21:03:31
1355922,36378,27-07 21:03:32
1351264,35532,27-07 21:03:33
1361416,37380,27-07 21:03:34
1352960,35520,27-07 21:03:35
1347466,36246,27-07 21:03:36
1345667,34829,27-07 21:03:37
1362682,35994,27-07 21:03:38
1348666,35454,27-07 21:03:39
1355922,36204,27-07 21:03:40
1357188,37764,27-07 21:03:41
1349998,36060,27-07 21:03:42
1348600,35874,27-07 21:03:43
1336048,37380,27-07 21:03:44
1361416,35796,27-07 21:03:45
1355790,34608,27-07 21:03:46
1361511,36263,27-07 21:03:47
1357436,37368,27-07 21:03:48
1352712,36192,27-07 21:03:49
1345770,34254,27-07 21:03:50
1354226,36294,27-07 21:03:51
1351694,35190,27-07 21:03:52
1351736,34956,27-07 21:03:53
1349998,36282,27-07 21:03:54
1352960,36060,27-07 21:03:55
1361416,35112,27-07 21:03:56
1358549,37397,27-07 21:03:57
1351694,35664,27-07 21:03:58
1348774,35838,27-07 21:03:59
1349998,36300,27-07 21:04:00
1355922,35400,27-07 21:04:01
1348798,36636,27-07 21:04:02
1351694,36786,27-07 21:04:03
1365644,36828,27-07 21:04:04
1352960,36696,27-07 21:04:05
1348732,36918,27-07 21:04:06
1354189,35231,27-07 21:04:07
1351694,35784,27-07 21:04:08
1349998,38088,27-07 21:04:09
1354226,37038,27-07 21:04:10
1357188,38166,27-07 21:04:11
1357188,36498,27-07 21:04:12
1337314,35652,27-07 21:04:13
1360150,35940,27-07 21:04:14
1357188,35706,27-07 21:04:15
