"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain44-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 21:02:32 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 21:02:32
42,42,27-07 21:02:33
0,0,27-07 21:02:34
0,0,27-07 21:02:35
0,0,27-07 21:02:36
0,0,27-07 21:02:37
95,95,27-07 21:02:38
0,0,27-07 21:02:39
0,0,27-07 21:02:40
0,0,27-07 21:02:41
271386,7808,27-07 21:02:42
1343178,28308,27-07 21:02:43
1349168,28062,27-07 21:02:44
1352630,31110,27-07 21:02:45
1352564,31416,27-07 21:02:46
1352630,31560,27-07 21:02:47
1352659,30821,27-07 21:02:48
1352762,28524,27-07 21:02:49
1355162,31542,27-07 21:02:50
1351904,26268,27-07 21:02:51
1352432,26214,27-07 21:02:52
1352630,30564,27-07 21:02:53
1352630,27954,27-07 21:02:54
1351970,27492,27-07 21:02:55
1375996,29436,27-07 21:02:56
1351508,26478,27-07 21:02:57
1351801,28565,27-07 21:02:58
1351376,26064,27-07 21:02:59
1352762,29790,27-07 21:03:00
1352168,28854,27-07 21:03:01
1352828,31926,27-07 21:03:02
1352696,28392,27-07 21:03:03
1352498,29064,27-07 21:03:04
1352300,29448,27-07 21:03:05
1352300,30900,27-07 21:03:06
1352498,31428,27-07 21:03:07
1352593,30875,27-07 21:03:08
1352630,31122,27-07 21:03:09
1352762,31032,27-07 21:03:10
1352564,30438,27-07 21:03:11
1352078,29196,27-07 21:03:12
1352630,31440,27-07 21:03:13
1352630,30096,27-07 21:03:14
1352696,30504,27-07 21:03:15
1352696,31278,27-07 21:03:16
1352102,28446,27-07 21:03:17
1352725,30587,27-07 21:03:18
1352366,31944,27-07 21:03:19
1352762,30210,27-07 21:03:20
1352564,32388,27-07 21:03:21
1351904,28230,27-07 21:03:22
1352696,31164,27-07 21:03:23
1352630,30228,27-07 21:03:24
1352630,28974,27-07 21:03:25
1352432,28326,27-07 21:03:26
1352564,30372,27-07 21:03:27
1352762,29934,27-07 21:03:28
1352659,31007,27-07 21:03:29
1352498,30978,27-07 21:03:30
1352630,30900,27-07 21:03:31
1352606,31326,27-07 21:03:32
1352432,30966,27-07 21:03:33
1352498,31374,27-07 21:03:34
1352498,31086,27-07 21:03:35
1352498,28272,27-07 21:03:36
1352498,31494,27-07 21:03:37
1352102,28272,27-07 21:03:38
1352635,28421,27-07 21:03:39
1352564,29250,27-07 21:03:40
1352696,30936,27-07 21:03:41
1352696,31098,27-07 21:03:42
1352828,29844,27-07 21:03:43
1352630,30756,27-07 21:03:44
1352564,31188,27-07 21:03:45
1352762,30912,27-07 21:03:46
1352498,29580,27-07 21:03:47
1352498,30198,27-07 21:03:48
1352593,30917,27-07 21:03:49
1352630,30252,27-07 21:03:50
1352498,31518,27-07 21:03:51
1352696,31530,27-07 21:03:52
1352498,27864,27-07 21:03:53
1352696,28974,27-07 21:03:54
1352630,30516,27-07 21:03:55
1352300,27588,27-07 21:03:56
1352696,30360,27-07 21:03:57
1352432,29592,27-07 21:03:58
1352791,30239,27-07 21:03:59
1352498,31320,27-07 21:04:00
1352696,30570,27-07 21:04:01
1352828,31110,27-07 21:04:02
1352564,29580,27-07 21:04:03
1352630,30570,27-07 21:04:04
1352630,30174,27-07 21:04:05
1352606,30402,27-07 21:04:06
1352432,31428,27-07 21:04:07
1352630,30132,27-07 21:04:08
1352725,30731,27-07 21:04:09
1352630,31296,27-07 21:04:10
1352762,32124,27-07 21:04:11
1352696,28974,27-07 21:04:12
1352498,27522,27-07 21:04:13
1352762,27720,27-07 21:04:14
1352696,30156,27-07 21:04:15
1352498,28920,27-07 21:04:16
1352564,32034,27-07 21:04:17
1352168,28152,27-07 21:04:18
1352659,30731,27-07 21:04:19
1352564,30462,27-07 21:04:20
1352870,28764,27-07 21:04:21
