"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain11-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 21:02:29 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 21:02:29
0,0,27-07 21:02:30
0,0,27-07 21:02:31
0,0,27-07 21:02:32
0,0,27-07 21:02:33
0,0,27-07 21:02:34
0,0,27-07 21:02:35
0,0,27-07 21:02:36
95,95,27-07 21:02:37
0,0,27-07 21:02:38
0,0,27-07 21:02:39
0,0,27-07 21:02:40
0,0,27-07 21:02:41
42,42,27-07 21:02:42
1071062,28544,27-07 21:02:43
1333334,35586,27-07 21:02:44
1348484,36114,27-07 21:02:45
1358454,38448,27-07 21:02:46
1351789,37925,27-07 21:02:47
1357098,35574,27-07 21:02:48
1369872,39042,27-07 21:02:49
1328660,35400,27-07 21:02:50
1372834,36576,27-07 21:02:51
1348584,34266,27-07 21:02:52
1328610,36906,27-07 21:02:53
1385320,33618,27-07 21:02:54
1319136,36468,27-07 21:02:55
1364924,32586,27-07 21:02:56
1375822,36546,27-07 21:02:57
1352857,33095,27-07 21:02:58
1347268,31944,27-07 21:02:59
1324564,34026,27-07 21:03:00
1363046,36864,27-07 21:03:01
1333086,36786,27-07 21:03:02
1392212,37326,27-07 21:03:03
1356990,33198,27-07 21:03:04
1352960,37566,27-07 21:03:05
1335030,35970,27-07 21:03:06
1352712,38700,27-07 21:03:07
1348827,35771,27-07 21:03:08
1336048,36666,27-07 21:03:09
1392278,37170,27-07 21:03:10
1331820,35772,27-07 21:03:11
1361284,34518,27-07 21:03:12
1361350,37128,27-07 21:03:13
1350428,36690,27-07 21:03:14
1321668,36996,27-07 21:03:15
1391012,37896,27-07 21:03:16
1344504,37104,27-07 21:03:17
1336143,35273,27-07 21:03:18
1374100,35796,27-07 21:03:19
1330596,34824,27-07 21:03:20
1337248,35268,27-07 21:03:21
1365644,36378,27-07 21:03:22
1376996,35982,27-07 21:03:23
1348666,35376,27-07 21:03:24
1358454,37842,27-07 21:03:25
1344372,34716,27-07 21:03:26
1334782,35808,27-07 21:03:27
1383719,35441,27-07 21:03:28
1339010,36642,27-07 21:03:29
1361416,35850,27-07 21:03:30
1336296,37224,27-07 21:03:31
1341336,36078,27-07 21:03:32
1385518,36366,27-07 21:03:33
1352960,36642,27-07 21:03:34
1340276,37050,27-07 21:03:35
1324630,35136,27-07 21:03:36
1390946,37356,27-07 21:03:37
1343581,35009,27-07 21:03:38
1361168,36048,27-07 21:03:39
1345770,36708,27-07 21:03:40
1352960,39414,27-07 21:03:41
1360018,36072,27-07 21:03:42
1319136,35322,27-07 21:03:43
1368606,35916,27-07 21:03:44
1366910,38358,27-07 21:03:45
1340524,35244,27-07 21:03:46
1361168,36522,27-07 21:03:47
1322127,35207,27-07 21:03:48
1385088,38304,27-07 21:03:49
