"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain39-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","08 Dec 2017 08:13:04 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,08-12 08:13:04
0,0,08-12 08:13:05
0,0,08-12 08:13:06
0,0,08-12 08:13:07
0,0,08-12 08:13:08
0,0,08-12 08:13:09
0,0,08-12 08:13:10
0,0,08-12 08:13:11
0,0,08-12 08:13:12
95,95,08-12 08:13:13
0,0,08-12 08:13:14
0,0,08-12 08:13:15
0,0,08-12 08:13:16
0,0,08-12 08:13:17
0,0,08-12 08:13:18
0,0,08-12 08:13:19
0,0,08-12 08:13:20
0,0,08-12 08:13:21
0,0,08-12 08:13:22
95,95,08-12 08:13:23
0,0,08-12 08:13:24
0,0,08-12 08:13:25
0,0,08-12 08:13:26
0,0,08-12 08:13:27
84,84,08-12 08:13:28
0,0,08-12 08:13:29
268897,0,08-12 08:13:30
1364755,0,08-12 08:13:31
1372659,0,08-12 08:13:32
1291803,95,08-12 08:13:33
1417784,0,08-12 08:13:34
1406992,0,08-12 08:13:35
1410385,0,08-12 08:13:36
1409918,0,08-12 08:13:37
1409541,0,08-12 08:13:38
1406627,0,08-12 08:13:39
1405645,0,08-12 08:13:40
1412404,0,08-12 08:13:41
1409858,0,08-12 08:13:42
1398177,95,08-12 08:13:43
1368411,0,08-12 08:13:44
1395397,0,08-12 08:13:45
1395560,0,08-12 08:13:46
1394772,0,08-12 08:13:47
1399009,0,08-12 08:13:48
1385807,0,08-12 08:13:49
1402536,0,08-12 08:13:50
1398000,0,08-12 08:13:51
1377460,0,08-12 08:13:52
1363212,95,08-12 08:13:53
1313417,1434,08-12 08:13:54
1376548,0,08-12 08:13:55
959516,255,08-12 08:13:56
1396416,0,08-12 08:13:57
1378275,0,08-12 08:13:58
1383372,0,08-12 08:13:59
1413373,0,08-12 08:14:00
1407130,0,08-12 08:14:01
1365246,749,08-12 08:14:02
1357271,255,08-12 08:14:03
1396448,255,08-12 08:14:04
1359758,0,08-12 08:14:05
1354946,0,08-12 08:14:06
1344049,42,08-12 08:14:07
1384608,0,08-12 08:14:08
1336490,0,08-12 08:14:09
1327200,510,08-12 08:14:10
1351283,42,08-12 08:14:11
1367794,0,08-12 08:14:12
1369205,0,08-12 08:14:13
1359215,0,08-12 08:14:14
1376786,0,08-12 08:14:15
1351194,1530,08-12 08:14:16
1244390,255,08-12 08:14:17
956945,255,08-12 08:14:18
1384150,0,08-12 08:14:19
1403392,0,08-12 08:14:20
1396203,0,08-12 08:14:21
1306852,0,08-12 08:14:22
1406336,0,08-12 08:14:23
1410550,0,08-12 08:14:24
1407796,0,08-12 08:14:25
1400309,0,08-12 08:14:26
1402237,0,08-12 08:14:27
1342863,95,08-12 08:14:28
1409303,0,08-12 08:14:29
1405916,0,08-12 08:14:30
1406495,0,08-12 08:14:31
1357392,0,08-12 08:14:32
1356092,0,08-12 08:14:33
1394463,0,08-12 08:14:34
1393106,0,08-12 08:14:35
1403943,0,08-12 08:14:36
1391974,0,08-12 08:14:37
1402010,95,08-12 08:14:38
1395204,0,08-12 08:14:39
1395006,0,08-12 08:14:40
1395250,0,08-12 08:14:41
1343084,0,08-12 08:14:42
1362912,733,08-12 08:14:43
955259,0,08-12 08:14:44
1407302,0,08-12 08:14:45
1389834,0,08-12 08:14:46
1374963,0,08-12 08:14:47
1375636,0,08-12 08:14:48
1413608,0,08-12 08:14:49
1369506,749,08-12 08:14:50
1374102,0,08-12 08:14:51
1351877,807,08-12 08:14:52
1397759,0,08-12 08:14:53
1409547,255,08-12 08:14:54
1378356,297,08-12 08:14:55
1365255,255,08-12 08:14:56
1373479,0,08-12 08:14:57
1341598,0,08-12 08:14:58
1312206,0,08-12 08:14:59
1379893,0,08-12 08:15:00
1371686,0,08-12 08:15:01
1376351,0,08-12 08:15:02
1384326,0,08-12 08:15:03
1367241,1530,08-12 08:15:04
1299982,255,08-12 08:15:05
867149,0,08-12 08:15:06
1412329,0,08-12 08:15:07
1406982,0,08-12 08:15:08
1400658,0,08-12 08:15:09
1291817,0,08-12 08:15:10
1360379,0,08-12 08:15:11
1411719,0,08-12 08:15:12
1410861,0,08-12 08:15:13
1411540,0,08-12 08:15:14
1400836,95,08-12 08:15:15
1405243,0,08-12 08:15:16
1412133,0,08-12 08:15:17
1404651,0,08-12 08:15:18
1411242,0,08-12 08:15:19
1415266,0,08-12 08:15:20
1412748,0,08-12 08:15:21
1420051,0,08-12 08:15:22
1412671,0,08-12 08:15:23
1412117,42,08-12 08:15:24
1401948,95,08-12 08:15:25
1399604,0,08-12 08:15:26
1405407,0,08-12 08:15:27
1396632,0,08-12 08:15:28
1402367,0,08-12 08:15:29
1392353,0,08-12 08:15:30
1361313,1434,08-12 08:15:31
1124330,0,08-12 08:15:32
1224974,0,08-12 08:15:33
1371963,0,08-12 08:15:34
1404231,0,08-12 08:15:35
1418002,0,08-12 08:15:36
1424682,0,08-12 08:15:37
1414249,0,08-12 08:15:38
1377631,0,08-12 08:15:39
1360432,0,08-12 08:15:40
1404681,350,08-12 08:15:41
1403269,0,08-12 08:15:42
1368461,0,08-12 08:15:43
1359500,0,08-12 08:15:44
1375248,0,08-12 08:15:45
1352228,42,08-12 08:15:46
1297285,502,08-12 08:15:47
1378424,0,08-12 08:15:48
1365766,0,08-12 08:15:49
1334658,0,08-12 08:15:50
1352597,0,08-12 08:15:51
1356932,255,08-12 08:15:52
1305506,1275,08-12 08:15:53
