"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain29-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","08 Dec 2017 00:38:16 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,08-12 00:38:16
0,0,08-12 00:38:17
0,0,08-12 00:38:18
0,0,08-12 00:38:19
95,95,08-12 00:38:20
0,0,08-12 00:38:21
0,0,08-12 00:38:22
0,0,08-12 00:38:23
0,0,08-12 00:38:24
42,42,08-12 00:38:25
0,0,08-12 00:38:26
0,0,08-12 00:38:27
0,0,08-12 00:38:28
0,0,08-12 00:38:29
95,95,08-12 00:38:30
0,0,08-12 00:38:31
0,0,08-12 00:38:32
0,0,08-12 00:38:33
0,0,08-12 00:38:34
0,0,08-12 00:38:35
0,0,08-12 00:38:36
0,0,08-12 00:38:37
0,0,08-12 00:38:38
270403,95,08-12 00:38:39
1366707,0,08-12 00:38:40
1384491,0,08-12 00:38:41
1285652,0,08-12 00:38:42
1406463,0,08-12 00:38:43
1403554,0,08-12 00:38:44
1394445,42,08-12 00:38:45
1370439,0,08-12 00:38:46
1383589,0,08-12 00:38:47
1384276,0,08-12 00:38:48
1391166,95,08-12 00:38:49
1399904,0,08-12 00:38:50
1401748,0,08-12 00:38:51
1405645,0,08-12 00:38:52
1385081,0,08-12 00:38:53
1371588,0,08-12 00:38:54
1391286,42,08-12 00:38:55
1408672,0,08-12 00:38:56
1400583,0,08-12 00:38:57
1375691,0,08-12 00:38:58
1402824,95,08-12 00:38:59
1415748,0,08-12 00:39:00
1401133,0,08-12 00:39:01
1403822,0,08-12 00:39:02
1357263,1442,08-12 00:39:03
1387836,0,08-12 00:39:04
964402,255,08-12 00:39:05
1405839,0,08-12 00:39:06
1368888,0,08-12 00:39:07
1390935,0,08-12 00:39:08
1417739,0,08-12 00:39:09
1405835,0,08-12 00:39:10
1376061,749,08-12 00:39:11
1368519,255,08-12 00:39:12
1397671,510,08-12 00:39:13
1404343,510,08-12 00:39:14
1394739,0,08-12 00:39:15
1376913,297,08-12 00:39:16
1393186,255,08-12 00:39:17
1362114,552,08-12 00:39:18
1338714,0,08-12 00:39:19
1397275,0,08-12 00:39:20
1384610,0,08-12 00:39:21
1383092,0,08-12 00:39:22
1379120,0,08-12 00:39:23
1342301,510,08-12 00:39:24
1311688,1275,08-12 00:39:25
1275978,0,08-12 00:39:26
1025325,255,08-12 00:39:27
1389816,0,08-12 00:39:28
1396152,0,08-12 00:39:29
1331622,0,08-12 00:39:30
1353106,0,08-12 00:39:31
1407551,0,08-12 00:39:32
1410289,0,08-12 00:39:33
1408534,0,08-12 00:39:34
1410449,0,08-12 00:39:35
1408606,95,08-12 00:39:36
1405764,0,08-12 00:39:37
1383327,0,08-12 00:39:38
1365390,0,08-12 00:39:39
1399161,0,08-12 00:39:40
1336252,0,08-12 00:39:41
1384513,42,08-12 00:39:42
1362974,0,08-12 00:39:43
1394370,0,08-12 00:39:44
1396332,0,08-12 00:39:45
1398548,137,08-12 00:39:46
1384604,0,08-12 00:39:47
1397083,0,08-12 00:39:48
1377399,0,08-12 00:39:49
1379758,0,08-12 00:39:50
1331930,1434,08-12 00:39:51
1387462,0,08-12 00:39:52
962328,255,08-12 00:39:53
1388766,0,08-12 00:39:54
1387729,0,08-12 00:39:55
1389192,0,08-12 00:39:56
1411116,0,08-12 00:39:57
1408132,0,08-12 00:39:58
1372655,749,08-12 00:39:59
1354138,765,08-12 00:40:00
1373279,0,08-12 00:40:01
1365446,0,08-12 00:40:02
1387462,765,08-12 00:40:03
1373067,255,08-12 00:40:04
1359002,297,08-12 00:40:05
1372454,0,08-12 00:40:06
1340624,0,08-12 00:40:07
1297069,255,08-12 00:40:08
1377799,0,08-12 00:40:09
1382869,0,08-12 00:40:10
1383157,0,08-12 00:40:11
1381542,0,08-12 00:40:12
1351618,239,08-12 00:40:13
1248132,1275,08-12 00:40:14
926858,255,08-12 00:40:15
1401491,0,08-12 00:40:16
1398725,42,08-12 00:40:17
1400371,0,08-12 00:40:18
1304919,0,08-12 00:40:19
1408227,0,08-12 00:40:20
1374617,0,08-12 00:40:21
1407324,0,08-12 00:40:22
1410330,0,08-12 00:40:23
1409990,95,08-12 00:40:24
1398011,0,08-12 00:40:25
1389363,0,08-12 00:40:26
1411258,0,08-12 00:40:27
1409501,0,08-12 00:40:28
1409807,0,08-12 00:40:29
1407296,42,08-12 00:40:30
1403624,0,08-12 00:40:31
1410990,0,08-12 00:40:32
1405579,0,08-12 00:40:33
1409299,95,08-12 00:40:34
1388543,0,08-12 00:40:35
1387857,0,08-12 00:40:36
1404759,0,08-12 00:40:37
1403625,0,08-12 00:40:38
1354606,0,08-12 00:40:39
1389427,1434,08-12 00:40:40
956014,255,08-12 00:40:41
1405916,0,08-12 00:40:42
1397484,0,08-12 00:40:43
1395177,0,08-12 00:40:44
1410015,0,08-12 00:40:45
1418863,0,08-12 00:40:46
1399919,239,08-12 00:40:47
1384665,42,08-12 00:40:48
1368368,510,08-12 00:40:49
1405535,0,08-12 00:40:50
1380995,1020,08-12 00:40:51
1379641,297,08-12 00:40:52
1382793,510,08-12 00:40:53
1370923,0,08-12 00:40:54
1359608,510,08-12 00:40:55
1285178,255,08-12 00:40:56
1391917,0,08-12 00:40:57
1349136,0,08-12 00:40:58
1379362,0,08-12 00:40:59
1373805,0,08-12 00:41:00
1304191,255,08-12 00:41:01
1282324,1275,08-12 00:41:02
958128,255,08-12 00:41:03
1360838,0,08-12 00:41:04
1376639,0,08-12 00:41:05
1390066,0,08-12 00:41:06
1294670,0,08-12 00:41:07
1415287,0,08-12 00:41:08
1403197,0,08-12 00:41:09
1407260,0,08-12 00:41:10
1403549,0,08-12 00:41:11
1409065,95,08-12 00:41:12
1409990,0,08-12 00:41:13
1381910,0,08-12 00:41:14
1377077,0,08-12 00:41:15
1400364,0,08-12 00:41:16
1396467,0,08-12 00:41:17
1415334,42,08-12 00:41:18
1396310,42,08-12 00:41:19
1378385,0,08-12 00:41:20
1396363,0,08-12 00:41:21
1404424,95,08-12 00:41:22
1398371,0,08-12 00:41:23
1396812,0,08-12 00:41:24
1408368,0,08-12 00:41:25
1391284,0,08-12 00:41:26
