"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain19-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:42:33 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:42:33
0,0,19-07 07:42:34
0,0,19-07 07:42:35
0,0,19-07 07:42:36
0,0,19-07 07:42:37
0,0,19-07 07:42:38
0,0,19-07 07:42:39
0,0,19-07 07:42:40
0,0,19-07 07:42:41
0,0,19-07 07:42:42
0,0,19-07 07:42:43
0,0,19-07 07:42:44
0,0,19-07 07:42:45
0,0,19-07 07:42:46
0,0,19-07 07:42:47
0,0,19-07 07:42:48
0,0,19-07 07:42:49
230984,0,19-07 07:42:50
798071,0,19-07 07:42:51
1208666,0,19-07 07:42:52
1149009,0,19-07 07:42:53
1042726,0,19-07 07:42:54
1155071,0,19-07 07:42:55
1136796,0,19-07 07:42:56
1197036,0,19-07 07:42:57
1210058,0,19-07 07:42:58
1205080,0,19-07 07:42:59
1190508,0,19-07 07:43:00
1169896,0,19-07 07:43:01
1209300,0,19-07 07:43:02
1194932,0,19-07 07:43:03
1203548,0,19-07 07:43:04
1190323,0,19-07 07:43:05
1185953,0,19-07 07:43:06
1214620,0,19-07 07:43:07
1151445,0,19-07 07:43:08
1257373,0,19-07 07:43:09
1192276,0,19-07 07:43:10
1170390,0,19-07 07:43:11
1233047,0,19-07 07:43:12
1248708,0,19-07 07:43:13
1183357,0,19-07 07:43:14
1092942,0,19-07 07:43:15
1022332,2136,19-07 07:43:16
1172096,0,19-07 07:43:17
810791,712,19-07 07:43:18
1203619,0,19-07 07:43:19
1235112,0,19-07 07:43:20
1180717,0,19-07 07:43:21
1218938,0,19-07 07:43:22
1197124,0,19-07 07:43:23
1166351,1068,19-07 07:43:24
1253266,0,19-07 07:43:25
1147873,1068,19-07 07:43:26
1148136,712,19-07 07:43:27
1202748,0,19-07 07:43:28
1257810,356,19-07 07:43:29
1214654,0,19-07 07:43:30
1208386,0,19-07 07:43:31
1118042,712,19-07 07:43:32
1032251,712,19-07 07:43:33
1238608,356,19-07 07:43:34
1243745,0,19-07 07:43:35
1217185,0,19-07 07:43:36
1276364,0,19-07 07:43:37
1252269,0,19-07 07:43:38
803882,356,19-07 07:43:39
735438,1068,19-07 07:43:40
522699,712,19-07 07:43:41
993887,0,19-07 07:43:42
1220905,0,19-07 07:43:43
1192357,0,19-07 07:43:44
1167173,0,19-07 07:43:45
1072183,0,19-07 07:43:46
1190794,0,19-07 07:43:47
1216668,0,19-07 07:43:48
1237690,0,19-07 07:43:49
1253008,0,19-07 07:43:50
