"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain11-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:42:33 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:42:33
0,0,19-07 07:42:34
0,0,19-07 07:42:35
0,0,19-07 07:42:36
0,0,19-07 07:42:37
0,0,19-07 07:42:38
0,0,19-07 07:42:39
0,0,19-07 07:42:40
0,0,19-07 07:42:41
0,0,19-07 07:42:42
0,0,19-07 07:42:43
0,0,19-07 07:42:44
392266,0,19-07 07:42:45
1173456,0,19-07 07:42:46
1190708,0,19-07 07:42:47
1090649,0,19-07 07:42:48
1135314,0,19-07 07:42:49
1128134,0,19-07 07:42:50
1087328,0,19-07 07:42:51
1148266,0,19-07 07:42:52
1169612,0,19-07 07:42:53
1181748,0,19-07 07:42:54
1190400,0,19-07 07:42:55
1142396,0,19-07 07:42:56
1159932,0,19-07 07:42:57
1155688,0,19-07 07:42:58
1103176,0,19-07 07:42:59
1142164,0,19-07 07:43:00
1128227,0,19-07 07:43:01
1132790,0,19-07 07:43:02
1182828,0,19-07 07:43:03
1212813,0,19-07 07:43:04
1157960,0,19-07 07:43:05
1123858,0,19-07 07:43:06
1248407,0,19-07 07:43:07
1185708,0,19-07 07:43:08
1177409,0,19-07 07:43:09
1110966,0,19-07 07:43:10
987120,2136,19-07 07:43:11
1139072,0,19-07 07:43:12
775619,712,19-07 07:43:13
1208243,0,19-07 07:43:14
1209136,0,19-07 07:43:15
1187869,0,19-07 07:43:16
1160278,0,19-07 07:43:17
1171820,0,19-07 07:43:18
1143247,1068,19-07 07:43:19
1242862,0,19-07 07:43:20
1129444,1424,19-07 07:43:21
965693,356,19-07 07:43:22
1205823,0,19-07 07:43:23
1129856,712,19-07 07:43:24
1231593,356,19-07 07:43:25
1153042,356,19-07 07:43:26
1187145,0,19-07 07:43:27
1080494,712,19-07 07:43:28
937423,356,19-07 07:43:29
1197529,0,19-07 07:43:30
1189553,0,19-07 07:43:31
1252709,0,19-07 07:43:32
1264120,0,19-07 07:43:33
1133571,1780,19-07 07:43:34
752372,356,19-07 07:43:35
758827,356,19-07 07:43:36
637306,356,19-07 07:43:37
1221573,0,19-07 07:43:38
1173648,0,19-07 07:43:39
1185531,0,19-07 07:43:40
976806,0,19-07 07:43:41
1085667,0,19-07 07:43:42
1206436,0,19-07 07:43:43
1186696,0,19-07 07:43:44
1171198,0,19-07 07:43:45
1155480,0,19-07 07:43:46
1242668,0,19-07 07:43:47
