"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain14-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:42:32 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:42:32
0,0,19-07 07:42:33
0,0,19-07 07:42:35
0,0,19-07 07:42:35
0,0,19-07 07:42:36
0,0,19-07 07:42:37
0,0,19-07 07:42:38
0,0,19-07 07:42:40
0,0,19-07 07:42:40
0,0,19-07 07:42:41
0,0,19-07 07:42:42
0,0,19-07 07:42:43
0,0,19-07 07:42:45
0,0,19-07 07:42:45
0,0,19-07 07:42:46
340827,0,19-07 07:42:47
1127053,0,19-07 07:42:48
1160850,0,19-07 07:42:50
1128637,0,19-07 07:42:50
996165,0,19-07 07:42:51
1070672,0,19-07 07:42:52
1144032,0,19-07 07:42:53
1144740,0,19-07 07:42:55
1090630,0,19-07 07:42:55
1160488,0,19-07 07:42:56
1180288,0,19-07 07:42:57
1184536,0,19-07 07:42:58
1129520,0,19-07 07:43:00
1123592,0,19-07 07:43:00
1148508,0,19-07 07:43:01
1218339,0,19-07 07:43:02
1184148,0,19-07 07:43:03
1100434,0,19-07 07:43:05
1092267,0,19-07 07:43:05
1135461,0,19-07 07:43:06
1121961,0,19-07 07:43:07
1255700,0,19-07 07:43:08
1151358,0,19-07 07:43:10
1140267,0,19-07 07:43:10
1185268,0,19-07 07:43:11
1150226,0,19-07 07:43:12
1080230,0,19-07 07:43:13
1079937,2136,19-07 07:43:15
1010674,356,19-07 07:43:15
724083,356,19-07 07:43:16
1164811,0,19-07 07:43:17
1100400,0,19-07 07:43:18
17352,0,19-07 07:43:20
0,0,19-07 07:43:20
0,0,19-07 07:43:21
0,0,19-07 07:43:22
0,0,19-07 07:43:23
152071,356,19-07 07:43:25
1075226,1068,19-07 07:43:25
1194570,0,19-07 07:43:26
1037787,1068,19-07 07:43:27
1192833,356,19-07 07:43:28
1128564,356,19-07 07:43:30
1172781,0,19-07 07:43:30
1023901,1068,19-07 07:43:31
1050513,712,19-07 07:43:32
1197995,0,19-07 07:43:33
1253289,0,19-07 07:43:35
1160093,0,19-07 07:43:35
1171716,0,19-07 07:43:36
1181137,0,19-07 07:43:37
753763,356,19-07 07:43:38
678631,1780,19-07 07:43:40
550719,356,19-07 07:43:40
704207,0,19-07 07:43:41
1217075,0,19-07 07:43:42
1148299,0,19-07 07:43:43
1177385,0,19-07 07:43:45
984118,0,19-07 07:43:45
1178683,0,19-07 07:43:46
1237044,0,19-07 07:43:47
