"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain2-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:42:33 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:42:33
0,0,19-07 07:42:34
0,0,19-07 07:42:35
0,0,19-07 07:42:36
0,0,19-07 07:42:37
0,0,19-07 07:42:38
0,0,19-07 07:42:39
0,0,19-07 07:42:40
0,0,19-07 07:42:41
0,0,19-07 07:42:42
151379,0,19-07 07:42:43
330297,0,19-07 07:42:44
1128362,0,19-07 07:42:45
1153542,0,19-07 07:42:46
997505,0,19-07 07:42:47
1046569,0,19-07 07:42:48
1099824,0,19-07 07:42:49
1106268,0,19-07 07:42:50
1056698,0,19-07 07:42:51
1098580,0,19-07 07:42:52
1083040,0,19-07 07:42:53
1091628,0,19-07 07:42:54
1084396,0,19-07 07:42:55
1059680,0,19-07 07:42:56
1087612,0,19-07 07:42:57
1109208,0,19-07 07:42:58
1061009,0,19-07 07:42:59
1088538,0,19-07 07:43:00
1003681,0,19-07 07:43:01
1159252,0,19-07 07:43:02
1127601,0,19-07 07:43:03
1146557,0,19-07 07:43:04
1189208,0,19-07 07:43:05
1158614,0,19-07 07:43:06
1170583,0,19-07 07:43:07
1121668,0,19-07 07:43:08
1131869,0,19-07 07:43:09
974511,0,19-07 07:43:10
778767,1068,19-07 07:43:11
1068059,356,19-07 07:43:12
722576,0,19-07 07:43:13
1043452,356,19-07 07:43:14
1158767,0,19-07 07:43:15
1084517,0,19-07 07:43:16
1132598,0,19-07 07:43:17
1066760,0,19-07 07:43:18
1038380,0,19-07 07:43:19
957723,1068,19-07 07:43:20
1158766,0,19-07 07:43:21
1100498,1424,19-07 07:43:22
1018059,356,19-07 07:43:23
1204038,0,19-07 07:43:24
1001576,712,19-07 07:43:25
1168580,356,19-07 07:43:26
1126056,356,19-07 07:43:27
1184048,0,19-07 07:43:28
997860,712,19-07 07:43:29
806405,356,19-07 07:43:30
1087945,356,19-07 07:43:31
1226145,0,19-07 07:43:32
1232348,0,19-07 07:43:33
1237133,0,19-07 07:43:34
1196497,0,19-07 07:43:35
724050,356,19-07 07:43:36
411233,1780,19-07 07:43:37
449812,356,19-07 07:43:38
533479,356,19-07 07:43:39
407478,356,19-07 07:43:40
1002902,0,19-07 07:43:41
1133385,0,19-07 07:43:42
961774,0,19-07 07:43:43
