"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain9-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:42:33 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:42:33
0,0,19-07 07:42:34
0,0,19-07 07:42:35
0,0,19-07 07:42:36
0,0,19-07 07:42:37
0,0,19-07 07:42:38
0,0,19-07 07:42:39
0,0,19-07 07:42:40
0,0,19-07 07:42:41
0,0,19-07 07:42:42
0,0,19-07 07:42:43
0,0,19-07 07:42:44
0,0,19-07 07:42:45
0,0,19-07 07:42:46
0,0,19-07 07:42:47
427366,0,19-07 07:42:48
1189397,0,19-07 07:42:49
1008992,0,19-07 07:42:50
1093205,0,19-07 07:42:51
953031,0,19-07 07:42:52
1014840,0,19-07 07:42:53
1131392,0,19-07 07:42:54
1114708,0,19-07 07:42:55
1046706,0,19-07 07:42:56
1120252,0,19-07 07:42:57
1077988,0,19-07 07:42:58
1122840,0,19-07 07:42:59
1101676,0,19-07 07:43:00
1084492,0,19-07 07:43:01
1116460,0,19-07 07:43:02
1097728,0,19-07 07:43:03
1092541,0,19-07 07:43:04
1107599,0,19-07 07:43:05
1063347,0,19-07 07:43:06
1193092,0,19-07 07:43:07
1101678,0,19-07 07:43:08
1127881,0,19-07 07:43:09
1136846,0,19-07 07:43:10
1108063,0,19-07 07:43:11
1146088,0,19-07 07:43:12
1096884,0,19-07 07:43:13
1117726,0,19-07 07:43:14
965655,0,19-07 07:43:15
774964,2136,19-07 07:43:16
1015903,356,19-07 07:43:17
674091,0,19-07 07:43:18
1101667,356,19-07 07:43:19
1125407,0,19-07 07:43:20
1103133,0,19-07 07:43:21
1114438,0,19-07 07:43:22
1088776,0,19-07 07:43:23
1110796,0,19-07 07:43:24
1041655,1068,19-07 07:43:25
1182610,0,19-07 07:43:26
1086557,712,19-07 07:43:27
1084555,1068,19-07 07:43:28
1117753,712,19-07 07:43:29
1154495,0,19-07 07:43:30
1112677,356,19-07 07:43:31
1079146,356,19-07 07:43:32
1233228,0,19-07 07:43:33
1034111,712,19-07 07:43:34
880027,356,19-07 07:43:35
1134420,0,19-07 07:43:36
1206421,0,19-07 07:43:37
1237101,0,19-07 07:43:38
1240440,0,19-07 07:43:39
1202017,0,19-07 07:43:40
394628,1780,19-07 07:43:41
377233,712,19-07 07:43:42
458448,356,19-07 07:43:43
432821,356,19-07 07:43:44
440130,356,19-07 07:43:45
1047177,0,19-07 07:43:46
