"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain0-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:42:33 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:42:33
0,0,19-07 07:42:34
0,0,19-07 07:42:35
0,0,19-07 07:42:36
0,0,19-07 07:42:37
0,0,19-07 07:42:38
0,0,19-07 07:42:39
0,0,19-07 07:42:40
0,0,19-07 07:42:41
0,0,19-07 07:42:42
0,0,19-07 07:42:43
0,0,19-07 07:42:44
0,0,19-07 07:42:45
0,0,19-07 07:42:46
0,0,19-07 07:42:47
326996,0,19-07 07:42:48
687542,0,19-07 07:42:49
1129248,0,19-07 07:42:50
1184231,0,19-07 07:42:51
1060361,0,19-07 07:42:52
1110412,0,19-07 07:42:53
1218196,0,19-07 07:42:54
1207136,0,19-07 07:42:55
1175258,0,19-07 07:42:56
1212340,0,19-07 07:42:57
1212288,0,19-07 07:42:58
1207616,0,19-07 07:42:59
1194128,0,19-07 07:43:00
1184104,0,19-07 07:43:01
1228168,0,19-07 07:43:02
1229583,0,19-07 07:43:03
1208187,0,19-07 07:43:04
1217630,0,19-07 07:43:05
1193517,0,19-07 07:43:06
1225649,0,19-07 07:43:07
1176612,0,19-07 07:43:08
1225182,0,19-07 07:43:09
1198619,0,19-07 07:43:10
1186228,0,19-07 07:43:11
1182633,0,19-07 07:43:12
1111416,0,19-07 07:43:13
1050591,2136,19-07 07:43:14
1147828,0,19-07 07:43:15
756026,712,19-07 07:43:16
1251727,0,19-07 07:43:17
1189792,0,19-07 07:43:18
1235561,0,19-07 07:43:19
1126446,0,19-07 07:43:20
1164800,0,19-07 07:43:21
1236607,1068,19-07 07:43:22
1265013,0,19-07 07:43:23
1195167,1424,19-07 07:43:24
1102397,356,19-07 07:43:25
1156653,712,19-07 07:43:26
1265802,356,19-07 07:43:27
1221370,356,19-07 07:43:28
1243652,0,19-07 07:43:29
1134797,356,19-07 07:43:30
1032271,712,19-07 07:43:31
1251333,0,19-07 07:43:32
1264185,0,19-07 07:43:33
1272237,0,19-07 07:43:34
1268564,0,19-07 07:43:35
1211477,0,19-07 07:43:36
726104,356,19-07 07:43:37
654213,1780,19-07 07:43:38
563140,0,19-07 07:43:39
973687,0,19-07 07:43:40
1162497,0,19-07 07:43:41
1149743,0,19-07 07:43:42
