"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain33-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:42:35 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:42:35
0,0,19-07 07:42:36
0,0,19-07 07:42:37
0,0,19-07 07:42:38
0,0,19-07 07:42:39
0,0,19-07 07:42:40
0,0,19-07 07:42:41
0,0,19-07 07:42:42
0,0,19-07 07:42:43
0,0,19-07 07:42:44
0,0,19-07 07:42:45
0,0,19-07 07:42:46
0,0,19-07 07:42:47
398540,0,19-07 07:42:48
1241827,0,19-07 07:42:49
1157044,0,19-07 07:42:50
1152471,0,19-07 07:42:51
1023889,0,19-07 07:42:52
1148184,0,19-07 07:42:53
1183596,0,19-07 07:42:54
1185316,0,19-07 07:42:55
1162358,0,19-07 07:42:56
1164400,0,19-07 07:42:57
1212128,0,19-07 07:42:58
1165556,0,19-07 07:42:59
1193400,0,19-07 07:43:00
1129672,0,19-07 07:43:01
1183188,0,19-07 07:43:02
1168321,0,19-07 07:43:03
1209107,0,19-07 07:43:04
1227635,0,19-07 07:43:05
1117160,0,19-07 07:43:06
1233379,0,19-07 07:43:07
1234340,0,19-07 07:43:08
1236906,0,19-07 07:43:09
1205719,0,19-07 07:43:10
1179780,0,19-07 07:43:11
1255948,0,19-07 07:43:12
1193879,0,19-07 07:43:13
1056510,356,19-07 07:43:14
1228152,356,19-07 07:43:15
758891,712,19-07 07:43:16
1249995,0,19-07 07:43:17
1194676,0,19-07 07:43:18
1170569,0,19-07 07:43:19
1162818,0,19-07 07:43:20
1148464,0,19-07 07:43:21
1220871,1068,19-07 07:43:22
1252874,0,19-07 07:43:23
1163113,1068,19-07 07:43:24
1200796,712,19-07 07:43:25
1173004,356,19-07 07:43:26
1262785,356,19-07 07:43:27
1228085,712,19-07 07:43:28
1256821,0,19-07 07:43:29
1181185,356,19-07 07:43:30
1060492,356,19-07 07:43:31
1256528,0,19-07 07:43:32
1258505,0,19-07 07:43:33
1246357,0,19-07 07:43:34
1242764,0,19-07 07:43:35
1214005,0,19-07 07:43:36
695421,1068,19-07 07:43:37
733992,712,19-07 07:43:38
524921,0,19-07 07:43:39
1091245,0,19-07 07:43:40
1174641,0,19-07 07:43:41
1173807,0,19-07 07:43:42
1114328,0,19-07 07:43:43
1104521,0,19-07 07:43:44
1208993,0,19-07 07:43:45
1184588,0,19-07 07:43:46
1236270,0,19-07 07:43:47
1247248,0,19-07 07:43:48
1248388,0,19-07 07:43:49
1259976,0,19-07 07:43:50
1203460,0,19-07 07:43:51
1250132,0,19-07 07:43:52
1258788,0,19-07 07:43:53
1244441,0,19-07 07:43:54
1176575,0,19-07 07:43:55
