"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain1-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:42:35 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:42:35
0,0,19-07 07:42:36
0,0,19-07 07:42:37
0,0,19-07 07:42:38
0,0,19-07 07:42:39
0,0,19-07 07:42:40
0,0,19-07 07:42:41
0,0,19-07 07:42:42
0,0,19-07 07:42:43
0,0,19-07 07:42:44
0,0,19-07 07:42:45
0,0,19-07 07:42:46
0,0,19-07 07:42:47
149454,0,19-07 07:42:48
446389,0,19-07 07:42:49
1168214,0,19-07 07:42:50
1179776,0,19-07 07:42:51
1046751,0,19-07 07:42:52
1049438,0,19-07 07:42:53
1079524,0,19-07 07:42:54
1156808,0,19-07 07:42:55
1145910,0,19-07 07:42:56
1148768,0,19-07 07:42:57
1132308,0,19-07 07:42:58
1170056,0,19-07 07:42:59
1152680,0,19-07 07:43:00
1101972,0,19-07 07:43:01
1161488,0,19-07 07:43:02
1210576,0,19-07 07:43:03
1189385,0,19-07 07:43:04
1211592,0,19-07 07:43:05
1172007,0,19-07 07:43:06
1216129,0,19-07 07:43:07
1220777,0,19-07 07:43:08
1185958,0,19-07 07:43:09
1195355,0,19-07 07:43:10
1159396,0,19-07 07:43:11
1223488,0,19-07 07:43:12
1172190,0,19-07 07:43:13
973707,0,19-07 07:43:14
1089682,2136,19-07 07:43:15
1019609,356,19-07 07:43:16
757790,0,19-07 07:43:17
1199619,0,19-07 07:43:18
1167849,0,19-07 07:43:19
1210618,0,19-07 07:43:20
1078616,0,19-07 07:43:21
1170748,0,19-07 07:43:22
1159479,1068,19-07 07:43:23
1220490,0,19-07 07:43:24
1165402,356,19-07 07:43:25
1107887,712,19-07 07:43:26
1157064,1424,19-07 07:43:27
1202470,356,19-07 07:43:28
1165631,0,19-07 07:43:29
1116829,356,19-07 07:43:30
1099226,0,19-07 07:43:31
1102310,712,19-07 07:43:32
1129024,356,19-07 07:43:33
1216464,0,19-07 07:43:34
1162213,0,19-07 07:43:35
1200525,0,19-07 07:43:36
1180892,0,19-07 07:43:37
1002611,0,19-07 07:43:38
613521,1068,19-07 07:43:39
730422,712,19-07 07:43:40
558119,0,19-07 07:43:41
1169553,0,19-07 07:43:42
1125117,0,19-07 07:43:43
