"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain25-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 17:50:09 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 17:50:09
0,0,27-07 17:50:10
0,0,27-07 17:50:11
0,0,27-07 17:50:12
0,0,27-07 17:50:13
0,0,27-07 17:50:14
95,95,27-07 17:50:15
0,0,27-07 17:50:16
0,0,27-07 17:50:17
0,0,27-07 17:50:18
0,0,27-07 17:50:19
0,0,27-07 17:50:20
0,0,27-07 17:50:21
0,0,27-07 17:50:22
0,0,27-07 17:50:23
0,0,27-07 17:50:24
0,0,27-07 17:50:25
95,95,27-07 17:50:26
0,0,27-07 17:50:27
0,0,27-07 17:50:28
0,0,27-07 17:50:29
0,0,27-07 17:50:30
1181455,30308,27-07 17:50:31
1369624,38172,27-07 17:50:32
1368606,37182,27-07 17:50:33
1345242,36180,27-07 17:50:34
1358454,38712,27-07 17:50:35
1324449,35117,27-07 17:50:36
1351446,36810,27-07 17:50:37
1354226,36060,27-07 17:50:38
1340276,38478,27-07 17:50:39
1366910,37254,27-07 17:50:40
1348732,35370,27-07 17:50:41
1369542,35796,27-07 17:50:42
1355816,33612,27-07 17:50:43
1348600,36192,27-07 17:50:44
1359720,37032,27-07 17:50:45
1334877,37961,27-07 17:50:46
1325104,33798,27-07 17:50:47
1395240,37656,27-07 17:50:48
1354226,35640,27-07 17:50:49
1352960,35640,27-07 17:50:50
1347466,37236,27-07 17:50:51
1339814,34596,27-07 17:50:52
1361416,35772,27-07 17:50:53
1331820,35310,27-07 17:50:54
1361416,35586,27-07 17:50:55
1341241,36023,27-07 17:50:56
1385518,37128,27-07 17:50:57
1334782,34992,27-07 17:50:58
1376632,36414,27-07 17:50:59
1347714,35772,27-07 17:51:00
1358206,36642,27-07 17:51:01
1327592,35574,27-07 17:51:02
1334716,35124,27-07 17:51:03
1392278,37194,27-07 17:51:04
1340276,35676,27-07 17:51:05
1351789,35945,27-07 17:51:06
1365892,37128,27-07 17:51:07
1348732,35730,27-07 17:51:08
1352646,36588,27-07 17:51:09
1349998,35988,27-07 17:51:10
1351984,35484,27-07 17:51:11
1351446,36246,27-07 17:51:12
1358454,37302,27-07 17:51:13
1351694,36282,27-07 17:51:14
1354321,35615,27-07 17:51:15
1351406,34254,27-07 17:51:16
1308984,34794,27-07 17:51:17
1393974,37290,27-07 17:51:18
1357436,35520,27-07 17:51:19
1344256,36432,27-07 17:51:20
1360150,36246,27-07 17:51:21
1359720,37488,27-07 17:51:22
1352300,33606,27-07 17:51:23
1355922,36126,27-07 17:51:24
1354057,34019,27-07 17:51:25
1339010,36036,27-07 17:51:26
