"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain42-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 17:50:04 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 17:50:04
0,0,27-07 17:50:05
0,0,27-07 17:50:06
0,0,27-07 17:50:07
0,0,27-07 17:50:08
0,0,27-07 17:50:09
95,95,27-07 17:50:10
0,0,27-07 17:50:11
0,0,27-07 17:50:12
0,0,27-07 17:50:13
0,0,27-07 17:50:14
42,42,27-07 17:50:15
0,0,27-07 17:50:16
0,0,27-07 17:50:17
0,0,27-07 17:50:18
0,0,27-07 17:50:19
95,95,27-07 17:50:20
0,0,27-07 17:50:21
0,0,27-07 17:50:22
0,0,27-07 17:50:23
0,0,27-07 17:50:24
0,0,27-07 17:50:25
0,0,27-07 17:50:26
0,0,27-07 17:50:27
0,0,27-07 17:50:28
95,95,27-07 17:50:29
0,0,27-07 17:50:30
498281,13034,27-07 17:50:31
1323116,34716,27-07 17:50:32
1366778,34938,27-07 17:50:33
1343238,36642,27-07 17:50:34
1361350,35676,27-07 17:50:35
1375168,34530,27-07 17:50:36
1324300,31806,27-07 17:50:37
1351232,33102,27-07 17:50:38
1367303,32999,27-07 17:50:39
1332524,33936,27-07 17:50:40
1381274,33456,27-07 17:50:41
1356916,35682,27-07 17:50:42
1320204,32388,27-07 17:50:43
1402298,36180,27-07 17:50:44
1319004,34266,27-07 17:50:45
1366910,36168,27-07 17:50:46
1340276,35010,27-07 17:50:47
1374100,36810,27-07 17:50:48
1326537,34361,27-07 17:50:49
1383508,34542,27-07 17:50:50
1364246,33012,27-07 17:50:51
1306386,33210,27-07 17:50:52
1381026,32286,27-07 17:50:53
1345638,35322,27-07 17:50:54
1372702,36192,27-07 17:50:55
1363948,35400,27-07 17:50:56
1327328,33528,27-07 17:50:57
1365644,35442,27-07 17:50:58
1339105,36935,27-07 17:50:59
1354226,35898,27-07 17:51:00
1351694,34806,27-07 17:51:01
1361532,36708,27-07 17:51:02
1315860,34158,27-07 17:51:03
1369806,35388,27-07 17:51:04
1368408,32934,27-07 17:51:05
1319136,35796,27-07 17:51:06
1382556,36636,27-07 17:51:07
1324564,34992,27-07 17:51:08
1384281,36113,27-07 17:51:09
1321668,35070,27-07 17:51:10
1392642,36192,27-07 17:51:11
1341584,36102,27-07 17:51:12
1362682,37260,27-07 17:51:13
1343172,35886,27-07 17:51:14
1354226,36972,27-07 17:51:15
1316538,33036,27-07 17:51:16
1376632,36864,27-07 17:51:17
1355922,36480,27-07 17:51:18
1357283,39785,27-07 17:51:19
1343238,36150,27-07 17:51:20
1387432,33714,27-07 17:51:21
1330422,34092,27-07 17:51:22
1341724,35928,27-07 17:51:23
1352712,36774,27-07 17:51:24
1340210,34452,27-07 17:51:25
1386652,35388,27-07 17:51:26
1316108,33606,27-07 17:51:27
1352960,36048,27-07 17:51:28
1369872,35574,27-07 17:51:29
1339645,33029,27-07 17:51:30
1391012,36642,27-07 17:51:31
1309282,31452,27-07 17:51:32
1354160,35202,27-07 17:51:33
