"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain19-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 06:30:45 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 06:30:45
0,0,27-07 06:30:46
0,0,27-07 06:30:47
0,0,27-07 06:30:48
0,0,27-07 06:30:49
42,42,27-07 06:30:50
0,0,27-07 06:30:51
0,0,27-07 06:30:52
0,0,27-07 06:30:53
0,0,27-07 06:30:54
277368,5791,27-07 06:30:55
1344108,28314,27-07 06:30:56
1341080,30360,27-07 06:30:57
1341080,30360,27-07 06:30:58
1341080,30360,27-07 06:30:59
1341080,30360,27-07 06:31:00
1335156,30228,27-07 06:31:01
1344042,30426,27-07 06:31:02
1332194,30162,27-07 06:31:03
1353023,30719,27-07 06:31:04
1326270,30030,27-07 06:31:05
1355890,28974,27-07 06:31:06
1344042,30426,27-07 06:31:07
1320346,29172,27-07 06:31:08
1341080,30360,27-07 06:31:09
1358852,30492,27-07 06:31:10
1326270,29964,27-07 06:31:11
1355956,30936,27-07 06:31:12
1344042,30426,27-07 06:31:13
1341217,30497,27-07 06:31:14
1335156,29238,27-07 06:31:15
1344042,30426,27-07 06:31:16
1335156,28974,27-07 06:31:17
1352928,30030,27-07 06:31:18
1335156,30228,27-07 06:31:19
1335156,30228,27-07 06:31:20
1344042,30426,27-07 06:31:21
1320346,29898,27-07 06:31:22
1364776,30888,27-07 06:31:23
1335156,30228,27-07 06:31:24
1350061,30653,27-07 06:31:25
1341080,30294,27-07 06:31:26
1329232,29898,27-07 06:31:27
1349966,30558,27-07 06:31:28
1335156,30228,27-07 06:31:29
1347004,30492,27-07 06:31:30
1332194,30162,27-07 06:31:31
1338118,30294,27-07 06:31:32
1355890,30690,27-07 06:31:33
1326270,30030,27-07 06:31:34
1356027,30827,27-07 06:31:35
1332194,30162,27-07 06:31:36
1347004,30492,27-07 06:31:37
1341080,30360,27-07 06:31:38
1344042,30426,27-07 06:31:39
1341122,30402,27-07 06:31:40
1326270,30030,27-07 06:31:41
1355890,30690,27-07 06:31:42
1329232,30096,27-07 06:31:43
1349966,30558,27-07 06:31:44
1344137,30323,27-07 06:31:45
1344042,30030,27-07 06:31:46
1335156,30228,27-07 06:31:47
1344042,30426,27-07 06:31:48
1338118,30294,27-07 06:31:49
1335156,30228,27-07 06:31:50
1347004,30492,27-07 06:31:51
1347004,30492,27-07 06:31:52
1338118,28314,27-07 06:31:53
1335156,30228,27-07 06:31:54
1350061,30587,27-07 06:31:55
1317384,29898,27-07 06:31:56
1355890,28644,27-07 06:31:57
1329232,29898,27-07 06:31:58
1355890,30690,27-07 06:31:59
