"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain32-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 17:50:20 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 17:50:20
95,95,27-07 17:50:21
0,0,27-07 17:50:22
0,0,27-07 17:50:23
0,0,27-07 17:50:24
0,0,27-07 17:50:25
419495,13166,27-07 17:50:26
1355922,37554,27-07 17:50:27
1354226,36036,27-07 17:50:28
1346200,39744,27-07 17:50:29
1358454,36126,27-07 17:50:30
1344504,35862,27-07 17:50:31
1361193,32447,27-07 17:50:32
1354998,30108,27-07 17:50:33
1345770,36642,27-07 17:50:34
1352828,34476,27-07 17:50:35
1359588,36858,27-07 17:50:36
1347874,32034,27-07 17:50:37
1355790,34740,27-07 17:50:38
1352894,35160,27-07 17:50:39
1376236,34572,27-07 17:50:40
1340413,35735,27-07 17:50:41
1345242,31242,27-07 17:50:42
1351034,31494,27-07 17:50:43
1353764,31914,27-07 17:50:44
1352894,35982,27-07 17:50:45
1355922,34146,27-07 17:50:46
1349932,34488,27-07 17:50:47
1358818,34938,27-07 17:50:48
1347036,35784,27-07 17:50:49
1355922,35520,27-07 17:50:50
1354189,34715,27-07 17:50:51
1348732,35124,27-07 17:50:52
1355790,33048,27-07 17:50:53
1348732,36168,27-07 17:50:54
1352894,33870,27-07 17:50:55
1352960,35304,27-07 17:50:56
1349932,34386,27-07 17:50:57
1352300,32244,27-07 17:50:58
1357188,36678,27-07 17:50:59
1355922,35244,27-07 17:51:00
1355951,34769,27-07 17:51:01
1345770,35904,27-07 17:51:02
1364874,34320,27-07 17:51:03
1341046,38436,27-07 17:51:04
1357122,34056,27-07 17:51:05
1345812,35178,27-07 17:51:06
1360084,35436,27-07 17:51:07
1345440,33948,27-07 17:51:08
1355922,36192,27-07 17:51:09
1352894,33924,27-07 17:51:10
1354202,35730,27-07 17:51:11
1356017,35867,27-07 17:51:12
1349932,33792,27-07 17:51:13
1352960,38250,27-07 17:51:14
1351628,36030,27-07 17:51:15
1352828,34794,27-07 17:51:16
1354028,33132,27-07 17:51:17
1347648,34266,27-07 17:51:18
1356940,36258,27-07 17:51:19
1352762,33408,27-07 17:51:20
1352791,33156,27-07 17:51:21
1349932,35339,27-07 17:51:22
1354524,34716,27-07 17:51:23
1361350,35046,27-07 17:51:24
1345770,37776,27-07 17:51:25
1351694,37260,27-07 17:51:26
1358388,35256,27-07 17:51:27
1354292,37500,27-07 17:51:28
1348732,35706,27-07 17:51:29
