"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain39-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 17:50:31 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 17:50:31
1353002,36024,27-07 17:50:32
1352960,36180,27-07 17:50:33
1352960,36270,27-07 17:50:34
1352960,36696,27-07 17:50:35
1352960,35772,27-07 17:50:36
1358024,37396,27-07 17:50:37
1355492,36624,27-07 17:50:38
1352923,36353,27-07 17:50:39
1352960,37590,27-07 17:50:40
1352960,37116,27-07 17:50:41
1352960,38184,27-07 17:50:42
1352960,37290,27-07 17:50:43
1352960,36234,27-07 17:50:44
1352960,36510,27-07 17:50:45
1352960,36918,27-07 17:50:46
1352960,38160,27-07 17:50:47
1352960,38172,27-07 17:50:48
1353055,36395,27-07 17:50:49
1352960,37074,27-07 17:50:50
1352960,35706,27-07 17:50:51
1353002,36078,27-07 17:50:52
1352960,35772,27-07 17:50:53
1352894,35640,27-07 17:50:54
1352960,36366,27-07 17:50:55
1352960,36906,27-07 17:50:56
1352960,36366,27-07 17:50:57
1352960,39216,27-07 17:50:58
1352960,36168,27-07 17:50:59
1353055,36803,27-07 17:51:00
1352960,36192,27-07 17:51:01
1352960,35574,27-07 17:51:02
1352960,35772,27-07 17:51:03
1352960,36546,27-07 17:51:04
1352960,37032,27-07 17:51:05
1352960,36822,27-07 17:51:06
1352960,37116,27-07 17:51:07
1352960,36510,27-07 17:51:08
1352960,36456,27-07 17:51:09
1353055,35735,27-07 17:51:10
1352960,35586,27-07 17:51:11
1352960,35874,27-07 17:51:12
1352960,36036,27-07 17:51:13
1352960,36180,27-07 17:51:14
1352960,36366,27-07 17:51:15
1353002,36900,27-07 17:51:16
1352960,35508,27-07 17:51:17
1352960,36576,27-07 17:51:18
1353055,36485,27-07 17:51:19
1355988,37770,27-07 17:51:20
1353002,37116,27-07 17:51:21
1352960,38106,27-07 17:51:22
1352960,35574,27-07 17:51:23
1352960,36114,27-07 17:51:24
1352960,36444,27-07 17:51:25
1352960,38016,27-07 17:51:26
1352960,36828,27-07 17:51:27
1352960,36444,27-07 17:51:28
1353055,38573,27-07 17:51:29
1352960,35970,27-07 17:51:30
1352960,35904,27-07 17:51:31
1352960,37656,27-07 17:51:32
