"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain32-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","10 Dec 2017 01:32:38 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,10-12 01:32:38
95,95,10-12 01:32:39
0,0,10-12 01:32:40
0,0,10-12 01:32:41
0,0,10-12 01:32:42
0,0,10-12 01:32:43
0,0,10-12 01:32:44
0,0,10-12 01:32:45
0,0,10-12 01:32:46
0,0,10-12 01:32:47
70,0,10-12 01:32:48
0,0,10-12 01:32:49
95,95,10-12 01:32:50
0,0,10-12 01:32:51
742207,0,10-12 01:32:52
5160887,0,10-12 01:32:53
6347666,1020,10-12 01:32:54
5207563,510,10-12 01:32:55
6968404,0,10-12 01:32:56
11048009,0,10-12 01:32:57
11746189,0,10-12 01:32:58
10781349,717,10-12 01:32:59
10574949,510,10-12 01:33:00
9478250,255,10-12 01:33:01
6609567,255,10-12 01:33:02
11951573,0,10-12 01:33:03
11994516,0,10-12 01:33:04
10071717,42,10-12 01:33:05
9517357,0,10-12 01:33:06
11249977,0,10-12 01:33:07
5843479,1275,10-12 01:33:08
8718075,0,10-12 01:33:09
11951073,0,10-12 01:33:10
9011614,0,10-12 01:33:11
11341427,0,10-12 01:33:12
10864509,552,10-12 01:33:13
11079059,247,10-12 01:33:14
5440927,765,10-12 01:33:15
11441706,0,10-12 01:33:16
11478947,0,10-12 01:33:17
10810970,478,10-12 01:33:18
10493640,0,10-12 01:33:19
11424639,0,10-12 01:33:20
7179408,1020,10-12 01:33:21
10845030,0,10-12 01:33:22
11759656,0,10-12 01:33:23
10122983,0,10-12 01:33:24
10605026,510,10-12 01:33:25
11911088,0,10-12 01:33:26
9719482,1020,10-12 01:33:27
9659199,0,10-12 01:33:28
12266862,0,10-12 01:33:29
9826117,0,10-12 01:33:30
10301512,486,10-12 01:33:31
10690895,510,10-12 01:33:32
9909752,0,10-12 01:33:33
4827644,255,10-12 01:33:34
8357780,0,10-12 01:33:35
10442187,0,10-12 01:33:36
9867107,0,10-12 01:33:37
10607519,0,10-12 01:33:38
10855578,1020,10-12 01:33:39
8860893,0,10-12 01:33:40
4075835,1020,10-12 01:33:41
5599284,0,10-12 01:33:42
10623442,0,10-12 01:33:43
8803673,0,10-12 01:33:44
10892977,0,10-12 01:33:45
10446405,255,10-12 01:33:46
10287188,502,10-12 01:33:47
7307009,1062,10-12 01:33:48
6223242,0,10-12 01:33:49
8425569,0,10-12 01:33:50
7471497,0,10-12 01:33:51
9135914,0,10-12 01:33:52
10489576,0,10-12 01:33:53
10910820,1004,10-12 01:33:54
10875879,0,10-12 01:33:55
5298223,255,10-12 01:33:56
10707886,0,10-12 01:33:57
9255595,0,10-12 01:33:58
9408559,42,10-12 01:33:59
6147455,239,10-12 01:34:00
11222520,0,10-12 01:34:01
11492889,0,10-12 01:34:02
3758622,765,10-12 01:34:03
5641884,0,10-12 01:34:04
6146297,0,10-12 01:34:05
7605970,0,10-12 01:34:06
10848913,0,10-12 01:34:07
9688244,0,10-12 01:34:08
10632910,510,10-12 01:34:09
11194344,0,10-12 01:34:10
3402753,765,10-12 01:34:11
6543273,0,10-12 01:34:12
8754841,0,10-12 01:34:13
9270382,0,10-12 01:34:14
9226402,0,10-12 01:34:15
8796415,0,10-12 01:34:16
10258830,255,10-12 01:34:17
9080319,255,10-12 01:34:18
2509827,1275,10-12 01:34:19
8840960,0,10-12 01:34:20
8740281,0,10-12 01:34:21
9987204,0,10-12 01:34:22
10705902,0,10-12 01:34:23
8294821,0,10-12 01:34:24
9786580,757,10-12 01:34:25
8058603,1020,10-12 01:34:26
6171794,0,10-12 01:34:27
9564509,0,10-12 01:34:28
9626744,0,10-12 01:34:29
10718502,956,10-12 01:34:30
10028852,297,10-12 01:34:31
8672569,255,10-12 01:34:32
10154058,255,10-12 01:34:33
4275237,239,10-12 01:34:34
9386961,0,10-12 01:34:35
7376532,0,10-12 01:34:36
8031872,0,10-12 01:34:37
8383032,0,10-12 01:34:38
8794822,0,10-12 01:34:39
6338524,255,10-12 01:34:40
9052964,0,10-12 01:34:41
4835274,765,10-12 01:34:42
5741487,0,10-12 01:34:43
7164672,0,10-12 01:34:44
7242832,42,10-12 01:34:45
9909200,0,10-12 01:34:46
8142961,0,10-12 01:34:47
8378241,0,10-12 01:34:48
8607693,0,10-12 01:34:49
8686168,1012,10-12 01:34:50
3564429,765,10-12 01:34:51
6837495,0,10-12 01:34:52
8308172,0,10-12 01:34:53
9684430,0,10-12 01:34:54
8068297,247,10-12 01:34:55
8389206,0,10-12 01:34:56
8161741,765,10-12 01:34:57
10090025,0,10-12 01:34:58
5304576,765,10-12 01:34:59
10659718,0,10-12 01:35:00
