"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain25-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","10 Dec 2017 01:27:36 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,10-12 01:27:36
0,0,10-12 01:27:37
95,95,10-12 01:27:38
0,0,10-12 01:27:39
0,0,10-12 01:27:40
2743177,0,10-12 01:27:41
11783740,0,10-12 01:27:42
11308882,247,10-12 01:27:43
11188778,0,10-12 01:27:44
11628830,255,10-12 01:27:45
7154836,1530,10-12 01:27:46
6395940,0,10-12 01:27:47
11774804,0,10-12 01:27:48
11132738,0,10-12 01:27:49
7559082,972,10-12 01:27:50
12028223,255,10-12 01:27:51
10253317,247,10-12 01:27:52
7455079,0,10-12 01:27:53
11593631,0,10-12 01:27:54
11687313,0,10-12 01:27:55
11414671,0,10-12 01:27:56
10914558,0,10-12 01:27:57
11855173,502,10-12 01:27:58
7837483,510,10-12 01:27:59
11744744,0,10-12 01:28:00
11368398,0,10-12 01:28:01
11535376,42,10-12 01:28:02
11553991,0,10-12 01:28:03
12227560,494,10-12 01:28:04
8729665,494,10-12 01:28:05
11431613,0,10-12 01:28:06
10911333,0,10-12 01:28:07
9931039,0,10-12 01:28:08
8626145,0,10-12 01:28:09
11577364,1046,10-12 01:28:10
10432629,0,10-12 01:28:11
6605923,0,10-12 01:28:12
11483512,0,10-12 01:28:13
12140108,0,10-12 01:28:14
11274895,0,10-12 01:28:15
11982580,255,10-12 01:28:16
11848992,1267,10-12 01:28:17
6645093,255,10-12 01:28:18
11516484,0,10-12 01:28:19
11814253,0,10-12 01:28:20
8357839,247,10-12 01:28:21
9452112,0,10-12 01:28:22
11659971,255,10-12 01:28:23
8732238,255,10-12 01:28:24
9801408,0,10-12 01:28:25
11049827,0,10-12 01:28:26
11138113,0,10-12 01:28:27
9589699,757,10-12 01:28:28
11839495,0,10-12 01:28:29
10828768,510,10-12 01:28:30
8605317,765,10-12 01:28:31
11298057,0,10-12 01:28:32
11478377,0,10-12 01:28:33
8886828,0,10-12 01:28:34
10595492,255,10-12 01:28:35
11287432,1267,10-12 01:28:36
6160268,255,10-12 01:28:37
11393046,0,10-12 01:28:38
11350114,0,10-12 01:28:39
10658735,494,10-12 01:28:40
10317832,0,10-12 01:28:41
11101964,255,10-12 01:28:42
8550852,807,10-12 01:28:43
8414929,0,10-12 01:28:44
9600794,0,10-12 01:28:45
12101746,0,10-12 01:28:46
10594628,0,10-12 01:28:47
11499948,1004,10-12 01:28:48
11411845,510,10-12 01:28:49
5513646,0,10-12 01:28:50
11193359,0,10-12 01:28:51
11510175,0,10-12 01:28:52
10427426,42,10-12 01:28:53
12247116,0,10-12 01:28:54
12115026,765,10-12 01:28:55
5946859,1020,10-12 01:28:56
8374192,0,10-12 01:28:57
10678652,0,10-12 01:28:58
11210197,0,10-12 01:28:59
9919007,0,10-12 01:29:00
11075693,255,10-12 01:29:01
10665760,247,10-12 01:29:02
5103234,1275,10-12 01:29:03
11400007,0,10-12 01:29:04
11690804,0,10-12 01:29:05
11006520,239,10-12 01:29:06
11578304,749,10-12 01:29:07
11828899,247,10-12 01:29:08
5306614,255,10-12 01:29:09
6260743,0,10-12 01:29:10
9803080,0,10-12 01:29:11
8451840,0,10-12 01:29:12
9597663,0,10-12 01:29:13
7959446,996,10-12 01:29:14
10677555,510,10-12 01:29:15
11671070,247,10-12 01:29:16
8269056,0,10-12 01:29:17
11570694,0,10-12 01:29:18
11303947,0,10-12 01:29:19
8696788,0,10-12 01:29:20
10235319,0,10-12 01:29:21
9588197,255,10-12 01:29:22
8581601,1498,10-12 01:29:23
9183137,42,10-12 01:29:24
9957033,0,10-12 01:29:25
8097981,0,10-12 01:29:26
9896570,956,10-12 01:29:27
10772940,0,10-12 01:29:28
12279221,255,10-12 01:29:29
5275638,502,10-12 01:29:30
7144927,0,10-12 01:29:31
11391473,0,10-12 01:29:32
11851997,0,10-12 01:29:33
11083705,717,10-12 01:29:34
11918562,510,10-12 01:29:35
11211619,255,10-12 01:29:36
6596164,0,10-12 01:29:37
10419455,0,10-12 01:29:38
9383424,42,10-12 01:29:39
10901500,0,10-12 01:29:40
8616178,0,10-12 01:29:41
9354724,0,10-12 01:29:42
8804043,247,10-12 01:29:43
4230105,1530,10-12 01:29:44
8900022,0,10-12 01:29:45
10940462,0,10-12 01:29:46
8777627,0,10-12 01:29:47
9675726,239,10-12 01:29:48
11728022,510,10-12 01:29:49
11728899,749,10-12 01:29:50
7113413,255,10-12 01:29:51
10025115,0,10-12 01:29:52
10634175,0,10-12 01:29:53
10385167,0,10-12 01:29:54
9453493,0,10-12 01:29:55
9486739,0,10-12 01:29:56
8428687,255,10-12 01:29:57
2642533,1259,10-12 01:29:58
9838238,0,10-12 01:29:59
10894754,0,10-12 01:30:00
9701556,0,10-12 01:30:01
7351392,0,10-12 01:30:02
9912655,255,10-12 01:30:03
8414598,510,10-12 01:30:04
9760420,1054,10-12 01:30:05
8528373,0,10-12 01:30:06
11294242,0,10-12 01:30:07
11141919,0,10-12 01:30:08
10214287,0,10-12 01:30:09
11389350,1259,10-12 01:30:10
11310787,255,10-12 01:30:11
7002993,255,10-12 01:30:12
10586732,0,10-12 01:30:13
10556116,0,10-12 01:30:14
9844680,0,10-12 01:30:15
8805156,0,10-12 01:30:16
8181178,255,10-12 01:30:17
8474820,510,10-12 01:30:18
4087047,757,10-12 01:30:19
5480126,0,10-12 01:30:20
9823886,0,10-12 01:30:21
9979227,42,10-12 01:30:22
10938655,0,10-12 01:30:23
9989555,510,10-12 01:30:24
11463641,0,10-12 01:30:25
8294050,1275,10-12 01:30:26
7054620,0,10-12 01:30:27
9193220,0,10-12 01:30:28
9257708,42,10-12 01:30:29
9209471,0,10-12 01:30:30
7726499,0,10-12 01:30:31
9317196,0,10-12 01:30:32
11351162,0,10-12 01:30:33
5965949,1530,10-12 01:30:34
8554536,0,10-12 01:30:35
10833244,0,10-12 01:30:36
10811736,0,10-12 01:30:37
5140976,510,10-12 01:30:38
8186006,749,10-12 01:30:39
8346774,255,10-12 01:30:40
7268566,0,10-12 01:30:41
5160200,494,10-12 01:30:42
7204036,0,10-12 01:30:43
9463801,0,10-12 01:30:44
11635150,0,10-12 01:30:45
9968098,0,10-12 01:30:46
9571007,255,10-12 01:30:47
10566672,0,10-12 01:30:48
5878815,1020,10-12 01:30:49
11234036,0,10-12 01:30:50
12089702,0,10-12 01:30:51
11071199,239,10-12 01:30:52
10353077,0,10-12 01:30:53
11644570,1317,10-12 01:30:54
8913431,510,10-12 01:30:55
9834756,0,10-12 01:30:56
12003141,0,10-12 01:30:57
12116254,42,10-12 01:30:58
11174899,0,10-12 01:30:59
11792153,1275,10-12 01:31:00
8973755,255,10-12 01:31:01
9325430,0,10-12 01:31:02
11343277,0,10-12 01:31:03
11600784,0,10-12 01:31:04
10646286,717,10-12 01:31:05
11313936,255,10-12 01:31:06
10210753,510,10-12 01:31:07
7520561,0,10-12 01:31:08
10820994,0,10-12 01:31:09
12381099,0,10-12 01:31:10
10605195,0,10-12 01:31:11
11640170,0,10-12 01:31:12
11802939,0,10-12 01:31:13
6467922,1530,10-12 01:31:14
11220490,0,10-12 01:31:15
11262732,0,10-12 01:31:16
10963241,239,10-12 01:31:17
11487949,0,10-12 01:31:18
11792086,42,10-12 01:31:19
5977177,1267,10-12 01:31:20
11387449,0,10-12 01:31:21
10369858,0,10-12 01:31:22
11915051,0,10-12 01:31:23
10400835,510,10-12 01:31:24
11249375,510,10-12 01:31:25
9758637,502,10-12 01:31:26
8818753,0,10-12 01:31:27
11613793,0,10-12 01:31:28
12241364,0,10-12 01:31:29
10158155,0,10-12 01:31:30
12059568,552,10-12 01:31:31
10068573,1020,10-12 01:31:32
8657301,0,10-12 01:31:33
11980441,0,10-12 01:31:34
12048115,0,10-12 01:31:35
10736762,247,10-12 01:31:36
11871840,0,10-12 01:31:37
10289999,1012,10-12 01:31:38
8904725,510,10-12 01:31:39
11743300,0,10-12 01:31:40
11986705,0,10-12 01:31:41
11119648,0,10-12 01:31:42
12222072,1062,10-12 01:31:43
10338001,247,10-12 01:31:44
9279079,0,10-12 01:31:45
12165376,0,10-12 01:31:46
11879042,0,10-12 01:31:47
11165015,0,10-12 01:31:48
11361463,255,10-12 01:31:49
9497410,1275,10-12 01:31:50
9462780,0,10-12 01:31:51
11852775,0,10-12 01:31:52
12024661,0,10-12 01:31:53
11110834,239,10-12 01:31:54
11835427,1020,10-12 01:31:55
9664529,255,10-12 01:31:56
8267081,0,10-12 01:31:57
11914943,0,10-12 01:31:58
12318341,0,10-12 01:31:59
11178577,0,10-12 01:32:00
12047924,510,10-12 01:32:01
8570175,765,10-12 01:32:02
6914608,510,10-12 01:32:03
11875270,0,10-12 01:32:04
11977726,0,10-12 01:32:05
11097645,536,10-12 01:32:06
11954574,510,10-12 01:32:07
11365140,42,10-12 01:32:08
8938000,510,10-12 01:32:09
11732556,0,10-12 01:32:10
11408225,0,10-12 01:32:11
9819117,0,10-12 01:32:12
12032561,255,10-12 01:32:13
11560710,765,10-12 01:32:14
7297063,510,10-12 01:32:15
11739213,0,10-12 01:32:16
12116848,0,10-12 01:32:17
11372845,0,10-12 01:32:18
11989947,0,10-12 01:32:19
11470119,0,10-12 01:32:20
6485269,1530,10-12 01:32:21
10212805,0,10-12 01:32:22
11811151,0,10-12 01:32:23
9305254,478,10-12 01:32:24
11117108,494,10-12 01:32:25
11960406,0,10-12 01:32:26
7057369,510,10-12 01:32:27
11722415,0,10-12 01:32:28
12063545,0,10-12 01:32:29
11153208,0,10-12 01:32:30
10068858,0,10-12 01:32:31
11932891,289,10-12 01:32:32
7480167,1275,10-12 01:32:33
10535655,0,10-12 01:32:34
11495741,0,10-12 01:32:35
11812479,0,10-12 01:32:36
11086575,239,10-12 01:32:37
12116143,510,10-12 01:32:38
8803678,765,10-12 01:32:39
10111024,0,10-12 01:32:40
12270629,0,10-12 01:32:41
11639872,759,10-12 01:32:42
9611291,247,10-12 01:32:43
12245492,0,10-12 01:32:44
8444101,502,10-12 01:32:45
