"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain17-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 07:24:23 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 07:24:23
0,0,27-07 07:24:24
0,0,27-07 07:24:25
0,0,27-07 07:24:26
0,0,27-07 07:24:27
95,95,27-07 07:24:28
0,0,27-07 07:24:29
0,0,27-07 07:24:30
0,0,27-07 07:24:31
0,0,27-07 07:24:32
0,0,27-07 07:24:33
0,0,27-07 07:24:34
4849824,29588,27-07 07:24:35
10748188,68634,27-07 07:24:36
14318292,87462,27-07 07:24:37
12397555,76679,27-07 07:24:38
12002462,70818,27-07 07:24:39
13020006,75036,27-07 07:24:40
12305844,69072,27-07 07:24:41
12794570,70206,27-07 07:24:42
12267048,71142,27-07 07:24:43
12398054,75528,27-07 07:24:44
12529852,76518,27-07 07:24:45
12792260,77814,27-07 07:24:46
13452306,82230,27-07 07:24:47
12312555,72971,27-07 07:24:48
11823206,72678,27-07 07:24:49
12792788,73656,27-07 07:24:50
12793646,78168,27-07 07:24:51
12265728,74340,27-07 07:24:52
12660330,75882,27-07 07:24:53
12396536,75372,27-07 07:24:54
12923266,77166,27-07 07:24:55
13189040,78342,27-07 07:24:56
12131620,72336,27-07 07:24:57
13091429,79451,27-07 07:24:58
12322922,75306,27-07 07:24:59
12660462,75306,27-07 07:25:00
12482526,76584,27-07 07:25:01
12744934,76308,27-07 07:25:02
12133072,74052,27-07 07:25:03
13028776,79488,27-07 07:25:04
12160152,74724,27-07 07:25:05
12660990,72402,27-07 07:25:06
12924087,68016,27-07 07:25:07
12621270,76655,27-07 07:25:08
12517938,73062,27-07 07:25:09
12624324,76188,27-07 07:25:10
12443268,75024,27-07 07:25:11
12303706,75552,27-07 07:25:12
13055526,78972,27-07 07:25:13
11475008,71004,27-07 07:25:14
13344930,81522,27-07 07:25:15
12505958,76740,27-07 07:25:16
12839190,75606,27-07 07:25:17
12442769,74724,27-07 07:25:18
12699192,75725,27-07 07:25:19
11605220,70896,27-07 07:25:20
13595136,82686,27-07 07:25:21
11594098,71130,27-07 07:25:22
12528928,76494,27-07 07:25:23
12791600,77616,27-07 07:25:24
12395414,74682,27-07 07:25:25
12792656,77862,27-07 07:25:26
12396998,73404,27-07 07:25:27
13319613,79476,27-07 07:25:28
12501188,76127,27-07 07:25:29
12735330,78420,27-07 07:25:30
12672178,76782,27-07 07:25:31
12587310,76902,27-07 07:25:32
12675562,74538,27-07 07:25:33
12421222,75570,27-07 07:25:34
12621402,76938,27-07 07:25:35
12529588,74658,27-07 07:25:36
12603297,74922,27-07 07:25:37
12671914,77178,27-07 07:25:38
12059722,71111,27-07 07:25:39
