"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain37-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:42:35 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:42:35
0,0,19-07 07:42:36
0,0,19-07 07:42:37
0,0,19-07 07:42:38
0,0,19-07 07:42:39
0,0,19-07 07:42:40
0,0,19-07 07:42:41
0,0,19-07 07:42:42
0,0,19-07 07:42:43
0,0,19-07 07:42:44
0,0,19-07 07:42:45
394295,0,19-07 07:42:46
1108532,0,19-07 07:42:47
1203657,0,19-07 07:42:48
1188372,0,19-07 07:42:49
1077925,0,19-07 07:42:50
1100457,0,19-07 07:42:51
1174912,0,19-07 07:42:52
1184806,0,19-07 07:42:53
1120172,0,19-07 07:42:54
1144428,0,19-07 07:42:55
1105680,0,19-07 07:42:56
1148276,0,19-07 07:42:57
1178752,0,19-07 07:42:58
1148260,0,19-07 07:42:59
1135544,0,19-07 07:43:00
1111987,0,19-07 07:43:01
1146733,0,19-07 07:43:02
1156620,0,19-07 07:43:03
1227377,0,19-07 07:43:04
1188421,0,19-07 07:43:05
1153520,0,19-07 07:43:06
1187482,0,19-07 07:43:07
1258971,0,19-07 07:43:08
1217104,0,19-07 07:43:09
1150811,0,19-07 07:43:10
1118075,0,19-07 07:43:11
1029002,1424,19-07 07:43:12
1110048,356,19-07 07:43:13
763791,0,19-07 07:43:14
1191255,0,19-07 07:43:15
1110444,0,19-07 07:43:16
1140297,0,19-07 07:43:17
1158354,0,19-07 07:43:18
1118260,0,19-07 07:43:19
1114876,0,19-07 07:43:20
1171803,1068,19-07 07:43:21
1129153,1424,19-07 07:43:22
1172043,356,19-07 07:43:23
1240842,0,19-07 07:43:24
1113761,712,19-07 07:43:25
1211362,356,19-07 07:43:26
1188700,356,19-07 07:43:27
1229452,0,19-07 07:43:28
1055443,712,19-07 07:43:29
985831,356,19-07 07:43:30
1164400,0,19-07 07:43:31
1178061,0,19-07 07:43:32
1185461,0,19-07 07:43:33
1202764,0,19-07 07:43:34
1167297,0,19-07 07:43:35
753863,1780,19-07 07:43:36
689333,712,19-07 07:43:37
539506,356,19-07 07:43:38
725707,0,19-07 07:43:39
1188355,0,19-07 07:43:40
1105299,0,19-07 07:43:41
1200505,0,19-07 07:43:42
1074658,0,19-07 07:43:43
1109403,0,19-07 07:43:44
1197904,0,19-07 07:43:45
1154816,0,19-07 07:43:46
1224738,0,19-07 07:43:47
1205000,0,19-07 07:43:48
1214928,0,19-07 07:43:49
1235396,0,19-07 07:43:50
1183172,0,19-07 07:43:51
1237688,0,19-07 07:43:52
1240516,0,19-07 07:43:53
1240392,0,19-07 07:43:54
1213364,0,19-07 07:43:55
1204372,0,19-07 07:43:56
