"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain1-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 22:00:06 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 22:00:06
0,0,19-07 22:00:07
0,0,19-07 22:00:08
0,0,19-07 22:00:09
0,0,19-07 22:00:10
0,0,19-07 22:00:11
0,0,19-07 22:00:12
0,0,19-07 22:00:13
0,0,19-07 22:00:14
0,0,19-07 22:00:15
0,0,19-07 22:00:16
297224,0,19-07 22:00:17
889727,0,19-07 22:00:18
1211966,0,19-07 22:00:19
1250689,0,19-07 22:00:20
1035829,0,19-07 22:00:21
1114870,0,19-07 22:00:22
1062324,0,19-07 22:00:23
1203248,0,19-07 22:00:24
1118570,0,19-07 22:00:25
1208108,0,19-07 22:00:26
1171488,0,19-07 22:00:27
1088696,0,19-07 22:00:28
1152720,0,19-07 22:00:29
1107772,0,19-07 22:00:30
1186148,0,19-07 22:00:31
1123456,0,19-07 22:00:32
1075336,0,19-07 22:00:33
1116644,0,19-07 22:00:34
1108633,0,19-07 22:00:35
1122596,0,19-07 22:00:36
1210141,0,19-07 22:00:37
1115528,0,19-07 22:00:38
1155930,0,19-07 22:00:39
1194827,0,19-07 22:00:40
1204428,0,19-07 22:00:41
1168681,0,19-07 22:00:42
1033437,0,19-07 22:00:43
1005181,1068,19-07 22:00:44
1150744,356,19-07 22:00:45
749279,712,19-07 22:00:46
1214495,0,19-07 22:00:47
1103292,0,19-07 22:00:48
1156281,0,19-07 22:00:49
1161458,0,19-07 22:00:50
1164048,0,19-07 22:00:51
1085388,0,19-07 22:00:52
1123567,1068,19-07 22:00:53
1140381,712,19-07 22:00:54
1061211,1068,19-07 22:00:55
1173764,0,19-07 22:00:56
1133976,712,19-07 22:00:57
1156293,356,19-07 22:00:58
1120452,356,19-07 22:00:59
1229776,0,19-07 22:01:00
1106964,0,19-07 22:01:01
1057710,1068,19-07 22:01:02
1103260,0,19-07 22:01:03
1258465,0,19-07 22:01:04
1236377,0,19-07 22:01:05
1191040,0,19-07 22:01:06
1197353,0,19-07 22:01:07
733132,2136,19-07 22:01:08
722810,356,19-07 22:01:09
591818,356,19-07 22:01:10
679747,0,19-07 22:01:11
1182247,0,19-07 22:01:12
1077828,0,19-07 22:01:13
1171588,0,19-07 22:01:14
1013814,0,19-07 22:01:15
1161083,0,19-07 22:01:16
1199364,0,19-07 22:01:17
1076376,0,19-07 22:01:18
1215938,0,19-07 22:01:19
1162940,0,19-07 22:01:20
1181788,0,19-07 22:01:21
1155416,0,19-07 22:01:22
1051040,0,19-07 22:01:23
1145652,0,19-07 22:01:24
1162788,0,19-07 22:01:25
1192581,0,19-07 22:01:26
1201027,0,19-07 22:01:27
1051763,0,19-07 22:01:28
1166791,0,19-07 22:01:29
1169471,0,19-07 22:01:30
1197425,0,19-07 22:01:31
1179118,0,19-07 22:01:32
1090567,0,19-07 22:01:33
1170156,0,19-07 22:01:34
1179860,0,19-07 22:01:35
1155158,0,19-07 22:01:36
1016507,0,19-07 22:01:37
980712,2136,19-07 22:01:38
1055119,0,19-07 22:01:39
721406,712,19-07 22:01:40
1110815,0,19-07 22:01:41
1145512,0,19-07 22:01:42
986277,0,19-07 22:01:43
1140890,0,19-07 22:01:44
1075652,0,19-07 22:01:45
1117908,0,19-07 22:01:46
1196320,1068,19-07 22:01:47
1047646,1424,19-07 22:01:48
1110435,356,19-07 22:01:49
1172230,0,19-07 22:01:50
1116912,712,19-07 22:01:51
1173413,356,19-07 22:01:52
1067850,356,19-07 22:01:53
1234995,0,19-07 22:01:54
1059299,712,19-07 22:01:55
991068,356,19-07 22:01:56
1141502,0,19-07 22:01:57
1113485,0,19-07 22:01:58
1154868,0,19-07 22:01:59
1238553,0,19-07 22:02:00
1216377,0,19-07 22:02:01
866478,1068,19-07 22:02:02
596405,1424,19-07 22:02:03
786059,356,19-07 22:02:04
476686,0,19-07 22:02:05
1134970,0,19-07 22:02:06
1026262,0,19-07 22:02:07
1069450,0,19-07 22:02:08
1078207,0,19-07 22:02:09
1108351,0,19-07 22:02:10
1124332,0,19-07 22:02:11
1171368,0,19-07 22:02:12
1056686,0,19-07 22:02:13
1123252,0,19-07 22:02:14
1099128,0,19-07 22:02:15
1194540,0,19-07 22:02:16
1152616,0,19-07 22:02:17
