"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain30-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 22:00:06 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 22:00:06
0,0,19-07 22:00:07
0,0,19-07 22:00:08
0,0,19-07 22:00:09
0,0,19-07 22:00:10
0,0,19-07 22:00:11
0,0,19-07 22:00:12
0,0,19-07 22:00:13
0,0,19-07 22:00:14
0,0,19-07 22:00:15
0,0,19-07 22:00:16
0,0,19-07 22:00:17
0,0,19-07 22:00:18
0,0,19-07 22:00:19
0,0,19-07 22:00:20
170381,0,19-07 22:00:21
1066001,0,19-07 22:00:22
1142483,0,19-07 22:00:23
1184528,0,19-07 22:00:24
1055914,0,19-07 22:00:25
1113143,0,19-07 22:00:26
1094884,0,19-07 22:00:27
1194076,0,19-07 22:00:28
1191198,0,19-07 22:00:29
1165940,0,19-07 22:00:30
1175948,0,19-07 22:00:31
1095716,0,19-07 22:00:32
1160020,0,19-07 22:00:33
1154292,0,19-07 22:00:34
1158568,0,19-07 22:00:35
1188605,0,19-07 22:00:36
1073741,0,19-07 22:00:37
1176464,0,19-07 22:00:38
1170477,0,19-07 22:00:39
1155990,0,19-07 22:00:40
1180329,0,19-07 22:00:41
1150198,0,19-07 22:00:42
1193275,0,19-07 22:00:43
1201036,0,19-07 22:00:44
1190768,0,19-07 22:00:45
1211017,0,19-07 22:00:46
944084,0,19-07 22:00:47
1093168,2136,19-07 22:00:48
931753,0,19-07 22:00:49
811834,712,19-07 22:00:50
1189435,0,19-07 22:00:51
1053433,0,19-07 22:00:52
1140248,0,19-07 22:00:53
1120698,0,19-07 22:00:54
1122080,0,19-07 22:00:55
1207287,1068,19-07 22:00:56
1127664,0,19-07 22:00:57
1122878,356,19-07 22:00:58
1128556,0,19-07 22:00:59
1135156,356,19-07 22:01:00
1118384,0,19-07 22:01:01
1108461,0,19-07 22:01:02
1167150,356,19-07 22:01:03
1238124,0,19-07 22:01:04
1081197,712,19-07 22:01:05
1029008,356,19-07 22:01:06
1119253,0,19-07 22:01:07
1228733,0,19-07 22:01:08
1195585,0,19-07 22:01:09
1238160,0,19-07 22:01:10
1072651,712,19-07 22:01:11
633545,1068,19-07 22:01:12
684728,712,19-07 22:01:13
468346,0,19-07 22:01:14
1096949,0,19-07 22:01:15
1196261,0,19-07 22:01:16
1075023,0,19-07 22:01:17
1197586,0,19-07 22:01:18
1041825,0,19-07 22:01:19
1139375,0,19-07 22:01:20
1126828,0,19-07 22:01:21
1091640,0,19-07 22:01:22
1162518,0,19-07 22:01:23
1201168,0,19-07 22:01:24
1223140,0,19-07 22:01:25
1191836,0,19-07 22:01:26
1052532,0,19-07 22:01:27
1184320,0,19-07 22:01:28
1176104,0,19-07 22:01:29
1155946,0,19-07 22:01:30
1172512,0,19-07 22:01:31
1079062,0,19-07 22:01:32
1142481,0,19-07 22:01:33
1189997,0,19-07 22:01:34
1167928,0,19-07 22:01:35
1229598,0,19-07 22:01:36
1054227,0,19-07 22:01:37
1097960,0,19-07 22:01:38
1161096,0,19-07 22:01:39
1179175,0,19-07 22:01:40
940512,2136,19-07 22:01:41
1053548,0,19-07 22:01:42
767889,0,19-07 22:01:43
1066522,712,19-07 22:01:44
1231483,0,19-07 22:01:45
1186465,0,19-07 22:01:46
1053718,0,19-07 22:01:47
1103568,0,19-07 22:01:48
1075736,0,19-07 22:01:49
1183749,1068,19-07 22:01:50
1185638,1068,19-07 22:01:51
1110108,0,19-07 22:01:52
1171833,0,19-07 22:01:53
962106,1424,19-07 22:01:54
1192666,356,19-07 22:01:55
1174024,0,19-07 22:01:56
1038305,356,19-07 22:01:57
1150785,0,19-07 22:01:58
1136404,0,19-07 22:01:59
1034124,0,19-07 22:02:00
1188244,0,19-07 22:02:01
1122453,0,19-07 22:02:02
1207825,0,19-07 22:02:03
1248512,0,19-07 22:02:04
1027896,1068,19-07 22:02:05
641728,1424,19-07 22:02:06
551178,356,19-07 22:02:07
506058,0,19-07 22:02:08
882895,0,19-07 22:02:09
1097487,0,19-07 22:02:10
1149679,0,19-07 22:02:11
1086965,0,19-07 22:02:12
1076718,0,19-07 22:02:13
1124783,0,19-07 22:02:14
1161524,0,19-07 22:02:15
1169336,0,19-07 22:02:16
1101438,0,19-07 22:02:17
1203620,0,19-07 22:02:18
1166868,0,19-07 22:02:19
1178816,0,19-07 22:02:20
1202192,0,19-07 22:02:21
1091800,0,19-07 22:02:22
1239808,0,19-07 22:02:23
1254323,0,19-07 22:02:24
1238235,0,19-07 22:02:25
1257831,0,19-07 22:02:26
1157764,0,19-07 22:02:27
