"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain4-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:42:35 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:42:35
0,0,19-07 07:42:36
0,0,19-07 07:42:37
0,0,19-07 07:42:38
0,0,19-07 07:42:39
0,0,19-07 07:42:40
0,0,19-07 07:42:41
0,0,19-07 07:42:42
0,0,19-07 07:42:43
351742,0,19-07 07:42:44
1206231,0,19-07 07:42:45
1056540,0,19-07 07:42:46
1182245,0,19-07 07:42:47
970338,0,19-07 07:42:48
1037773,0,19-07 07:42:49
1136652,0,19-07 07:42:50
1098848,0,19-07 07:42:51
1085630,0,19-07 07:42:52
1132108,0,19-07 07:42:53
1084368,0,19-07 07:42:54
1082880,0,19-07 07:42:55
1052516,0,19-07 07:42:56
1116412,0,19-07 07:42:57
1064140,0,19-07 07:42:58
1097728,0,19-07 07:42:59
1066461,0,19-07 07:43:00
1083005,0,19-07 07:43:01
1033261,0,19-07 07:43:02
1161557,0,19-07 07:43:03
1115753,0,19-07 07:43:04
1178201,0,19-07 07:43:05
1131806,0,19-07 07:43:06
1174567,0,19-07 07:43:07
1133204,0,19-07 07:43:08
1126492,0,19-07 07:43:09
1035346,0,19-07 07:43:10
972076,0,19-07 07:43:11
813431,2136,19-07 07:43:12
1022588,356,19-07 07:43:13
678330,356,19-07 07:43:14
1116978,0,19-07 07:43:15
1109424,0,19-07 07:43:16
1175797,0,19-07 07:43:17
1135914,0,19-07 07:43:18
1055036,0,19-07 07:43:19
1105160,0,19-07 07:43:20
1023956,1068,19-07 07:43:21
1207072,0,19-07 07:43:22
1067998,1424,19-07 07:43:23
1063303,356,19-07 07:43:24
1089941,712,19-07 07:43:25
1148583,0,19-07 07:43:26
1223713,356,19-07 07:43:27
1124947,0,19-07 07:43:28
1127453,0,19-07 07:43:29
1064411,712,19-07 07:43:30
722390,356,19-07 07:43:31
1175115,0,19-07 07:43:32
1224881,0,19-07 07:43:33
1224321,0,19-07 07:43:34
1248960,0,19-07 07:43:35
1164577,0,19-07 07:43:36
452277,1424,19-07 07:43:37
421731,1068,19-07 07:43:38
527250,356,19-07 07:43:39
514058,356,19-07 07:43:40
485472,0,19-07 07:43:41
1093185,0,19-07 07:43:42
1030130,0,19-07 07:43:43
1140414,0,19-07 07:43:44
