"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain21-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:42:35 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:42:35
0,0,19-07 07:42:36
0,0,19-07 07:42:37
0,0,19-07 07:42:38
0,0,19-07 07:42:39
0,0,19-07 07:42:40
0,0,19-07 07:42:41
0,0,19-07 07:42:42
0,0,19-07 07:42:43
0,0,19-07 07:42:44
0,0,19-07 07:42:45
0,0,19-07 07:42:46
0,0,19-07 07:42:47
143383,0,19-07 07:42:48
1200801,0,19-07 07:42:49
1134103,0,19-07 07:42:50
1154126,0,19-07 07:42:51
1064619,0,19-07 07:42:52
1160261,0,19-07 07:42:53
1212488,0,19-07 07:42:54
1228070,0,19-07 07:42:55
1171288,0,19-07 07:42:56
1199068,0,19-07 07:42:57
1161616,0,19-07 07:42:58
1220500,0,19-07 07:42:59
1174652,0,19-07 07:43:00
1194828,0,19-07 07:43:01
1226123,0,19-07 07:43:02
1191844,0,19-07 07:43:03
1211180,0,19-07 07:43:04
1247979,0,19-07 07:43:05
1184695,0,19-07 07:43:06
1206033,0,19-07 07:43:07
1251418,0,19-07 07:43:08
1218455,0,19-07 07:43:09
1235100,0,19-07 07:43:10
1212500,0,19-07 07:43:11
1208638,0,19-07 07:43:12
992322,712,19-07 07:43:13
1192083,0,19-07 07:43:14
798093,712,19-07 07:43:15
1131163,0,19-07 07:43:16
1228948,0,19-07 07:43:17
1248773,0,19-07 07:43:18
1189150,0,19-07 07:43:19
1200784,0,19-07 07:43:20
1154344,0,19-07 07:43:21
1223637,1068,19-07 07:43:22
1202718,1068,19-07 07:43:23
1202505,712,19-07 07:43:24
1193102,356,19-07 07:43:25
1188687,356,19-07 07:43:26
1258567,356,19-07 07:43:27
1207518,0,19-07 07:43:28
1169770,712,19-07 07:43:29
1115912,356,19-07 07:43:30
1162294,356,19-07 07:43:31
1267636,0,19-07 07:43:32
1268177,0,19-07 07:43:33
1269601,0,19-07 07:43:34
1269709,0,19-07 07:43:35
751205,712,19-07 07:43:36
593188,1424,19-07 07:43:37
799448,356,19-07 07:43:38
814486,0,19-07 07:43:39
1178375,0,19-07 07:43:40
1132439,0,19-07 07:43:41
1214745,0,19-07 07:43:42
1094678,0,19-07 07:43:43
1197423,0,19-07 07:43:44
1232704,0,19-07 07:43:45
1189696,0,19-07 07:43:46
1239378,0,19-07 07:43:47
1246888,0,19-07 07:43:48
1251480,0,19-07 07:43:49
1258556,0,19-07 07:43:50
