"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain5-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:42:34 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:42:34
0,0,19-07 07:42:35
0,0,19-07 07:42:36
0,0,19-07 07:42:37
0,0,19-07 07:42:38
0,0,19-07 07:42:39
0,0,19-07 07:42:40
0,0,19-07 07:42:41
0,0,19-07 07:42:42
0,0,19-07 07:42:43
0,0,19-07 07:42:44
0,0,19-07 07:42:45
0,0,19-07 07:42:46
0,0,19-07 07:42:47
0,0,19-07 07:42:48
360907,0,19-07 07:42:49
1142297,0,19-07 07:42:50
1050191,0,19-07 07:42:51
1184321,0,19-07 07:42:52
934688,0,19-07 07:42:53
1014343,0,19-07 07:42:54
1106364,0,19-07 07:42:55
1072116,0,19-07 07:42:56
1086918,0,19-07 07:42:57
1065680,0,19-07 07:42:58
1110408,0,19-07 07:42:59
1156876,0,19-07 07:43:00
1099020,0,19-07 07:43:01
1110692,0,19-07 07:43:02
1071328,0,19-07 07:43:03
1100456,0,19-07 07:43:04
1125124,0,19-07 07:43:05
1079259,0,19-07 07:43:06
1114541,0,19-07 07:43:07
1017125,0,19-07 07:43:08
1158697,0,19-07 07:43:09
1183964,0,19-07 07:43:10
1074902,0,19-07 07:43:11
1067647,0,19-07 07:43:12
1111324,0,19-07 07:43:13
1151612,0,19-07 07:43:14
1033562,0,19-07 07:43:15
900081,0,19-07 07:43:16
923386,2136,19-07 07:43:17
1090127,356,19-07 07:43:18
692494,356,19-07 07:43:19
1135423,0,19-07 07:43:20
1120592,0,19-07 07:43:21
1146117,0,19-07 07:43:22
1109994,0,19-07 07:43:23
1106456,0,19-07 07:43:24
1056104,0,19-07 07:43:25
1154226,0,19-07 07:43:26
973316,712,19-07 07:43:27
1216717,0,19-07 07:43:28
1082601,712,19-07 07:43:29
1057837,712,19-07 07:43:30
1185691,356,19-07 07:43:31
1053501,1424,19-07 07:43:32
1101319,0,19-07 07:43:33
1036780,712,19-07 07:43:34
1022423,0,19-07 07:43:35
959982,356,19-07 07:43:36
1199537,0,19-07 07:43:37
1140953,0,19-07 07:43:38
1199105,0,19-07 07:43:39
1177932,0,19-07 07:43:40
1042683,0,19-07 07:43:41
547595,2136,19-07 07:43:42
510214,356,19-07 07:43:43
543783,356,19-07 07:43:44
747654,0,19-07 07:43:45
