"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain3-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 22:00:06 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 22:00:06
0,0,19-07 22:00:07
0,0,19-07 22:00:08
0,0,19-07 22:00:09
0,0,19-07 22:00:10
0,0,19-07 22:00:11
0,0,19-07 22:00:12
0,0,19-07 22:00:13
0,0,19-07 22:00:14
0,0,19-07 22:00:15
0,0,19-07 22:00:16
90639,0,19-07 22:00:17
295103,0,19-07 22:00:18
1180620,0,19-07 22:00:19
1047429,0,19-07 22:00:20
1083886,0,19-07 22:00:21
804181,0,19-07 22:00:22
1016083,0,19-07 22:00:23
1097684,0,19-07 22:00:24
1112756,0,19-07 22:00:25
1070818,0,19-07 22:00:26
1055500,0,19-07 22:00:27
1111988,0,19-07 22:00:28
1065376,0,19-07 22:00:29
1120800,0,19-07 22:00:30
1094672,0,19-07 22:00:31
1016648,0,19-07 22:00:32
1104276,0,19-07 22:00:33
1082006,0,19-07 22:00:34
1166692,0,19-07 22:00:35
1113962,0,19-07 22:00:36
1038309,0,19-07 22:00:37
1191037,0,19-07 22:00:38
1198528,0,19-07 22:00:39
1174702,0,19-07 22:00:40
1173959,0,19-07 22:00:41
1055024,0,19-07 22:00:42
1156600,0,19-07 22:00:43
1048663,0,19-07 22:00:44
839502,0,19-07 22:00:45
983938,2136,19-07 22:00:46
964857,0,19-07 22:00:47
698578,712,19-07 22:00:48
1152775,0,19-07 22:00:49
1185948,0,19-07 22:00:50
1143121,0,19-07 22:00:51
1008934,0,19-07 22:00:52
1041860,0,19-07 22:00:53
1061868,0,19-07 22:00:54
1162414,1068,19-07 22:00:55
1052792,1068,19-07 22:00:56
1071358,0,19-07 22:00:57
1132004,712,19-07 22:00:58
1014347,712,19-07 22:00:59
1238870,0,19-07 22:01:00
1104173,356,19-07 22:01:01
1109830,0,19-07 22:01:02
1048648,712,19-07 22:01:03
988684,712,19-07 22:01:04
978502,0,19-07 22:01:05
1212944,0,19-07 22:01:06
1128365,0,19-07 22:01:07
1237653,0,19-07 22:01:08
1217072,0,19-07 22:01:09
965475,0,19-07 22:01:10
501785,0,19-07 22:01:11
313406,1068,19-07 22:01:12
618745,1424,19-07 22:01:13
337038,356,19-07 22:01:14
888575,0,19-07 22:01:15
1170413,0,19-07 22:01:16
954573,0,19-07 22:01:17
1158925,0,19-07 22:01:18
923458,0,19-07 22:01:19
1010391,0,19-07 22:01:20
1077376,0,19-07 22:01:21
1034236,0,19-07 22:01:22
1122790,0,19-07 22:01:23
1121188,0,19-07 22:01:24
1075688,0,19-07 22:01:25
1090180,0,19-07 22:01:26
1013176,0,19-07 22:01:27
1100632,0,19-07 22:01:28
1101700,0,19-07 22:01:29
1102148,0,19-07 22:01:30
1100501,0,19-07 22:01:31
1000711,0,19-07 22:01:32
1007495,0,19-07 22:01:33
1150162,0,19-07 22:01:34
1075548,0,19-07 22:01:35
1128473,0,19-07 22:01:36
1088394,0,19-07 22:01:37
1139100,0,19-07 22:01:38
1144691,0,19-07 22:01:39
1095556,0,19-07 22:01:40
1031599,0,19-07 22:01:41
965940,0,19-07 22:01:42
739645,2136,19-07 22:01:43
1056651,0,19-07 22:01:44
879001,356,19-07 22:01:45
853742,356,19-07 22:01:46
1027379,0,19-07 22:01:47
1131306,0,19-07 22:01:48
1162279,0,19-07 22:01:49
1086554,0,19-07 22:01:50
1096964,0,19-07 22:01:51
1000641,0,19-07 22:01:52
1211464,1068,19-07 22:01:53
977467,1424,19-07 22:01:54
1045751,356,19-07 22:01:55
1230833,0,19-07 22:01:56
926293,356,19-07 22:01:57
1211503,0,19-07 22:01:58
1116460,0,19-07 22:01:59
1232155,0,19-07 22:02:00
1056459,712,19-07 22:02:01
870566,0,19-07 22:02:02
1101684,0,19-07 22:02:03
1214665,0,19-07 22:02:04
1231048,0,19-07 22:02:05
1201825,0,19-07 22:02:06
1095865,0,19-07 22:02:07
854103,0,19-07 22:02:08
480758,2136,19-07 22:02:09
436632,356,19-07 22:02:10
499108,356,19-07 22:02:11
338151,356,19-07 22:02:12
965437,0,19-07 22:02:13
1125904,0,19-07 22:02:14
1091383,0,19-07 22:02:15
1171032,0,19-07 22:02:16
841656,0,19-07 22:02:17
